"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1998,NA,58.9,13.8853027468,104.4
"2","Albania","ALB",1998,885.9086308748,61.5,47.1543644851,27.4
"3","Algeria","DZA",1998,1623.9225263354,54.2,66.0439756018,43.8
"4","American Samoa","ASM",1998,NA,NA,NA,NA
"5","Andorra","AND",1998,18864.2709828091,NA,1821.9987308559,4.3
"6","Angola","AGO",1998,490.5664639696,82.5,8.8269419056,123.4
"7","Antigua and Barbuda","ATG",1998,8357.4203293562,NA,399.8998998999,14.3
"8","Argentina","ARG",1998,8273.1790241619,59.7,687.8310351725,18.4
"9","Armenia","ARM",1998,609.0913216907,64,36.2539268907,32.5
"10","Aruba","ABW",1998,19180.2449489738,NA,NA,NA
"11","Australia","AUS",1998,21442.8330219629,63,1597.6207450701,5.3
"12","Austria","AUT",1998,26577.1063287521,58.4,2652.3427076214,4.8
"13","Azerbaijan","AZE",1998,561.9103017355,63.2,30.4955603143,59.7
"14","Bahamas, The","BHS",1998,16223.7054587464,72.5,1000.4361482363,13.9
"15","Bahrain","BHR",1998,10117.0922118851,65.2,471.4601473564,11
"16","Bangladesh","BGD",1998,353.2898259133,71.6,8.5984826898,69.6
"17","Barbados","BRB",1998,8891.2212731737,70.5,554.8221850064,14.9
"18","Belarus","BLR",1998,1511.7702679813,59.7,92.2487730633,12.1
"19","Belgium","BEL",1998,25018.9000585296,50.6,2176.2597895247,5.2
"20","Belize","BLZ",1998,2888.3541833326,60.3,109.3549345146,24.9
"21","Benin","BEN",1998,379.3135737983,72.8,17.1836747898,92.1
"22","Bermuda","BMU",1998,50529.9699555241,NA,NA,NA
"23","Bhutan","BTN",1998,658.1095808946,53.3,37.0451792957,70.3
"24","Bolivia","BOL",1998,1066.0201516749,70.8,54.3007307342,64.4
"25","Bosnia and Herzegovina","BIH",1998,1182.8627759439,63,94.7073565585,9.3
"26","Botswana","BWA",1998,3061.2075726453,74.5,128.996372348,63.4
"27","Brazil","BRA",1998,4980.9806446248,67.6,336.1387447269,34.9
"28","Brunei Darussalam","BRN",1998,12975.4632290897,67.1,564.4477156351,7.5
"29","Bulgaria","BGR",1998,1581.7834880577,53.6,80.9432650237,17.8
"30","Burkina Faso","BFA",1998,241.362393232,83.9,13.1612954407,99.2
"31","Burundi","BDI",1998,143.6118987546,90.5,8.6570091648,102.1
"32","Cambodia","KHM",1998,260.3364074345,79.7,15.7197007063,83.9
"33","Cameroon","CMR",1998,642.9963942682,66,27.7911252835,91.5
"34","Canada","CAN",1998,20390.3884480615,64.7,1853.1621451342,5.4
"35","Cape Verde","CPV",1998,1280.8976196466,62.2,62.8386107249,38.3
"36","Cayman Islands","CYM",1998,NA,NA,NA,NA
"37","Central African Republic","CAF",1998,294.1913062069,78.4,10.1318510958,115.7
"38","Chad","TCD",1998,226.8776494638,72,12.0307517081,106.8
"39","Channel Islands","CHI",1998,41333.3429033263,NA,NA,NA
"40","Chile","CHL",1998,5277.7938744261,55.9,338.1014950516,9.9
"41","China","CHN",1998,820.8630768326,78.1,35.6575146608,30
"42","Colombia","COL",1998,2561.0314953233,55.6,238.7925754084,24.2
"43","Comoros","COM",1998,403.5444828454,76.7,14.0017895512,77.2
"44","Congo, Dem. Rep.","COD",1998,131.2504767902,70.1,5.3847587773,117.3
"45","Congo, Rep.","COG",1998,655.6563224261,71.9,24.2482911641,67.9
"46","Costa Rica","CRI",1998,3768.3805292435,61.8,235.2071724906,11.9
"47","Cote d'Ivoire","CIV",1998,805.0212395339,66.2,51.2681868384,102.7
"48","Croatia","HRV",1998,5577.9605900285,54.2,370.0248540753,7.8
"49","Cuba","CUB",1998,2333.0340973957,54.6,147.3626676656,7.3
"50","Curacao","CUW",1998,NA,NA,NA,NA
"51","Cyprus","CYP",1998,14072.3001884965,59.5,760.1612199667,6.4
"52","Czech Republic","CZE",1998,6007.5066750531,60.5,398.3543939372,6.2
"53","Denmark","DNK",1998,32758.5917994604,65.5,2720.4037180351,4.8
"54","Djibouti","DJI",1998,746.4625213154,68.4,39.5802444028,85.3
"55","Dominica","DMA",1998,3670.0426056971,NA,222.6512728502,13.3
"56","Dominican Republic","DOM",1998,2543.1891673735,64.7,139.1508420141,35.4
"57","Ecuador","ECU",1998,1945.3977673287,58.2,83.3213022121,29.1
"58","Egypt, Arab Rep.","EGY",1998,1298.8798817114,49.2,63.5851434879,42.3
"59","El Salvador","SLV",1998,2042.9091543451,61.9,168.4855049734,31.9
"60","Equatorial Guinea","GNQ",1998,933.9419655472,62.5,43.7282869817,101.7
"61","Eritrea","ERI",1998,217.4646262655,66.8,9.3607954191,65.2
"62","Estonia","EST",1998,4038.499858157,60.3,225.4060868926,11.9
"63","Ethiopia","ETH",1998,129.7876092462,81.1,5.6533262798,91.4
"64","Faeroe Islands","FRO",1998,24926.4816486404,NA,NA,NA
"65","Fiji","FJI",1998,2069.2092140417,59.2,70.3548132721,20.2
"66","Finland","FIN",1998,25164.1125571746,60.2,1853.2529021479,3.8
"67","France","FRA",1998,24415.7881794173,55,2475.6809367897,4.7
"68","French Polynesia","PYF",1998,16473.117442387,60,NA,NA
"69","Gabon","GAB",1998,3806.1106916806,73,134.0823833092,64.2
"70","Gambia, The","GMB",1998,340.0333104877,78.4,19.8600472464,68.1
"71","Georgia","GEO",1998,805.2726899713,65.7,48.6630596431,31.6
"72","Germany","DEU",1998,26624.7847793885,58.3,2724.7864178442,4.7
"73","Ghana","GHA",1998,408.8382831792,73.8,27.7539267054,67.1
"74","Gibraltar","GIB",1998,NA,NA,NA,NA
"75","Greece","GRC",1998,12599.3341736904,52.5,1048.7416447436,7.5
"76","Greenland","GRL",1998,20496.5798031634,NA,NA,NA
"77","Grenada","GRD",1998,3367.103101155,NA,195.4141827434,13.5
"78","Guam","GUM",1998,NA,66.2,NA,NA
"79","Guatemala","GTM",1998,1808.5791031203,63,76.5600446851,40.5
"80","Guinea","GIN",1998,442.3185992843,84.4,23.6248247802,111.2
