"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",2004,196.2321389323,59.1,29.6200742268,103.6
"2","Albania","ALB",2004,2388.7292746863,60.4,162.2695783991,21.4
"3","Algeria","DZA",2004,2624.2072714535,56.8,98.0247722013,36.6
"4","American Samoa","ASM",2004,NA,NA,NA,NA
"5","Andorra","AND",2004,30842.101448533,NA,2126.3876877996,3.3
"6","Angola","AGO",2004,1239.2460302577,82.3,25.5764565286,110
"7","Antigua and Barbuda","ATG",2004,9843.2637424356,NA,463.4146341463,9.9
"8","Argentina","ARG",2004,3993.9064844522,63.3,332.144705881,15.3
"9","Armenia","ARM",2004,1167.8316549456,65,67.7423233355,23.8
"10","Aruba","ABW",2004,NA,NA,NA,NA
"11","Australia","AUS",2004,30569.0749640256,63.5,2888.976962136,4.8
"12","Austria","AUT",2004,35357.7332357763,57.6,3647.4412726771,4.2
"13","Azerbaijan","AZE",2004,1045.0390216252,63.8,81.8923516272,48.8
"14","Bahamas, The","BHS",2004,19164.1345637863,73.3,1217.8296671675,13.7
"15","Bahrain","BHR",2004,16725.7220754989,64.9,623.4378459474,9.7
"16","Bangladesh","BGD",2004,407.987855771,70.9,11.5949095419,51.5
"17","Barbados","BRB",2004,10461.3127762116,71.4,780.6932809704,15.8
"18","Belarus","BLR",2004,2355.5050817166,59.2,158.8201444012,7.6
"19","Belgium","BEL",2004,34651.6468423573,51.9,3609.7803439071,4.1
"20","Belize","BLZ",2004,3737.8050470353,62.6,129.7806391808,18.9
"21","Benin","BEN",2004,547.1000615124,72.4,24.2814774133,82.1
"22","Bermuda","BMU",2004,70508.1490840177,NA,NA,NA
"23","Bhutan","BTN",2004,1093.9353103058,59.7,48.8977640909,55.7
"24","Bolivia","BOL",2004,976.6818232254,71.4,55.260823244,52.1
"25","Bosnia and Herzegovina","BIH",2004,2650.5928914746,61.5,242.8315996651,7.6
"26","Botswana","BWA",2004,5425.1309627016,75.5,453.8681122795,45.8
"27","Brazil","BRA",2004,3609.8755068821,69.4,257.4081679708,24.8
"28","Brunei Darussalam","BRN",2004,22116.8366768128,67.6,592.6160282108,6.6
"29","Bulgaria","BGR",2004,3249.2874438552,51.2,238.6415475586,14
"30","Burkina Faso","BFA",2004,370.4917792887,84.2,23.4901667682,95.8
