"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1994,NA,59,NA,NA
"2","Albania","ALB",1994,624.53506807,61.4,NA,NA
"3","Algeria","DZA",1994,1533.0057210074,51.8,NA,NA
"4","American Samoa","ASM",1994,NA,NA,NA,NA
"5","Andorra","AND",1994,16123.0945333327,NA,NA,NA
"6","Angola","AGO",1994,345.7030548825,82.8,NA,NA
"7","Antigua and Barbuda","ATG",1994,7475.7288296136,NA,NA,NA
"8","Argentina","ARG",1994,7479.2947205188,57.8,NA,NA
"9","Armenia","ARM",1994,399.6786759862,63.1,NA,NA
"10","Aruba","ABW",1994,16229.5166083644,NA,NA,NA
"11","Australia","AUS",1994,18287.8700892049,62.9,NA,NA
"12","Austria","AUT",1994,25375.0694528549,58.4,NA,NA
"13","Azerbaijan","AZE",1994,436.190558582,63,NA,NA
"14","Bahamas, The","BHS",1994,11832.5793498072,72.6,NA,NA
"15","Bahrain","BHR",1994,10209.5314064364,65.5,NA,NA
"16","Bangladesh","BGD",1994,293.489922774,73.8,NA,NA
"17","Barbados","BRB",1994,6575.3977180379,70.2,NA,NA
"18","Belarus","BLR",1994,1460.0175436025,63.3,NA,NA
"19","Belgium","BEL",1994,23882.1493012681,50.1,NA,NA
"20","Belize","BLZ",1994,2752.4180628587,59.3,NA,NA
"21","Benin","BEN",1994,273.4855260187,73,NA,NA
"22","Bermuda","BMU",1994,30459.381141925,NA,NA,NA
"23","Bhutan","BTN",1994,483.8088637748,53.9,NA,NA
"24","Bolivia","BOL",1994,818.8705672465,70.3,NA,NA
"25","Bosnia and Herzegovina","BIH",1994,362.7356608603,56.6,NA,NA
"26","Botswana","BWA",1994,2806.1800537615,73.6,NA,NA
"27","Brazil","BRA",1994,3426.8401616259,68.5,NA,NA
"28","Brunei Darussalam","BRN",1994,14494.1062408933,66.1,NA,NA
"29","Bulgaria","BGR",1994,1150.5486275623,56.1,NA,NA
"30","Burkina Faso","BFA",1994,182.2230622679,84.1,NA,NA
"31","Burundi","BDI",1994,153.7329343855,90.7,NA,NA
"32","Cambodia","KHM",1994,256.9892732874,80.9,NA,NA
"33","Cameroon","CMR",1994,678.489441616,65.9,NA,NA
"34","Canada","CAN",1994,19390.4853731396,64.8,NA,NA
"35","Cape Verde","CPV",1994,1066.7451035515,61.6,NA,NA
"36","Cayman Islands","CYM",1994,NA,NA,NA,NA
"37","Central African Republic","CAF",1994,262.6668076654,78.4,NA,NA
"38","Chad","TCD",1994,173.8690559796,72.3,NA,NA
"39","Channel Islands","CHI",1994,NA,NA,NA,NA
"40","Chile","CHL",1994,3890.9809360045,56.5,NA,NA
"41","China","CHN",1994,469.213194176,78.9,NA,NA
"42","Colombia","COL",1994,2282.3503124827,54.4,NA,NA
"43","Comoros","COM",1994,385.0737226823,76.3,NA,NA
"44","Congo, Dem. Rep.","COD",1994,136.4677514188,69.8,NA,NA
"45","Congo, Rep.","COG",1994,665.4437783132,72,NA,NA
"46","Costa Rica","CRI",1994,3119.3785671129,59.1,NA,NA
"47","Cote d'Ivoire","CIV",1994,583.2507242912,66.7,NA,NA
"48","Croatia","HRV",1994,3135.1369811443,55.9,NA,NA
"49","Cuba","CUB",1994,2622.4557521534,55,NA,NA
"50","Curacao","CUW",1994,NA,NA,NA,NA
"51","Cyprus","CYP",1994,11621.8434033174,59.7,NA,NA
"52","Czech Republic","CZE",1994,3975.4537828422,61.7,NA,NA
"53","Denmark","DNK",1994,29508.7828005037,64.5,NA,NA
"54","Djibouti","DJI",1994,801.8167082154,67.1,NA,NA
"55","Dominica","DMA",1994,3019.7514688993,NA,NA,NA
"56","Dominican Republic","DOM",1994,1866.4002361223,64.6,NA,NA
"57","Ecuador","ECU",1994,1663.0119179065,56.8,NA,NA
"58","Egypt, Arab Rep.","EGY",1994,850.3394094584,49.9,NA,NA
"59","El Salvador","SLV",1994,1427.5796698543,62.7,NA,NA
"60","Equatorial Guinea","GNQ",1994,293.7936880237,63.1,NA,NA
"61","Eritrea","ERI",1994,166.8794093803,66.5,NA,NA
"62","Estonia","EST",1994,2710.1393208792,63.2,NA,NA
"63","Ethiopia","ETH",1994,124.3675662426,81.3,NA,NA
"64","Faeroe Islands","FRO",1994,NA,NA,NA,NA
"65","Fiji","FJI",1994,2383.7345758825,58.4,NA,NA
"66","Finland","FIN",1994,19760.4998695391,60.7,NA,NA
"67","France","FRA",1994,23110.3384512724,54.8,NA,NA
"68","French Polynesia","PYF",1994,16647.2368829617,61.3,NA,NA
"69","Gabon","GAB",1994,3969.7139367896,72.9,NA,NA
"70","Gambia, The","GMB",1994,331.5444811674,78.3,NA,NA
"71","Georgia","GEO",1994,517.0871130496,63.3,NA,NA
"72","Germany","DEU",1994,26329.7247306958,58.6,NA,NA
"73","Ghana","GHA",1994,328.6359192431,72.2,NA,NA
"74","Gibraltar","GIB",1994,NA,NA,NA,NA
"75","Greece","GRC",1994,10632.634472385,50.6,NA,NA
"76","Greenland","GRL",1994,18124.1007573944,NA,NA,NA
"77","Grenada","GRD",1994,2635.8862702226,NA,NA,NA
"78","Guam","GUM",1994,NA,66.6,NA,NA
"79","Guatemala","GTM",1994,1326.405641551,63.2,NA,NA
"80","Guinea","GIN",1994,466.6793372497,84.5,NA,NA
"81","Guinea-Bissau","GNB",1994,213.617511788,70.6,NA,NA
"82","Guyana","GUY",1994,744.4407588281,59.3,NA,NA
"83","Haiti","HTI",1994,275.0833387525,67.4,NA,NA
"84","Honduras","HND",1994,630.8677663963,65.2,NA,NA
"85","Hong Kong SAR, China","HKG",1994,22457.8626545068,61.5,NA,NA
"86","Hungary","HUN",1994,4014.3180175302,50.6,NA,NA
"87","Iceland","ISL",1994,23664.6747999152,78.7,NA,NA
"88","India","IND",1994,353.2895090691,60,NA,NA
"89","Indonesia","IDN",1994,900.2674296864,65,NA,NA
"90","Iran, Islamic Rep.","IRN",1994,1141.4683097696,51.2,NA,NA
"91","Iraq","IRQ",1994,NA,41.7,NA,NA
"92","Ireland","IRL",1994,15519.2591650791,53.3,NA,NA
"93","Isle of Man","IMN",1994,NA,NA,NA,NA
"94","Israel","ISR",1994,13830.286754328,54.6,NA,NA
"95","Italy","ITA",1994,18540.4294740764,47.3,NA,NA
"96","Jamaica","JAM",1994,2007.3692655918,72.9,NA,NA
"97","Japan","JPN",1994,38243.8713331973,63.7,NA,NA
"98","Jordan","JOR",1994,1535.9550132886,48.6,NA,NA
"99","Kazakhstan","KAZ",1994,1320.3216276435,69.5,NA,NA
"100","Kenya","KEN",1994,268.2946162707,82,NA,NA
"101","Kiribati","KIR",1994,737.6541731917,NA,NA,NA
"102","Korea, Dem. Rep.","PRK",1994,NA,67.2,NA,NA
"103","Korea, Rep.","KOR",1994,9525.4356298874,61.3,NA,NA
"104","Kosovo","KSV",1994,NA,NA,NA,NA
"105","Kuwait","KWT",1994,NA,67.9,NA,NA
"106","Kyrgyz Republic","KGZ",1994,370.2658574905,65.8,NA,NA
"107","Lao PDR","LAO",1994,329.9727771167,81.4,NA,NA
"108","Latvia","LVA",1994,1986.2067233339,62.8,NA,NA
"109","Lebanon","LBN",1994,2852.7305013599,44.3,NA,NA
"110","Lesotho","LSO",1994,419.0671863728,73.6,NA,NA
"111","Liberia","LBR",1994,64.8063994604,71.3,NA,NA
"112","Libya","LBY",1994,6104.0970192414,47.9,NA,NA
"113","Liechtenstein","LIE",1994,63770.6273832984,NA,NA,NA
"114","Lithuania","LTU",1994,1902.3064378913,63.8,NA,NA
"115","Luxembourg","LUX",1994,43560.9391710146,51.9,NA,NA
"116","Macao SAR, China","MAC",1994,14974.3400805381,58.4,NA,NA
"117","Macedonia, FYR","MKD",1994,1730.546732652,55.5,NA,NA
"118","Madagascar","MDG",1994,233.8922956295,86.3,NA,NA
"119","Malawi","MWI",1994,120.9354672774,77.2,NA,NA
"120","Malaysia","MYS",1994,3686.1753058244,62,NA,NA
"121","Maldives","MDV",1994,1463.003515181,51.3,NA,NA
"122","Mali","MLI",1994,184.3031529389,52.2,NA,NA
"123","Malta","MLT",1994,8017.7614870407,46.6,NA,NA
"124","Marshall Islands","MHL",1994,1870.7604073964,NA,NA,NA
"125","Mauritania","MRT",1994,590.5139922628,67.5,NA,NA
"126","Mauritius","MUS",1994,3196.8945571811,59.8,NA,NA
"127","Mayotte","MYT",1994,NA,NA,NA,NA
"128","Mexico","MEX",1994,4650.1142326155,59.8,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1994,1913.5364989369,NA,NA,NA
"130","Moldova","MDA",1994,460.8322557511,64.7,NA,NA
"131","Monaco","MCO",1994,83511.3200386516,NA,NA,NA
"132","Mongolia","MNG",1994,404.5749111935,72.4,NA,NA
"133","Montenegro","MNE",1994,NA,NA,NA,NA
"134","Morocco","MAR",1994,1133.5865747848,52.9,NA,NA
"135","Mozambique","MOZ",1994,140.354206466,86.8,NA,NA
"136","Myanmar","MMR",1994,NA,79.2,NA,NA
"137","Namibia","NAM",1994,2027.5678163257,56.5,NA,NA
"138","Nepal","NPL",1994,193.0662053871,69.2,NA,NA
"139","Netherlands","NLD",1994,22832.532345521,58.1,NA,NA
"140","New Caledonia","NCL",1994,16240.2628361963,60.7,NA,NA
"141","New Zealand","NZL",1994,14989.4712243558,63.9,NA,NA
"142","Nicaragua","NIC",1994,656.4292347228,60.1,NA,NA
"143","Niger","NER",1994,176.2044045641,59.1,NA,NA
"144","Nigeria","NGA",1994,220.2215999937,55.6,NA,NA
"145","Northern Mariana Islands","MNP",1994,NA,NA,NA,NA
"146","Norway","NOR",1994,28713.5640060314,62.9,NA,NA
"147","Oman","OMN",1994,5918.9697199734,59.2,NA,NA
"148","Pakistan","PAK",1994,418.0956814205,50.5,NA,NA
"149","Palau","PLW",1994,4970.6617472031,NA,NA,NA
"150","Panama","PAN",1994,2948.6031317209,61.5,NA,NA
"151","Papua New Guinea","PNG",1994,1197.4089444306,70.8,NA,NA
"152","Paraguay","PRY",1994,1481.3692393042,68.3,NA,NA
"153","Peru","PER",1994,1918.859813224,63.1,NA,NA
"154","Philippines","PHL",1994,946.5532255276,65.2,NA,NA
"155","Poland","POL",1994,2555.9612383954,59.8,NA,NA
"156","Portugal","PRT",1994,9827.1047868994,59,NA,NA
"157","Puerto Rico","PRI",1994,10876.4107258586,46.6,NA,NA
"158","Qatar","QAT",1994,14894.0887077059,79.6,NA,NA
"159","Romania","ROU",1994,1322.9784805896,66.2,NA,NA
"160","Russian Federation","RUS",1994,2663.4569884385,62.9,NA,NA
"161","Rwanda","RWA",1994,133.4269727274,88.1,NA,NA
"162","Samoa","WSM",1994,1182.0354638569,60.7,NA,NA
"163","San Marino","SMR",1994,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1994,NA,56.6,NA,NA
"165","Saudi Arabia","SAU",1994,7414.0266274588,53.9,NA,NA
"166","Senegal","SEN",1994,476.1344809345,75.8,NA,NA
"167","Serbia","SRB",1994,NA,NA,NA,NA
"168","Seychelles","SYC",1994,6587.9263798606,NA,NA,NA
"169","Sierra Leone","SLE",1994,232.9238871941,67.1,NA,NA
"170","Singapore","SGP",1994,21420.1245395088,65.8,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1994,NA,NA,NA,NA
"172","Slovak Republic","SVK",1994,3709.0168589342,60,NA,NA
"173","Slovenia","SVN",1994,7232.8953824773,58.4,NA,NA
"174","Solomon Islands","SLB",1994,1340.9058840692,34.6,NA,NA
"175","Somalia","SOM",1994,NA,70.9,NA,NA
"176","South Africa","ZAF",1994,3546.6693857444,50.2,NA,NA
"177","South Sudan","SSD",1994,NA,NA,NA,NA
