"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1969,120.6551451206,NA,NA,NA
"2","Albania","ALB",1969,NA,NA,NA,NA
"3","Algeria","DZA",1969,319.1603215826,NA,NA,NA
"4","American Samoa","ASM",1969,NA,NA,NA,NA
"5","Andorra","AND",1969,NA,NA,NA,NA
"6","Angola","AGO",1969,NA,NA,NA,NA
"7","Antigua and Barbuda","ATG",1969,NA,NA,NA,NA
"8","Argentina","ARG",1969,1323.4671179778,NA,NA,NA
"9","Armenia","ARM",1969,NA,NA,NA,NA
"10","Aruba","ABW",1969,NA,NA,NA,NA
"11","Australia","AUS",1969,3008.4114145674,NA,NA,NA
"12","Austria","AUT",1969,1839.4905953738,NA,NA,NA
"13","Azerbaijan","AZE",1969,NA,NA,NA,NA
"14","Bahamas, The","BHS",1969,3215.1932945972,NA,NA,NA
"15","Bahrain","BHR",1969,NA,NA,NA,NA
"16","Bangladesh","BGD",1969,129.3787574661,NA,NA,NA
"17","Barbados","BRB",1969,649.6757932651,NA,NA,NA
"18","Belarus","BLR",1969,NA,NA,NA,NA
"19","Belgium","BEL",1969,2466.5282321493,NA,NA,NA
"20","Belize","BLZ",1969,400.9089962684,NA,NA,NA
"21","Benin","BEN",1969,118.4976866044,NA,NA,NA
"22","Bermuda","BMU",1969,3053.7037037037,NA,NA,NA
"23","Bhutan","BTN",1969,NA,NA,NA,NA
"24","Bolivia","BOL",1969,234.2858932512,NA,NA,NA
"25","Bosnia and Herzegovina","BIH",1969,NA,NA,NA,NA
"26","Botswana","BWA",1969,115.856677429,NA,NA,NA
"27","Brazil","BRA",1969,399.6554099285,NA,NA,NA
"28","Brunei Darussalam","BRN",1969,1349.7261360542,NA,NA,NA
"29","Bulgaria","BGR",1969,NA,NA,NA,NA
"30","Burkina Faso","BFA",1969,84.0751932145,NA,NA,NA
"31","Burundi","BDI",1969,54.8904141723,NA,NA,NA
"32","Cambodia","KHM",1969,143.7054752253,NA,NA,NA
"33","Cameroon","CMR",1969,172.8065778992,NA,NA,NA
"34","Canada","CAN",1969,3703.9904052553,NA,NA,NA
"35","Cape Verde","CPV",1969,NA,NA,NA,NA
"36","Cayman Islands","CYM",1969,NA,NA,NA,NA
"37","Central African Republic","CAF",1969,105.0292600575,NA,NA,NA
"38","Chad","TCD",1969,132.0432498371,NA,NA,NA
"39","Channel Islands","CHI",1969,NA,NA,NA,NA
"40","Chile","CHL",1969,870.1675997885,NA,NA,NA
"41","China","CHN",1969,98.8898852999,NA,NA,NA
"42","Colombia","COL",1969,308.199422556,NA,NA,NA
"43","Comoros","COM",1969,NA,NA,NA,NA
"44","Congo, Dem. Rep.","COD",1969,255.5253194129,NA,NA,NA
"45","Congo, Rep.","COG",1969,204.6649804784,NA,NA,NA
"46","Costa Rica","CRI",1969,481.0230298926,NA,NA,NA
"47","Cote d'Ivoire","CIV",1969,262.4099787242,NA,NA,NA
"48","Croatia","HRV",1969,NA,NA,NA,NA
"49","Cuba","CUB",1969,NA,NA,NA,NA
"50","Curacao","CUW",1969,NA,NA,NA,NA
"51","Cyprus","CYP",1969,NA,NA,NA,NA
