"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1961,55.6686513915,NA,NA,NA
"2","Albania","ALB",1961,NA,NA,NA,NA
"3","Algeria","DZA",1961,221.2088523516,NA,NA,NA
"4","American Samoa","ASM",1961,NA,NA,NA,NA
"5","Andorra","AND",1961,NA,NA,NA,NA
"6","Angola","AGO",1961,NA,NA,NA,NA
"7","Antigua and Barbuda","ATG",1961,NA,NA,NA,NA
"8","Argentina","ARG",1961,NA,NA,NA,NA
"9","Armenia","ARM",1961,NA,NA,NA,NA
"10","Aruba","ABW",1961,NA,NA,NA,NA
"11","Australia","AUS",1961,NA,NA,NA,NA
"12","Austria","AUT",1961,1031.712943892,NA,NA,NA
"13","Azerbaijan","AZE",1961,NA,NA,NA,NA
"14","Bahamas, The","BHS",1961,1651.4019090228,NA,NA,NA
"15","Bahrain","BHR",1961,NA,NA,NA,NA
"16","Bangladesh","BGD",1961,93.4881767107,NA,NA,NA
"17","Barbados","BRB",1961,402.5341030529,NA,NA,NA
"18","Belarus","BLR",1961,NA,NA,NA,NA
"19","Belgium","BEL",1961,1352.8415036102,NA,NA,NA
"20","Belize","BLZ",1961,317.9586198307,NA,NA,NA
"21","Benin","BEN",1961,96.1470818476,NA,NA,NA
"22","Bermuda","BMU",1961,1961.5381692465,NA,NA,NA
"23","Bhutan","BTN",1961,NA,NA,NA,NA
"24","Bolivia","BOL",1961,178.5686111297,NA,NA,NA
"25","Bosnia and Herzegovina","BIH",1961,NA,NA,NA,NA
"26","Botswana","BWA",1961,61.3588359234,NA,NA,NA
"27","Brazil","BRA",1961,NA,NA,NA,NA
"28","Brunei Darussalam","BRN",1961,NA,NA,NA,NA
"29","Bulgaria","BGR",1961,NA,NA,NA,NA
"30","Burkina Faso","BFA",1961,70.658254986,NA,NA,NA
"31","Burundi","BDI",1961,67.8273470919,NA,NA,NA
"32","Cambodia","KHM",1961,115.5342012382,NA,NA,NA
"33","Cameroon","CMR",1961,119.0117778006,NA,NA,NA
"34","Canada","CAN",1961,2231.2938237478,NA,NA,NA
"35","Cape Verde","CPV",1961,NA,NA,NA,NA
"36","Cayman Islands","CYM",1961,NA,NA,NA,NA
"37","Central African Republic","CAF",1961,80.5203101156,NA,NA,NA
"38","Chad","TCD",1961,110.7055212144,NA,NA,NA
"39","Channel Islands","CHI",1961,NA,NA,NA,NA
"40","Chile","CHL",1961,599.5354832593,NA,NA,NA
"41","China","CHN",1961,75.8725711624,NA,NA,NA
"42","Colombia","COL",1961,276.1452146085,NA,NA,NA
"43","Comoros","COM",1961,NA,NA,NA,NA
"44","Congo, Dem. Rep.","COD",1961,198.6477836059,NA,NA,NA
"45","Congo, Rep.","COG",1961,145.8753610721,NA,NA,NA
"46","Costa Rica","CRI",1961,354.9437511871,NA,NA,NA
"47","Cote d'Ivoire","CIV",1961,163.663498999,NA,NA,NA
"48","Croatia","HRV",1961,NA,NA,NA,NA
"49","Cuba","CUB",1961,NA,NA,NA,NA
"50","Curacao","CUW",1961,NA,NA,NA,NA
"51","Cyprus","CYP",1961,NA,NA,NA,NA
"52","Czech Republic","CZE",1961,NA,NA,NA,NA
"53","Denmark","DNK",1961,1504.0872231769,NA,NA,NA
"54","Djibouti","DJI",1961,NA,NA,NA,NA
"55","Dominica","DMA",1961,NA,NA,NA,NA
"56","Dominican Republic","DOM",1961,191.1799344418,NA,NA,NA
"57","Ecuador","ECU",1961,214.2398330166,NA,NA,NA
"58","Egypt, Arab Rep.","EGY",1961,151.2821129486,NA,NA,NA
"59","El Salvador","SLV",1961,222.5158447761,NA,NA,NA
"60","Equatorial Guinea","GNQ",1961,NA,NA,NA,NA
"61","Eritrea","ERI",1961,NA,NA,NA,NA
"62","Estonia","EST",1961,NA,NA,NA,NA
"63","Ethiopia","ETH",1961,NA,NA,NA,NA
"64","Faeroe Islands","FRO",1961,NA,NA,NA,NA
"65","Fiji","FJI",1961,287.3577637213,NA,NA,NA
"66","Finland","FIN",1961,1327.428712172,NA,NA,NA
"67","France","FRA",1961,1409.8318598248,NA,NA,NA
"68","French Polynesia","PYF",1961,NA,NA,NA,NA
"69","Gabon","GAB",1961,343.2433255909,NA,NA,NA
"70","Gambia, The","GMB",1961,NA,NA,NA,NA
"71","Georgia","GEO",1961,NA,NA,NA,NA
"72","Germany","DEU",1961,NA,NA,NA,NA
"73","Ghana","GHA",1961,187.0715861844,NA,NA,NA
"74","Gibraltar","GIB",1961,NA,NA,NA,NA
"75","Greece","GRC",1961,597.2908769721,NA,NA,NA
"76","Greenland","GRL",1961,NA,NA,NA,NA
"77","Grenada","GRD",1961,NA,NA,NA,NA
"78","Guam","GUM",1961,NA,NA,NA,NA
"79","Guatemala","GTM",1961,251.9430183324,NA,NA,NA
"80","Guinea","GIN",1961,NA,NA,NA,NA
"81","Guinea-Bissau","GNB",1961,NA,NA,NA,NA
"82","Guyana","GUY",1961,322.732200018,NA,NA,NA
"83","Haiti","HTI",1961,NA,NA,NA,NA
"84","Honduras","HND",1961,172.4022771427,NA,NA,NA
"85","Hong Kong SAR, China","HKG",1961,483.1775610997,NA,NA,NA
"86","Hungary","HUN",1961,NA,NA,NA,NA
"87","Iceland","ISL",1961,1418.3556219511,NA,NA,NA
"88","India","IND",1961,59.3963312866,NA,NA,NA
"89","Indonesia","IDN",1961,NA,NA,NA,NA
"90","Iran, Islamic Rep.","IRN",1961,NA,NA,NA,NA
"91","Iraq","IRQ",1961,241.9370047197,NA,NA,NA
