"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"59","El Salvador","SLV",1993,1242.4659938835,61.9,NA,NA
"60","Equatorial Guinea","GNQ",1993,367.7044686933,63.5,NA,NA
"61","Eritrea","ERI",1993,147.1058834666,67.4,NA,NA
"62","Estonia","EST",1993,2583.436812488,64.9,NA,NA
"63","Ethiopia","ETH",1993,163.7980361984,81.4,NA,NA
"64","Faeroe Islands","FRO",1993,NA,NA,NA,NA
"65","Fiji","FJI",1993,2166.181831474,58,NA,NA
"66","Finland","FIN",1993,17237.0283199623,61.5,NA,NA
"67","France","FRA",1993,21999.6460377927,54.9,NA,NA
"68","French Polynesia","PYF",1993,17805.8179990373,61.4,NA,NA
"69","Gabon","GAB",1993,4277.9799351634,73,NA,NA
"70","Gambia, The","GMB",1993,344.1750016685,78.3,NA,NA
"71","Georgia","GEO",1993,550.0153944942,64.2,NA,NA
"72","Germany","DEU",1993,24698.8510405336,58.4,NA,NA
"73","Ghana","GHA",1993,370.414053015,71.8,NA,NA
"74","Gibraltar","GIB",1993,NA,NA,NA,NA
"75","Greece","GRC",1993,10004.5113978722,50,NA,NA
"76","Greenland","GRL",1993,16797.3573901144,NA,NA,NA
"77","Grenada","GRD",1993,2548.1534128993,NA,NA,NA
"78","Guam","GUM",1993,NA,66.8,NA,NA
"79","Guatemala","GTM",1993,1191.8927488107,63.3,NA,NA
"80","Guinea","GIN",1993,477.1958652024,84.5,NA,NA
"81","Guinea-Bissau","GNB",1993,219.1785022963,70.4,NA,NA
"82","Guyana","GUY",1993,610.108915368,58.8,NA,NA
"83","Haiti","HTI",1993,238.5114783057,67.8,NA,NA
"84","Honduras","HND",1993,656.5089321548,65.2,NA,NA
"85","Hong Kong SAR, China","HKG",1993,20328.4388900835,61.9,NA,NA
"86","Hungary","HUN",1993,3726.3433768624,52.5,NA,NA
"87","Iceland","ISL",1993,23223.8672295355,79,NA,NA
"88","India","IND",1993,306.9370229312,60,NA,NA
"89","Indonesia","IDN",1993,816.4646469955,65.1,NA,NA
"90","Iran, Islamic Rep.","IRN",1993,1037.0702283646,51.4,NA,NA
"91","Iraq","IRQ",1993,NA,41.7,NA,NA
"92","Ireland","IRL",1993,14276.7645135959,52.5,NA,NA
"93","Isle of Man","IMN",1993,NA,NA,NA,NA
"94","Israel","ISR",1993,12530.9983792041,54,NA,NA
"95","Italy","ITA",1993,17964.8071036358,47.8,NA,NA
"96","Jamaica","JAM",1993,2003.7558445852,72.9,NA,NA
"97","Japan","JPN",1993,34929.7578241443,63.9,NA,NA
"98","Jordan","JOR",1993,1435.1958161599,47.7,NA,NA
"99","Kazakhstan","KAZ",1993,1433.4615339501,69.5,NA,NA
"100","Kenya","KEN",1993,222.5369335062,82.1,NA,NA
"101","Kiribati","KIR",1993,646.2242782029,NA,NA,NA
"102","Korea, Dem. Rep.","PRK",1993,NA,67.2,NA,NA
"103","Korea, Rep.","KOR",1993,8219.8961990324,60.5,NA,NA
"104","Kosovo","KSV",1993,NA,NA,NA,NA
"105","Kuwait","KWT",1993,NA,66.7,NA,NA
"106","Kyrgyz Republic","KGZ",1993,446.4660916895,65.9,NA,NA
"107","Lao PDR","LAO",1993,291.3508279272,81.6,NA,NA
"108","Latvia","LVA",1993,1727.7599657007,64.5,NA,NA
"109","Lebanon","LBN",1993,2318.6849138755,44.1,NA,NA
"110","Lesotho","LSO",1993,408.0446803789,73.8,NA,NA
"111","Liberia","LBR",1993,78.9917812105,71.3,NA,NA
"112","Libya","LBY",1993,6667.2157963827,47.7,NA,NA
"113","Liechtenstein","LIE",1993,55484.6993033581,NA,NA,NA
"114","Lithuania","LTU",1993,2015.91036773,64.5,NA,NA
"115","Luxembourg","LUX",1993,39727.1948953891,52.1,NA,NA
"116","Macao SAR, China","MAC",1993,13708.0665297333,58.5,NA,NA
"117","Macedonia, FYR","MKD",1993,1311.5972640833,56.1,NA,NA
"118","Madagascar","MDG",1993,273.0807035743,86.2,NA,NA
"119","Malawi","MWI",1993,212.9939577802,77.4,NA,NA
"120","Malaysia","MYS",1993,3395.4396858816,62,NA,NA
"121","Maldives","MDV",1993,1356.5593559749,51.6,NA,NA
"122","Mali","MLI",1993,287.5527959427,52.2,NA,NA
"123","Malta","MLT",1993,7318.5951378939,47,NA,NA
"124","Marshall Islands","MHL",1993,1739.7881694644,NA,NA,NA
"125","Mauritania","MRT",1993,576.8227949902,67.2,NA,NA
"126","Mauritius","MUS",1993,2974.8074638343,59.7,NA,NA
"127","Mayotte","MYT",1993,NA,NA,NA,NA
"128","Mexico","MEX",1993,4524.7093768663,60,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1993,1911.7363653883,NA,NA,NA
"130","Moldova","MDA",1993,640.1654315476,65.4,NA,NA
"131","Monaco","MCO",1993,80065.9318645853,NA,NA,NA
"132","Mongolia","MNG",1993,338.318724175,72.2,NA,NA
"133","Montenegro","MNE",1993,NA,NA,NA,NA
"134","Morocco","MAR",1993,1017.0819578993,53.3,NA,NA
"135","Mozambique","MOZ",1993,136.4999315243,86.8,NA,NA
"136","Myanmar","MMR",1993,NA,79.4,NA,NA
"137","Namibia","NAM",1993,1827.030471689,56.4,NA,NA
"138","Nepal","NPL",1993,178.1350680961,69,NA,NA
"139","Netherlands","NLD",1993,21434.2022229315,57.4,NA,NA
"140","New Caledonia","NCL",1993,16897.2720212845,60.7,NA,NA
"141","New Zealand","NZL",1993,12829.050568128,63.1,NA,NA
"142","Nicaragua","NIC",1993,396.4745198303,60.6,NA,NA
"143","Niger","NER",1993,187.27911383,58.7,NA,NA
"144","Nigeria","NGA",1993,203.4922532877,55.5,NA,NA
"145","Northern Mariana Islands","MNP",1993,NA,NA,NA,NA
"146","Norway","NOR",1993,27404.5308601187,62.6,NA,NA
"147","Oman","OMN",1993,5911.3844343983,58.4,NA,NA
"148","Pakistan","PAK",1993,425.335790398,50.1,NA,NA
"149","Palau","PLW",1993,4644.0501682472,NA,NA,NA
"150","Panama","PAN",1993,2822.4224725957,61.2,NA,NA
"151","Papua New Guinea","PNG",1993,1110.4259905057,70.9,NA,NA
"152","Paraguay","PRY",1993,1502.6470732128,68.2,NA,NA
"153","Peru","PER",1993,1515.8569197529,63.1,NA,NA
"154","Philippines","PHL",1993,821.5959046266,65.2,NA,NA
"155","Poland","POL",1993,2232.2637225507,60.9,NA,NA
"156","Portugal","PRT",1993,9388.4060419702,59,NA,NA
"157","Puerto Rico","PRI",1993,10212.288676218,47.1,NA,NA
"158","Qatar","QAT",1993,14563.0895089648,79.8,NA,NA
"159","Romania","ROU",1993,1158.4777828013,66.4,NA,NA
"160","Russian Federation","RUS",1993,2929.3032823238,63.7,NA,NA
"161","Rwanda","RWA",1993,329.4118342477,87.4,NA,NA
"162","Samoa","WSM",1993,718.1223424858,60,NA,NA
"163","San Marino","SMR",1993,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1993,NA,56.7,NA,NA
"165","Saudi Arabia","SAU",1993,7474.7453909216,53.6,NA,NA
"166","Senegal","SEN",1993,717.4760165359,75.8,NA,NA
"167","Serbia","SRB",1993,NA,NA,NA,NA
"168","Seychelles","SYC",1993,6517.7402883037,NA,NA,NA
"169","Sierra Leone","SLE",1993,194.7934537789,67.1,NA,NA
"170","Singapore","SGP",1993,18250.5148004074,65.7,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1993,NA,NA,NA,NA
"172","Slovak Republic","SVK",1993,3051.9726157482,62.2,NA,NA
"173","Slovenia","SVN",1993,6443.4813846266,52.8,NA,NA
"174","Solomon Islands","SLB",1993,1219.5015319002,34.9,NA,NA
"175","Somalia","SOM",1993,NA,70.8,NA,NA
"176","South Africa","ZAF",1993,3479.923696932,49.8,NA,NA
"177","South Sudan","SSD",1993,NA,NA,NA,NA
"178","Spain","ESP",1993,13009.1009732546,49.7,NA,NA
"179","Sri Lanka","LKA",1993,576.7542393928,57.6,NA,NA
"180","St. Kitts and Nevis","KNA",1993,4793.1312971491,NA,NA,NA
"181","St. Lucia","LCA",1993,3516.8083379083,57.9,NA,NA
"182","St. Martin (French part)","MAF",1993,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1993,2209.8274327054,63.3,NA,NA
"184","Sudan","SDN",1993,310.4631636654,50.4,NA,NA
"185","Suriname","SUR",1993,1025.3007244828,51,NA,NA
"186","Swaziland","SWZ",1993,1466.7938966986,61.3,NA,NA
"187","Sweden","SWE",1993,23173.1927593247,64.4,NA,NA
"188","Switzerland","CHE",1993,35181.5823352181,69.1,NA,NA
"189","Syrian Arab Republic","SYR",1993,1019.135863047,51.5,NA,NA
"190","Tajikistan","TJK",1993,293.6370860729,63.9,NA,NA
"191","Tanzania","TZA",1993,155.6519211143,89.1,NA,NA
"192","Thailand","THA",1993,2130.7002412585,76,NA,NA
"193","Timor-Leste","TLS",1993,NA,70,NA,NA
"194","Togo","TGO",1993,316.4862069341,72.6,NA,NA
"195","Tonga","TON",1993,1449.5335446883,59.2,NA,NA
"196","Trinidad and Tobago","TTO",1993,3686.6219132306,58.3,NA,NA
"197","Tunisia","TUN",1993,1687.451994419,48.2,NA,NA
"198","Turkey","TUR",1993,3167.5269098067,52.8,NA,NA
"199","Turkmenistan","TKM",1993,796.415844463,64.1,NA,NA
"200","Turks and Caicos Islands","TCA",1993,NA,NA,NA,NA
"201","Tuvalu","TUV",1993,NA,NA,NA,NA
"202","Uganda","UGA",1993,164.6275744229,85.8,NA,NA
"203","Ukraine","UKR",1993,1258.136326146,61.3,NA,NA
"204","United Arab Emirates","ARE",1993,16847.449489454,73.8,NA,NA
"205","United Kingdom","GBR",1993,16997.9442064203,61.2,NA,NA
"206","United States","USA",1993,25326.736406342,65.8,NA,NA
"207","Uruguay","URY",1993,4722.0583293436,60.5,NA,NA
"208","Uzbekistan","UZB",1993,597.0252726214,58.1,NA,NA
"209","Vanuatu","VUT",1993,1176.553872635,83.9,NA,NA
"210","Venezuela, RB","VEN",1993,2751.1744376906,59.7,NA,NA
"211","Vietnam","VNM",1993,189.2605161078,77,NA,NA
"212","Virgin Islands (U.S.)","VIR",1993,18728.243429633,61.8,NA,NA
"213","West Bank and Gaza","PSE",1993,NA,38.8,NA,NA
"214","Yemen, Rep.","YEM",1993,353.4069061201,45.5,NA,NA
"215","Zambia","ZMB",1993,386.0961804997,69.7,NA,NA
"216","Zimbabwe","ZWE",1993,583.732753002,73.8,NA,NA
