"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1967,149.8911663586,NA,NA,NA
"2","Albania","ALB",1967,NA,NA,NA,NA
"3","Algeria","DZA",1967,268.1118214127,NA,NA,NA
"4","American Samoa","ASM",1967,NA,NA,NA,NA
"5","Andorra","AND",1967,NA,NA,NA,NA
"6","Angola","AGO",1967,NA,NA,NA,NA
"7","Antigua and Barbuda","ATG",1967,NA,NA,NA,NA
"8","Argentina","ARG",1967,1057.1684431274,NA,NA,NA
"9","Armenia","ARM",1967,NA,NA,NA,NA
"10","Aruba","ABW",1967,NA,NA,NA,NA
"11","Australia","AUS",1967,2593.7495571448,NA,NA,NA
"12","Austria","AUT",1967,1578.0092217112,NA,NA,NA
"13","Azerbaijan","AZE",1967,NA,NA,NA,NA
"14","Bahamas, The","BHS",1967,2556.6008119867,NA,NA,NA
"15","Bahrain","BHR",1967,NA,NA,NA,NA
"16","Bangladesh","BGD",1967,117.5566938059,NA,NA,NA
"17","Barbados","BRB",1967,579.8595427651,NA,NA,NA
"18","Belarus","BLR",1967,NA,NA,NA,NA
"19","Belgium","BEL",1967,2091.8741016281,NA,NA,NA
"20","Belize","BLZ",1967,418.0532282201,NA,NA,NA
"21","Benin","BEN",1967,113.3356366101,NA,NA,NA
"22","Bermuda","BMU",1967,2982.7497042611,NA,NA,NA
"23","Bhutan","BTN",1967,NA,NA,NA,NA
"24","Bolivia","BOL",1967,275.8989171192,NA,NA,NA
"25","Bosnia and Herzegovina","BIH",1967,NA,NA,NA,NA
"26","Botswana","BWA",1967,93.2599806526,NA,NA,NA
"27","Brazil","BRA",1967,343.465142712,NA,NA,NA
"28","Brunei Darussalam","BRN",1967,1275.8832462457,NA,NA,NA
"29","Bulgaria","BGR",1967,NA,NA,NA,NA
"30","Burkina Faso","BFA",1967,81.9811458829,NA,NA,NA
"31","Burundi","BDI",1967,53.3587979854,NA,NA,NA
"32","Cambodia","KHM",1967,148.4568962513,NA,NA,NA
"33","Cameroon","CMR",1967,147.2077968415,NA,NA,NA
"34","Canada","CAN",1967,3173.0761935223,NA,NA,NA
"35","Cape Verde","CPV",1967,NA,NA,NA,NA
"36","Cayman Islands","CYM",1967,NA,NA,NA,NA
"37","Central African Republic","CAF",1967,94.9771793558,NA,NA,NA
"38","Chad","TCD",1967,130.7725508872,NA,NA,NA
"39","Channel Islands","CHI",1967,NA,NA,NA,NA
"40","Chile","CHL",1967,765.0261266315,NA,NA,NA
"41","China","CHN",1967,95.4966882459,NA,NA,NA
"42","Colombia","COL",1967,291.2678499405,NA,NA,NA
"43","Comoros","COM",1967,NA,NA,NA,NA
"44","Congo, Dem. Rep.","COD",1967,182.1444197261,NA,NA,NA
"45","Congo, Rep.","COG",1967,193.2615252197,NA,NA,NA
"46","Costa Rica","CRI",1967,416.2795442984,NA,NA,NA
"47","Cote d'Ivoire","CIV",1967,225.3689398875,NA,NA,NA
"48","Croatia","HRV",1967,NA,NA,NA,NA
"49","Cuba","CUB",1967,NA,NA,NA,NA
"50","Curacao","CUW",1967,NA,NA,NA,NA
"51","Cyprus","CYP",1967,NA,NA,NA,NA
"52","Czech Republic","CZE",1967,NA,NA,NA,NA
"53","Denmark","DNK",1967,2642.793902086,NA,NA,NA
"54","Djibouti","DJI",1967,NA,NA,NA,NA
"55","Dominica","DMA",1967,NA,NA,NA,NA
