"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"107","Lao PDR","LAO",1986,474.0109884793,81.7,NA,NA
"108","Latvia","LVA",1986,NA,71.1,NA,NA
"109","Lebanon","LBN",1986,NA,40.9,NA,NA
"110","Lesotho","LSO",1986,212.71641202,74.7,NA,NA
"111","Liberia","LBR",1986,417.0596799244,71,NA,NA
"112","Libya","LBY",1986,NA,46.4,NA,NA
"113","Liechtenstein","LIE",1986,28328.9573983025,NA,NA,NA
"114","Lithuania","LTU",1986,NA,67.6,NA,NA
"115","Luxembourg","LUX",1986,17940.2994200902,51.7,NA,NA
"116","Macao SAR, China","MAC",1986,4450.241622622,57,NA,NA
"117","Macedonia, FYR","MKD",1986,NA,57,NA,NA
"118","Madagascar","MDG",1986,324.0539708837,86.1,NA,NA
"119","Malawi","MWI",1986,154.5062826412,80.4,NA,NA
"120","Malaysia","MYS",1986,1741.2335851582,59.9,NA,NA
"121","Maldives","MDV",1986,734.1978936857,51.8,NA,NA
"122","Mali","MLI",1986,206.2083061435,52.9,NA,NA
"123","Malta","MLT",1986,4129.6058630857,47.7,NA,NA
"124","Marshall Islands","MHL",1986,1219.200915514,NA,NA,NA
"125","Mauritania","MRT",1986,447.2074322672,66.8,NA,NA
"126","Mauritius","MUS",1986,1433.667738305,58.5,NA,NA
"127","Mayotte","MYT",1986,NA,NA,NA,NA
"128","Mexico","MEX",1986,1665.015991413,57.7,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1986,1275.8385446276,NA,NA,NA
"130","Moldova","MDA",1986,NA,67.9,NA,NA
"131","Monaco","MCO",1986,52183.826568322,NA,NA,NA
"132","Mongolia","MNG",1986,1461.852773193,71,NA,NA
"133","Montenegro","MNE",1986,NA,NA,NA,NA
"134","Morocco","MAR",1986,738.6073383517,52.1,NA,NA
"135","Mozambique","MOZ",1986,391.7565141003,87.6,NA,NA
"136","Myanmar","MMR",1986,NA,78.8,NA,NA
"137","Namibia","NAM",1986,1277.7483768855,53.8,NA,NA
"138","Nepal","NPL",1986,164.3915498061,67.8,NA,NA
"139","Netherlands","NLD",1986,12768.2914550706,55.1,NA,NA
"140","New Caledonia","NCL",1986,7800.4059602366,61.2,NA,NA
"141","New Zealand","NZL",1986,9148.5486550975,66.6,NA,NA
"142","Nicaragua","NIC",1986,763.223107195,59.4,NA,NA
"143","Niger","NER",1986,274.622341474,56.5,NA,NA
"144","Nigeria","NGA",1986,229.5181170825,56.3,NA,NA
"145","Northern Mariana Islands","MNP",1986,NA,NA,NA,NA
"146","Norway","NOR",1986,18518.3165048977,66.2,NA,NA
"147","Oman","OMN",1986,4562.0252985694,53,NA,NA
"148","Pakistan","PAK",1986,323.156371124,50.7,NA,NA
"149","Palau","PLW",1986,NA,NA,NA,NA
"150","Panama","PAN",1986,2522.2925242875,56.9,NA,NA
"151","Papua New Guinea","PNG",1986,702.138285707,72,NA,NA
"152","Paraguay","PRY",1986,931.2753073459,66.7,NA,NA
"153","Peru","PER",1986,903.2180110308,61.8,NA,NA
"154","Philippines","PHL",1986,537.8091136022,65.6,NA,NA
"155","Poland","POL",1986,1972.7272926646,65.8,NA,NA
"156","Portugal","PRT",1986,3814.6471521016,59.5,NA,NA
"157","Puerto Rico","PRI",1986,6443.4827503518,42.7,NA,NA
"158","Qatar","QAT",1986,12787.7984097249,79.2,NA,NA
"159","Romania","ROU",1986,NA,66.1,NA,NA
"160","Russian Federation","RUS",1986,NA,69.6,NA,NA
"161","Rwanda","RWA",1986,305.7821314948,87.6,NA,NA
"162","Samoa","WSM",1986,570.9799574779,61.6,NA,NA
"163","San Marino","SMR",1986,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1986,NA,57.5,NA,NA
"165","Saudi Arabia","SAU",1986,6273.3075525663,52.2,NA,NA
"166","Senegal","SEN",1986,652.6045414676,76,NA,NA
"167","Serbia","SRB",1986,NA,NA,NA,NA
"168","Seychelles","SYC",1986,3062.2763629557,NA,NA,NA
"169","Sierra Leone","SLE",1986,134.6751509794,67.2,NA,NA
"170","Singapore","SGP",1986,6854.0285997209,63.3,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1986,NA,NA,NA,NA
"172","Slovak Republic","SVK",1986,1504.5377251108,66.6,NA,NA
"173","Slovenia","SVN",1986,NA,53.3,NA,NA
"174","Solomon Islands","SLB",1986,761.2949791471,35.9,NA,NA
"175","Somalia","SOM",1986,145.993083181,70.5,NA,NA
"176","South Africa","ZAF",1986,2475.0445447493,47.7,NA,NA
"177","South Sudan","SSD",1986,NA,NA,NA,NA
"178","Spain","ESP",1986,6335.019216588,48.4,NA,NA
"179","Sri Lanka","LKA",1986,389.6310430219,58.7,NA,NA
"180","St. Kitts and Nevis","KNA",1986,2209.9252771095,NA,NA,NA
"181","St. Lucia","LCA",1986,1781.9871648808,56.3,NA,NA
"182","St. Martin (French part)","MAF",1986,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1986,1217.3745601633,61.7,NA,NA
"184","Sudan","SDN",1986,660.9189027778,55.9,NA,NA
"185","Suriname","SUR",1986,2620.17821957,51.3,NA,NA
"186","Swaziland","SWZ",1986,615.5635478259,61.3,NA,NA
"187","Sweden","SWE",1986,16820.8615993665,66.1,NA,NA
"188","Switzerland","CHE",1986,21924.5934067983,68.4,NA,NA
"189","Syrian Arab Republic","SYR",1986,1217.1306890292,47.5,NA,NA
"190","Tajikistan","TJK",1986,NA,68.8,NA,NA
"191","Tanzania","TZA",1986,NA,89.3,NA,NA
"192","Thailand","THA",1986,807.9671314565,81.4,NA,NA
"193","Timor-Leste","TLS",1986,NA,70.7,NA,NA
"194","Togo","TGO",1986,324.7555212257,71.2,NA,NA
"195","Tonga","TON",1986,724.4166138898,57.5,NA,NA
"196","Trinidad and Tobago","TTO",1986,4045.833544589,59.6,NA,NA
"197","Tunisia","TUN",1986,1203.5549857528,48.7,NA,NA
"198","Turkey","TUR",1986,1502.7325519948,57.5,NA,NA
"199","Turkmenistan","TKM",1986,NA,64.3,NA,NA
"200","Turks and Caicos Islands","TCA",1986,NA,NA,NA,NA
"201","Tuvalu","TUV",1986,NA,NA,NA,NA
"202","Uganda","UGA",1986,255.9574845465,86.3,NA,NA
"203","Ukraine","UKR",1986,NA,63.9,NA,NA
"204","United Arab Emirates","ARE",1986,15169.6448836672,72.2,NA,NA
"205","United Kingdom","GBR",1986,10063.8384849432,60.7,NA,NA
"206","United States","USA",1986,18427.2882111163,65.1,NA,NA
"207","Uruguay","URY",1986,1940.6646407445,61.3,NA,NA
"208","Uzbekistan","UZB",1986,NA,58.9,NA,NA
"209","Vanuatu","VUT",1986,892.1415259704,83.6,NA,NA
"210","Venezuela, RB","VEN",1986,3287.1249037704,56.3,NA,NA
"211","Vietnam","VNM",1986,437.1295434647,77.7,NA,NA
"212","Virgin Islands (U.S.)","VIR",1986,9723.9436619718,60,NA,NA
"213","West Bank and Gaza","PSE",1986,NA,38.5,NA,NA
"214","Yemen, Rep.","YEM",1986,NA,44.9,NA,NA
"215","Zambia","ZMB",1986,237.8293322648,69.2,NA,NA
"216","Zimbabwe","ZWE",1986,676.61435808,72.6,NA,NA
