"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"128","Mexico","MEX",2009,7879.6773307101,61.4,514.8019579147,14.9
"129","Micronesia, Fed. Sts.","FSM",2009,2498.283277314,NA,336.9162677265,34.9
"130","Moldova","MDA",2009,1525.5315198601,49.6,180.8911830911,16.8
"131","Monaco","MCO",2009,172676.340724526,NA,7137.3897164536,3.4
"132","Mongolia","MNG",2009,1690.4169836122,72.9,74.1982634639,27.8
"133","Montenegro","MNE",2009,6569.0869454021,NA,616.8355705807,7.5
"134","Morocco","MAR",2009,2842.3234738873,52.3,155.6751249682,31.7
"135","Mozambique","MOZ",2009,428.1974672266,85.8,24.7248305722,94.6
"136","Myanmar","MMR",2009,NA,73.8,12.4722269207,52.2
"137","Namibia","NAM",2009,4095.5044409461,57.1,257.9675526871,31.6
"138","Nepal","NPL",2009,438.178437353,71.5,25.34453611,43.3
"139","Netherlands","NLD",2009,48068.3540049871,66.1,5163.7403776847,3.8
"140","New Caledonia","NCL",2009,NA,57,NA,NA
"141","New Zealand","NZL",2009,29352.4540089449,68.6,2633.6246110864,4.9
"142","Nicaragua","NIC",2009,1088.1658203218,62.4,104.6948743135,23.7
"143","Niger","NER",2009,351.2742354313,62.7,20.8891984788,74.7
"144","Nigeria","NGA",2009,1091.1343729561,56.2,69.2973691764,90.4
"145","Northern Mariana Islands","MNP",2009,NA,NA,NA,NA
"146","Norway","NOR",2009,78408.7137820053,66.9,7661.6097747809,2.9
"147","Oman","OMN",2009,17280.0972352585,55.7,496.6499567777,8.4
"148","Pakistan","PAK",2009,950.1192268464,54.3,22.5568381141,70.7
"149","Palau","PLW",2009,8094.5631967794,NA,980.5424381795,15.1
"150","Panama","PAN",2009,6955.744834991,64.6,590.7238719846,17.5
"151","Papua New Guinea","PNG",2009,1180.690433187,72.9,36.6926773329,47.7
"152","Paraguay","PRY",2009,2245.3283511241,71.9,158.8596505905,21.4
"153","Peru","PER",2009,4412.3902569706,67.1,200.78947641,16.1
"154","Philippines","PHL",2009,1835.6365132856,63.8,66.8827073342,23.9
"155","Poland","POL",2009,11287.7388633025,53.7,803.6461441818,5.4
"156","Portugal","PRT",2009,22029.8691068294,62.5,2409.6606292525,3.2
"157","Puerto Rico","PRI",2009,NA,46.1,NA,NA
"158","Qatar","QAT",2009,61531.692069746,84.3,1714.9934131558,7
"159","Romania","ROU",2009,7500.3404452926,52.4,408.3275361533,12.4
"160","Russian Federation","RUS",2009,8614.6729200688,62.8,475.2457156695,9.8
"161","Rwanda","RWA",2009,510.3116070014,86,48.1841560445,62.7
"162","Samoa","WSM",2009,2721.9439479504,57.5,205.0003217448,17.5
"163","San Marino","SMR",2009,NA,NA,4089.2713348989,1.9
"164","Sao Tome and Principe","STP",2009,1168.887845877,59.8,90.7347262171,53.6
"165","Saudi Arabia","SAU",2009,13900.6306501715,54.5,713.8502297754,15.5
"166","Senegal","SEN",2009,1056.4957355879,76.4,58.9015993776,50.8
"167","Serbia","SRB",2009,5689.8052063222,NA,419.0391903892,6.5
"168","Seychelles","SYC",2009,9027.7300525184,NA,365.7246322932,11.7
"169","Sierra Leone","SLE",2009,323.4532479657,66.4,43.8588545985,116.5
"170","Singapore","SGP",2009,36757.5243488728,64.7,1501.3314003705,2.1
"171","Sint Maarten (Dutch part)","SXM",2009,NA,NA,NA,NA
"172","Slovak Republic","SVK",2009,16174.2284221392,59.5,1372.6881777833,7
"173","Slovenia","SVN",2009,24101.2631889438,58.9,2174.7176544869,2.5
"174","Solomon Islands","SLB",2009,1147.2436723185,37.5,71.9124160279,23
"175","Somalia","SOM",2009,NA,70.3,NA,108.3
"176","South Africa","ZAF",2009,5733.0409785828,55,485.4336454353,42.5
"177","South Sudan","SSD",2009,NA,NA,NA,NA
"178","Spain","ESP",2009,31891.3861121226,58.6,3075.0132514423,4
"179","Sri Lanka","LKA",2009,2035.3029600963,54.2,83.6157655338,14.7
"180","St. Kitts and Nevis","KNA",2009,10168.0092521026,NA,633.9174145161,7
"181","St. Lucia","LCA",2009,5544.8436723071,63,442.5733123403,14
"182","St. Martin (French part)","MAF",2009,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",2009,5357.2512009946,67.5,301.3306123862,19.2
"184","Sudan","SDN",2009,1286.1472968158,52.3,94.5938546258,66.9
"185","Suriname","SUR",2009,6255.280042999,52.2,429.1262872944,27.3
"186","Swaziland","SWZ",2009,2512.9782598851,63.6,155.7803841813,57.4
"187","Sweden","SWE",2009,43406.1747622805,64.8,4251.976361395,2.4
"188","Switzerland","CHE",2009,63524.6522517512,66.9,7140.7289463967,4.1
"189","Syrian Arab Republic","SYR",2009,2691.5976591471,50.4,72.0060646579,14.3
"190","Tajikistan","TJK",2009,733.8741165974,67,37.9997062153,54.2
"191","Tanzania","TZA",2009,502.8518237448,88.4,25.3116895117,52.5
"192","Thailand","THA",2009,3838.2272046409,72.9,167.7000814885,11.6
"193","Timor-Leste","TLS",2009,543.6922156549,71,73.2437737955,49.2
"194","Togo","TGO",2009,534.8507902793,74.4,28.9305281169,67.1
"195","Tonga","TON",2009,3149.9734756723,64.6,161.1829575069,13.8
"196","Trinidad and Tobago","TTO",2009,14684.0531648887,66.1,1069.212974583,24.4
"197","Tunisia","TUN",2009,4168.9509422046,48,239.9611618818,14.8
"198","Turkey","TUR",2009,8553.7414529703,46.8,570.9718447912,15
"199","Turkmenistan","TKM",2009,3710.453641377,68,77.0695510598,48
"200","Turks and Caicos Islands","TCA",2009,NA,NA,NA,NA
"201","Tuvalu","TUV",2009,2609.9265631913,NA,290.0213782696,27.6
"202","Uganda","UGA",2009,488.2459245935,84.5,42.5453958861,65
"203","Ukraine","UKR",2009,2545.4803410735,58.1,179.5666395026,11.7
"204","United Arab Emirates","ARE",2009,33183.1701232673,77.6,1520.0585450444,6.4
"205","United Kingdom","GBR",2009,35163.4148666054,62.2,3285.0502082836,4.7
"206","United States","USA",2009,45744.559570303,65,7410.1630144656,6.6
"207","Uruguay","URY",2009,9364.1241426937,64.1,698.1632917272,9.7
"208","Uzbekistan","UZB",2009,1181.8601284605,64.6,62.1511354203,44.5
"209","Vanuatu","VUT",2009,2635.3137901877,83.9,105.8317375964,12.5
"210","Venezuela, RB","VEN",2009,11490.0290526253,66,686.3479319234,16.1
"211","Vietnam","VNM",2009,1129.2888653684,71.9,79.7106401593,19.3
"212","Virgin Islands (U.S.)","VIR",2009,NA,59.5,NA,NA
"213","West Bank and Gaza","PSE",2009,NA,42.8,NA,20.7
"214","Yemen, Rep.","YEM",2009,1130.1832617895,46.8,64.0020368968,58.7
"215","Zambia","ZMB",2009,1006.3881820894,69.2,47.0563715775,71.5
"216","Zimbabwe","ZWE",2009,467.8534345701,66.8,NA,52.2
