"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1988,NA,59.3,NA,NA
"2","Albania","ALB",1988,665.4451189319,62.4,NA,NA
"3","Algeria","DZA",1988,2458.4349019263,47.2,NA,NA
"4","American Samoa","ASM",1988,NA,NA,NA,NA
"5","Andorra","AND",1988,14360.7378667765,NA,NA,NA
"6","Angola","AGO",1988,813.8259685394,81.8,NA,NA
"7","Antigua and Barbuda","ATG",1988,5404.5268045558,NA,NA,NA
"8","Argentina","ARG",1988,3977.6324530831,59.1,NA,NA
"9","Armenia","ARM",1988,NA,69.3,NA,NA
"10","Aruba","ABW",1988,NA,NA,NA,NA
"11","Australia","AUS",1988,14439.533664004,62.5,NA,NA
"12","Austria","AUT",1988,17400.1790317188,55,NA,NA
"13","Azerbaijan","AZE",1988,NA,65.9,NA,NA
"14","Bahamas, The","BHS",1988,11389.6423816434,70.9,NA,NA
"15","Bahrain","BHR",1988,8010.6486998434,64.5,NA,NA
"16","Bangladesh","BGD",1988,256.2278074364,74.6,NA,NA
"17","Barbados","BRB",1988,5981.2433091785,69.1,NA,NA
"18","Belarus","BLR",1988,NA,68.4,NA,NA
"19","Belgium","BEL",1988,16169.5381275169,48.4,NA,NA
"20","Belize","BLZ",1988,1751.3904338154,59.3,NA,NA
"21","Benin","BEN",1988,360.5138224436,72.2,NA,NA
"22","Bermuda","BMU",1988,24107.3259284497,NA,NA,NA
"23","Bhutan","BTN",1988,484.0094098253,57.1,NA,NA
"24","Bolivia","BOL",1988,722.5013418839,70,NA,NA
"25","Bosnia and Herzegovina","BIH",1988,NA,60.8,NA,NA
"26","Botswana","BWA",1988,2032.0228880951,72.5,NA,NA
"27","Brazil","BRA",1988,2286.9559065281,64.5,NA,NA
"28","Brunei Darussalam","BRN",1988,11291.0662855696,63.8,NA,NA
"29","Bulgaria","BGR",1988,2561.2358904232,60.8,NA,NA
"30","Burkina Faso","BFA",1988,296.0115621747,84,NA,NA
"31","Burundi","BDI",1988,203.4168860109,90.3,NA,NA
"32","Cambodia","KHM",1988,NA,80.4,NA,NA
"33","Cameroon","CMR",1988,1086.9616180756,64.7,NA,NA
"34","Canada","CAN",1988,18522.6583709965,66.5,NA,NA
"35","Cape Verde","CPV",1988,861.3940666252,61,NA,NA
"36","Cayman Islands","CYM",1988,NA,NA,NA,NA
"37","Central African Republic","CAF",1988,456.908821206,78,NA,NA
"38","Chad","TCD",1988,262.6071638522,72.4,NA,NA
"39","Channel Islands","CHI",1988,NA,NA,NA,NA
"40","Chile","CHL",1988,1935.1387060458,53.7,NA,NA
"41","China","CHN",1988,280.9678614795,79.1,NA,NA
"42","Colombia","COL",1988,1228.7230439217,52.2,NA,NA
"43","Comoros","COM",1988,497.4516681343,75.2,NA,NA
