"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1976,184.5522190717,NA,NA,NA
"2","Albania","ALB",1976,NA,NA,NA,NA
"3","Algeria","DZA",1976,1072.2798063792,NA,NA,NA
"4","American Samoa","ASM",1976,NA,NA,NA,NA
"5","Andorra","AND",1976,7068.1728425542,NA,NA,NA
"6","Angola","AGO",1976,NA,NA,NA,NA
"7","Antigua and Barbuda","ATG",1976,NA,NA,NA,NA
"8","Argentina","ARG",1976,1931.4554193227,NA,NA,NA
"9","Armenia","ARM",1976,NA,NA,NA,NA
"10","Aruba","ABW",1976,NA,NA,NA,NA
"11","Australia","AUS",1976,7531.3642082377,NA,NA,NA
"12","Austria","AUT",1976,5647.2061915045,NA,NA,NA
"13","Azerbaijan","AZE",1976,NA,NA,NA,NA
"14","Bahamas, The","BHS",1976,3328.9263965575,NA,NA,NA
"15","Bahrain","BHR",1976,NA,NA,NA,NA
"16","Bangladesh","BGD",1976,139.9391334665,NA,NA,NA
"17","Barbados","BRB",1976,1768.0778747563,NA,NA,NA
"18","Belarus","BLR",1976,NA,NA,NA,NA
"19","Belgium","BEL",1976,7150.6502074155,NA,NA,NA
"20","Belize","BLZ",1976,737.4205834963,NA,NA,NA
"21","Benin","BEN",1976,214.2146042691,NA,NA,NA
"22","Bermuda","BMU",1976,7261.2781954887,NA,NA,NA
"23","Bhutan","BTN",1976,NA,NA,NA,NA
"24","Bolivia","BOL",1976,560.1660677368,NA,NA,NA
"25","Bosnia and Herzegovina","BIH",1976,NA,NA,NA,NA
"26","Botswana","BWA",1976,435.5240127033,NA,NA,NA
"27","Brazil","BRA",1976,1377.9005819848,NA,NA,NA
"28","Brunei Darussalam","BRN",1976,8719.3112877164,NA,NA,NA
"29","Bulgaria","BGR",1976,NA,NA,NA,NA
"30","Burkina Faso","BFA",1976,148.4494622498,NA,NA,NA
"31","Burundi","BDI",1976,119.8179037762,NA,NA,NA
"32","Cambodia","KHM",1976,NA,NA,NA,NA
"33","Cameroon","CMR",1976,381.1022850673,NA,NA,NA
"34","Canada","CAN",1976,8624.6139722593,NA,NA,NA
"35","Cape Verde","CPV",1976,NA,NA,NA,NA
"36","Cayman Islands","CYM",1976,NA,NA,NA,NA
"37","Central African Republic","CAF",1976,218.8507595052,NA,NA,NA
"38","Chad","TCD",1976,206.1489415445,NA,NA,NA
"39","Channel Islands","CHI",1976,NA,NA,NA,NA
"40","Chile","CHL",1976,932.4558861431,NA,NA,NA
"41","China","CHN",1976,162.9205148752,NA,NA,NA
"42","Colombia","COL",1976,625.7377150137,NA,NA,NA
"43","Comoros","COM",1976,NA,NA,NA,NA
"44","Congo, Dem. Rep.","COD",1976,401.8323421946,NA,NA,NA
"45","Congo, Rep.","COG",1976,471.1792491185,NA,NA,NA
"46","Costa Rica","CRI",1976,1147.8728362588,NA,NA,NA
"47","Cote d'Ivoire","CIV",1976,657.8195255821,NA,NA,NA
"48","Croatia","HRV",1976,NA,NA,NA,NA
"49","Cuba","CUB",1976,1447.6707817269,NA,NA,NA
"50","Curacao","CUW",1976,NA,NA,NA,NA
"51","Cyprus","CYP",1976,NA,NA,NA,NA
"52","Czech Republic","CZE",1976,NA,NA,NA,NA
"53","Denmark","DNK",1976,8609.520194572,NA,NA,NA
"54","Djibouti","DJI",1976,NA,NA,NA,NA
"55","Dominica","DMA",1976,NA,NA,NA,NA
"56","Dominican Republic","DOM",1976,749.1386414605,NA,NA,NA
"57","Ecuador","ECU",1976,799.9198962413,NA,NA,NA
"58","Egypt, Arab Rep.","EGY",1976,325.599989047,NA,NA,NA
"59","El Salvador","SLV",1976,538.5319931174,NA,NA,NA
"60","Equatorial Guinea","GNQ",1976,453.5563633331,NA,NA,NA
"61","Eritrea","ERI",1976,NA,NA,NA,NA
"62","Estonia","EST",1976,NA,NA,NA,NA
"63","Ethiopia","ETH",1976,NA,NA,NA,NA
"64","Faeroe Islands","FRO",1976,NA,NA,NA,NA
"65","Fiji","FJI",1976,1182.0861097689,NA,NA,NA
"66","Finland","FIN",1976,6656.5141666705,NA,NA,NA
"67","France","FRA",1976,6779.0138812941,NA,NA,NA
"68","French Polynesia","PYF",1976,5470.3331217489,NA,NA,NA
"69","Gabon","GAB",1976,4922.4159498904,NA,NA,NA
"70","Gambia, The","GMB",1976,202.1487146638,NA,NA,NA
"71","Georgia","GEO",1976,NA,NA,NA,NA
"72","Germany","DEU",1976,6422.2758618204,NA,NA,NA
"73","Ghana","GHA",1976,273.2808222103,NA,NA,NA
"74","Gibraltar","GIB",1976,NA,NA,NA,NA
"75","Greece","GRC",1976,3270.2576894083,NA,NA,NA
