"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1974,163.0041768729,NA,NA,NA
"2","Albania","ALB",1974,NA,NA,NA,NA
"3","Algeria","DZA",1974,850.914532002,NA,NA,NA
"4","American Samoa","ASM",1974,NA,NA,NA,NA
"5","Andorra","AND",1974,6283.9249531352,NA,NA,NA
"6","Angola","AGO",1974,NA,NA,NA,NA
"7","Antigua and Barbuda","ATG",1974,NA,NA,NA,NA
"8","Argentina","ARG",1974,2823.5886220218,NA,NA,NA
"9","Armenia","ARM",1974,NA,NA,NA,NA
"10","Aruba","ABW",1974,NA,NA,NA,NA
"11","Australia","AUS",1974,6519.9912083007,NA,NA,NA
"12","Austria","AUT",1974,4618.3910547544,NA,NA,NA
"13","Azerbaijan","AZE",1974,NA,NA,NA,NA
"14","Bahamas, The","BHS",1974,3416.6977324667,NA,NA,NA
"15","Bahrain","BHR",1974,NA,NA,NA,NA
"16","Bangladesh","BGD",1974,179.0963102166,NA,NA,NA
"17","Barbados","BRB",1974,1392.9907322605,NA,NA,NA
"18","Belarus","BLR",1974,NA,NA,NA,NA
"19","Belgium","BEL",1974,5659.046288559,NA,NA,NA
"20","Belize","BLZ",1974,816.4524185499,NA,NA,NA
"21","Benin","BEN",1974,178.6019652251,NA,NA,NA
"22","Bermuda","BMU",1974,5853.9325842697,NA,NA,NA
"23","Bhutan","BTN",1974,NA,NA,NA,NA
"24","Bolivia","BOL",1974,451.9152417744,NA,NA,NA
"25","Bosnia and Herzegovina","BIH",1974,NA,NA,NA,NA
"26","Botswana","BWA",1974,386.4800963107,NA,NA,NA
"27","Brazil","BRA",1974,994.6321366492,NA,NA,NA
"28","Brunei Darussalam","BRN",1974,7155.3201876952,NA,NA,NA
"29","Bulgaria","BGR",1974,NA,NA,NA,NA
"30","Burkina Faso","BFA",1974,119.343427386,NA,NA,NA
"31","Burundi","BDI",1974,95.0017918422,NA,NA,NA
"32","Cambodia","KHM",1974,82.2127802186,NA,NA,NA
"33","Cameroon","CMR",1974,296.1306822809,NA,NA,NA
"34","Canada","CAN",1974,6915.8893428455,NA,NA,NA
"35","Cape Verde","CPV",1974,NA,NA,NA,NA
"36","Cayman Islands","CYM",1974,NA,NA,NA,NA
"37","Central African Republic","CAF",1974,142.409731132,NA,NA,NA
"38","Chad","TCD",1974,162.1889011794,NA,NA,NA
"39","Channel Islands","CHI",1974,NA,NA,NA,NA
"40","Chile","CHL",1974,1514.182146489,NA,NA,NA
"41","China","CHN",1974,157.9993780801,NA,NA,NA
"42","Colombia","COL",1974,528.1459066293,NA,NA,NA
"43","Comoros","COM",1974,NA,NA,NA,NA
"44","Congo, Dem. Rep.","COD",1974,423.5403332307,NA,NA,NA
"45","Congo, Rep.","COG",1974,388.0002379397,NA,NA,NA
"46","Costa Rica","CRI",1974,833.510364566,NA,NA,NA
"47","Cote d'Ivoire","CIV",1974,475.2072313778,NA,NA,NA
"48","Croatia","HRV",1974,NA,NA,NA,NA
"49","Cuba","CUB",1974,1226.5780597141,NA,NA,NA
"50","Curacao","CUW",1974,NA,NA,NA,NA
"51","Cyprus","CYP",1974,NA,NA,NA,NA
"52","Czech Republic","CZE",1974,NA,NA,NA,NA
"53","Denmark","DNK",1974,6609.8252611434,NA,NA,NA
"54","Djibouti","DJI",1974,NA,NA,NA,NA
"55","Dominica","DMA",1974,NA,NA,NA,NA
"56","Dominican Republic","DOM",1974,582.9047288684,NA,NA,NA
"57","Ecuador","ECU",1974,585.2655018017,NA,NA,NA
"58","Egypt, Arab Rep.","EGY",1974,229.6384730603,NA,NA,NA
"59","El Salvador","SLV",1974,402.7626678349,NA,NA,NA
"60","Equatorial Guinea","GNQ",1974,377.2898986147,NA,NA,NA
"61","Eritrea","ERI",1974,NA,NA,NA,NA
"62","Estonia","EST",1974,NA,NA,NA,NA
"63","Ethiopia","ETH",1974,NA,NA,NA,NA
"64","Faeroe Islands","FRO",1974,NA,NA,NA,NA
"65","Fiji","FJI",1974,987.9097722844,NA,NA,NA
"66","Finland","FIN",1974,5232.1389859271,NA,NA,NA
"67","France","FRA",1974,5268.9155028021,NA,NA,NA
"68","French Polynesia","PYF",1974,4412.2768244823,NA,NA,NA
"69","Gabon","GAB",1974,2664.2432016669,NA,NA,NA
"70","Gambia, The","GMB",1974,183.7960660174,NA,NA,NA
"71","Georgia","GEO",1974,NA,NA,NA,NA
"72","Germany","DEU",1974,5456.21208055,NA,NA,NA
"73","Ghana","GHA",1974,298.6394500894,NA,NA,NA
"74","Gibraltar","GIB",1974,NA,NA,NA,NA
"75","Greece","GRC",1974,2722.1180337181,NA,NA,NA
"76","Greenland","GRL",1974,3432.7059406678,NA,NA,NA
"77","Grenada","GRD",1974,NA,NA,NA,NA
"78","Guam","GUM",1974,NA,NA,NA,NA
"79","Guatemala","GTM",1974,520.9042007469,NA,NA,NA
"80","Guinea","GIN",1974,NA,NA,NA,NA
"81","Guinea-Bissau","GNB",1974,147.5015584774,NA,NA,NA
"82","Guyana","GUY",1974,583.3388903225,NA,NA,NA
"83","Haiti","HTI",1974,NA,NA,NA,NA
"84","Honduras","HND",1974,343.5682006956,NA,NA,NA
"85","Hong Kong SAR, China","HKG",1974,2162.7509490858,NA,NA,NA
"86","Hungary","HUN",1974,917.120215395,NA,NA,NA
"87","Iceland","ISL",1974,6942.9924729807,NA,NA,NA
"88","India","IND",1974,164.7036717812,NA,NA,NA
"89","Indonesia","IDN",1974,208.0620132818,NA,NA,NA
"90","Iran, Islamic Rep.","IRN",1974,1391.1610470507,NA,NA,NA
"91","Iraq","IRQ",1974,1138.9701227317,NA,NA,NA
"92","Ireland","IRL",1974,2453.2933145718,NA,NA,NA
"93","Isle of Man","IMN",1974,NA,NA,NA,NA
"94","Israel","ISR",1974,3721.5246679482,NA,NA,NA
"95","Italy","ITA",1974,3488.913888039,NA,NA,NA
"96","Jamaica","JAM",1974,1196.0215800211,NA,NA,NA
"97","Japan","JPN",1974,4218.3749520547,NA,NA,NA
"98","Jordan","JOR",1974,685.1729832846,NA,NA,NA
"99","Kazakhstan","KAZ",1974,NA,NA,NA,NA
"100","Kenya","KEN",1974,228.5062861656,NA,NA,NA
"101","Kiribati","KIR",1974,1640.131582044,NA,NA,NA
"102","Korea, Dem. Rep.","PRK",1974,NA,NA,NA,NA
"103","Korea, Rep.","KOR",1974,555.6677296362,NA,NA,NA
"104","Kosovo","KSV",1974,NA,NA,NA,NA
"105","Kuwait","KWT",1974,13113.3637563459,NA,NA,NA
"106","Kyrgyz Republic","KGZ",1974,NA,NA,NA,NA
"107","Lao PDR","LAO",1974,NA,NA,NA,NA
"108","Latvia","LVA",1974,NA,NA,NA,NA
"109","Lebanon","LBN",1974,NA,NA,NA,NA
"110","Lesotho","LSO",1974,134.3919940958,NA,NA,NA
"111","Liberia","LBR",1974,327.551545694,NA,NA,NA
"112","Libya","LBY",1974,NA,NA,NA,NA
"113","Liechtenstein","LIE",1974,8462.6324895872,NA,NA,NA
"114","Lithuania","LTU",1974,NA,NA,NA,NA
"115","Luxembourg","LUX",1974,8832.2846490047,NA,NA,NA
"116","Macao SAR, China","MAC",1974,NA,NA,NA,NA
"117","Macedonia, FYR","MKD",1974,NA,NA,NA,NA
"118","Madagascar","MDG",1974,262.7485443089,NA,NA,NA
"119","Malawi","MWI",1974,106.9001794884,NA,NA,NA
"120","Malaysia","MYS",1974,839.846180836,NA,NA,NA
"121","Maldives","MDV",1974,NA,NA,NA,NA
"122","Mali","MLI",1974,83.0944752093,NA,NA,NA
"123","Malta","MLT",1974,1159.8394271923,NA,NA,NA
"124","Marshall Islands","MHL",1974,NA,NA,NA,NA
"125","Mauritania","MRT",1974,325.5286537263,NA,NA,NA
"126","Mauritius","MUS",1974,NA,NA,NA,NA
"127","Mayotte","MYT",1974,NA,NA,NA,NA
"128","Mexico","MEX",1974,1230.5340512283,NA,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1974,NA,NA,NA,NA
"130","Moldova","MDA",1974,NA,NA,NA,NA
"131","Monaco","MCO",1974,22646.3605615782,NA,NA,NA
"132","Mongolia","MNG",1974,NA,NA,NA,NA
"133","Montenegro","MNE",1974,NA,NA,NA,NA
"134","Morocco","MAR",1974,452.4599000688,NA,NA,NA
"135","Mozambique","MOZ",1974,NA,NA,NA,NA
"136","Myanmar","MMR",1974,NA,NA,NA,NA
"137","Namibia","NAM",1974,NA,NA,NA,NA
"138","Nepal","NPL",1974,93.2294448559,NA,NA,NA
"139","Netherlands","NLD",1974,5845.0530486935,NA,NA,NA
"140","New Caledonia","NCL",1974,4941.3319661634,NA,NA,NA
"141","New Zealand","NZL",1974,4557.0874765071,NA,NA,NA
"142","Nicaragua","NIC",1974,561.4057400043,NA,NA,NA
"143","Niger","NER",1974,208.4236684431,NA,NA,NA
"144","Nigeria","NGA",1974,392.1270279199,NA,NA,NA
"145","Northern Mariana Islands","MNP",1974,NA,NA,NA,NA
"146","Norway","NOR",1974,6744.2468257355,NA,NA,NA
"147","Oman","OMN",1974,1922.284499795,NA,NA,NA
"148","Pakistan","PAK",1974,132.0107600491,NA,NA,NA
"149","Palau","PLW",1974,NA,NA,NA,NA
"150","Panama","PAN",1974,979.0192522816,NA,NA,NA
"151","Papua New Guinea","PNG",1974,537.3378592587,NA,NA,NA
"152","Paraguay","PRY",1974,487.6941277486,NA,NA,NA
"153","Peru","PER",1974,915.6017432322,NA,NA,NA
"154","Philippines","PHL",1974,346.7023696456,NA,NA,NA
"155","Poland","POL",1974,NA,NA,NA,NA
"156","Portugal","PRT",1974,1971.6593465267,NA,NA,NA
"157","Puerto Rico","PRI",1974,2614.5007626308,NA,NA,NA
"158","Qatar","QAT",1974,15776.9079805738,NA,NA,NA
"159","Romania","ROU",1974,NA,NA,NA,NA
"160","Russian Federation","RUS",1974,NA,NA,NA,NA
"161","Rwanda","RWA",1974,72.689106376,NA,NA,NA
"162","Samoa","WSM",1974,NA,NA,NA,NA
"163","San Marino","SMR",1974,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1974,NA,NA,NA,NA
"165","Saudi Arabia","SAU",1974,6458.5263919827,NA,NA,NA
"166","Senegal","SEN",1974,356.4776285047,NA,NA,NA
"167","Serbia","SRB",1974,NA,NA,NA,NA
"168","Seychelles","SYC",1974,737.7698537553,NA,NA,NA
"169","Sierra Leone","SLE",1974,232.4260223168,NA,NA,NA
"170","Singapore","SGP",1974,2359.0688724311,NA,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1974,NA,NA,NA,NA
"172","Slovak Republic","SVK",1974,NA,NA,NA,NA
"173","Slovenia","SVN",1974,NA,NA,NA,NA
"174","Solomon Islands","SLB",1974,455.1046645774,NA,NA,NA
"175","Somalia","SOM",1974,121.1048388539,NA,NA,NA
"176","South Africa","ZAF",1974,1477.0232789389,NA,NA,NA
"177","South Sudan","SSD",1974,NA,NA,NA,NA
"178","Spain","ESP",1974,2687.215951851,NA,NA,NA
"179","Sri Lanka","LKA",1974,263.6286689309,NA,NA,NA
"180","St. Kitts and Nevis","KNA",1974,719.5172766609,NA,NA,NA
"181","St. Lucia","LCA",1974,NA,NA,NA,NA
"182","St. Martin (French part)","MAF",1974,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1974,348.1980599241,NA,NA,NA
