"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1972,126.6948550664,NA,NA,NA
"2","Albania","ALB",1972,NA,NA,NA,NA
"3","Algeria","DZA",1972,463.1151569056,NA,NA,NA
"4","American Samoa","ASM",1972,NA,NA,NA,NA
"5","Andorra","AND",1972,4200.9975875447,NA,NA,NA
"6","Angola","AGO",1972,NA,NA,NA,NA
"7","Antigua and Barbuda","ATG",1972,NA,NA,NA,NA
"8","Argentina","ARG",1972,1400.9771036253,NA,NA,NA
"9","Armenia","ARM",1972,NA,NA,NA,NA
"10","Aruba","ABW",1972,NA,NA,NA,NA
"11","Australia","AUS",1972,3973.4875054878,NA,NA,NA
"12","Austria","AUT",1972,2916.0135372017,NA,NA,NA
"13","Azerbaijan","AZE",1972,NA,NA,NA,NA
"14","Bahamas, The","BHS",1972,3322.4812509488,NA,NA,NA
"15","Bahrain","BHR",1972,NA,NA,NA,NA
"16","Bangladesh","BGD",1972,91.8503656807,NA,NA,NA
"17","Barbados","BRB",1972,967.012533837,NA,NA,NA
"18","Belarus","BLR",1972,NA,NA,NA,NA
"19","Belgium","BEL",1972,3780.7920362486,NA,NA,NA
"20","Belize","BLZ",1972,536.1599732637,NA,NA,NA
"21","Benin","BEN",1972,137.9885799965,NA,NA,NA
"22","Bermuda","BMU",1972,4343.1734317343,NA,NA,NA
"23","Bhutan","BTN",1972,NA,NA,NA,NA
"24","Bolivia","BOL",1972,284.1419419964,NA,NA,NA
"25","Bosnia and Herzegovina","BIH",1972,NA,NA,NA,NA
"26","Botswana","BWA",1972,223.4465104747,NA,NA,NA
"27","Brazil","BRA",1972,580.5790212001,NA,NA,NA
"28","Brunei Darussalam","BRN",1972,1974.1695703014,NA,NA,NA
"29","Bulgaria","BGR",1972,NA,NA,NA,NA
"30","Burkina Faso","BFA",1972,95.6565421165,NA,NA,NA
"31","Burundi","BDI",1972,68.9940367749,NA,NA,NA
"32","Cambodia","KHM",1972,71.0227312488,NA,NA,NA
"33","Cameroon","CMR",1972,198.460118049,NA,NA,NA
"34","Canada","CAN",1972,5048.4819430327,NA,NA,NA
"35","Cape Verde","CPV",1972,NA,NA,NA,NA
"36","Cayman Islands","CYM",1972,NA,NA,NA,NA
"37","Central African Republic","CAF",1972,120.9548061841,NA,NA,NA
"38","Chad","TCD",1972,152.394859914,NA,NA,NA
"39","Channel Islands","CHI",1972,NA,NA,NA,NA
"40","Chile","CHL",1972,1161.8553250951,NA,NA,NA
"41","China","CHN",1972,130.1112674314,NA,NA,NA
"42","Colombia","COL",1972,387.4280998389,NA,NA,NA
"43","Comoros","COM",1972,NA,NA,NA,NA
"44","Congo, Dem. Rep.","COD",1972,288.0694060859,NA,NA,NA
"45","Congo, Rep.","COG",1972,288.9198292596,NA,NA,NA
"46","Costa Rica","CRI",1972,648.668460879,NA,NA,NA
"47","Cote d'Ivoire","CIV",1972,312.7090748672,NA,NA,NA
"48","Croatia","HRV",1972,NA,NA,NA,NA
"49","Cuba","CUB",1972,902.8328828705,NA,NA,NA
"50","Curacao","CUW",1972,NA,NA,NA,NA
"51","Cyprus","CYP",1972,NA,NA,NA,NA
"52","Czech Republic","CZE",1972,NA,NA,NA,NA
"53","Denmark","DNK",1972,4525.4511891439,NA,NA,NA
"54","Djibouti","DJI",1972,NA,NA,NA,NA
"55","Dominica","DMA",1972,NA,NA,NA,NA
"56","Dominican Republic","DOM",1972,417.1215168422,NA,NA,NA
"57","Ecuador","ECU",1972,305.0546667364,NA,NA,NA
"58","Egypt, Arab Rep.","EGY",1972,233.2251948543,NA,NA,NA
"59","El Salvador","SLV",1972,320.92382501,NA,NA,NA
"60","Equatorial Guinea","GNQ",1972,238.0169674699,NA,NA,NA
"61","Eritrea","ERI",1972,NA,NA,NA,NA
"62","Estonia","EST",1972,NA,NA,NA,NA
"63","Ethiopia","ETH",1972,NA,NA,NA,NA
"64","Faeroe Islands","FRO",1972,NA,NA,NA,NA
"65","Fiji","FJI",1972,583.3155424697,NA,NA,NA
"66","Finland","FIN",1972,3138.428646302,NA,NA,NA
"67","France","FRA",1972,3809.3186457398,NA,NA,NA
"68","French Polynesia","PYF",1972,2754.3110036696,NA,NA,NA
"69","Gabon","GAB",1972,779.6094278788,NA,NA,NA
"70","Gambia, The","GMB",1972,121.3030544616,NA,NA,NA
"71","Georgia","GEO",1972,NA,NA,NA,NA
"72","Germany","DEU",1972,3685.7268222352,NA,NA,NA
"73","Ghana","GHA",1972,231.8054271365,NA,NA,NA
"74","Gibraltar","GIB",1972,NA,NA,NA,NA
"75","Greece","GRC",1972,1827.9855720554,NA,NA,NA
"76","Greenland","GRL",1972,2196.714336939,NA,NA,NA
"77","Grenada","GRD",1972,NA,NA,NA,NA
"78","Guam","GUM",1972,NA,NA,NA,NA
"79","Guatemala","GTM",1972,365.2918924425,NA,NA,NA
"80","Guinea","GIN",1972,NA,NA,NA,NA
"81","Guinea-Bissau","GNB",1972,139.4565935901,NA,NA,NA
"82","Guyana","GUY",1972,387.8391272125,NA,NA,NA
"83","Haiti","HTI",1972,NA,NA,NA,NA
"84","Honduras","HND",1972,282.5863684976,NA,NA,NA
"85","Hong Kong SAR, China","HKG",1972,1382.7991500673,NA,NA,NA
"86","Hungary","HUN",1972,680.6733275712,NA,NA,NA
"87","Iceland","ISL",1972,3957.9583266925,NA,NA,NA
"88","India","IND",1972,124.1050900828,NA,NA,NA
"89","Indonesia","IDN",1972,93.2077330044,NA,NA,NA
"90","Iran, Islamic Rep.","IRN",1972,541.3200537273,NA,NA,NA
"91","Iraq","IRQ",1972,500.5569596399,NA,NA,NA
"92","Ireland","IRL",1972,2027.720559861,NA,NA,NA
"93","Isle of Man","IMN",1972,NA,NA,NA,NA
"94","Israel","ISR",1972,2278.8400383872,NA,NA,NA
"95","Italy","ITA",1972,2573.6189370248,NA,NA,NA
"96","Jamaica","JAM",1972,974.0199876169,NA,NA,NA
"97","Japan","JPN",1972,2874.7360066188,NA,NA,NA
"98","Jordan","JOR",1972,482.676153242,NA,NA,NA
"99","Kazakhstan","KAZ",1972,NA,NA,NA,NA
"100","Kenya","KEN",1972,174.4004862612,NA,NA,NA
"101","Kiribati","KIR",1972,374.5120353559,NA,NA,NA
"102","Korea, Dem. Rep.","PRK",1972,NA,NA,NA,NA
"103","Korea, Rep.","KOR",1972,322.7225527917,NA,NA,NA
"104","Kosovo","KSV",1972,NA,NA,NA,NA
"105","Kuwait","KWT",1972,5112.9396489197,NA,NA,NA
"106","Kyrgyz Republic","KGZ",1972,NA,NA,NA,NA
"107","Lao PDR","LAO",1972,NA,NA,NA,NA
"108","Latvia","LVA",1972,NA,NA,NA,NA
"109","Lebanon","LBN",1972,NA,NA,NA,NA
"110","Lesotho","LSO",1972,75.1642653393,NA,NA,NA
"111","Liberia","LBR",1972,261.7861267839,NA,NA,NA
"112","Libya","LBY",1972,NA,NA,NA,NA
"113","Liechtenstein","LIE",1972,5628.9549876283,NA,NA,NA
"114","Lithuania","LTU",1972,NA,NA,NA,NA
"115","Luxembourg","LUX",1972,5415.2281703181,NA,NA,NA
"116","Macao SAR, China","MAC",1972,NA,NA,NA,NA
"117","Macedonia, FYR","MKD",1972,NA,NA,NA,NA
"118","Madagascar","MDG",1972,193.8135079553,NA,NA,NA
"119","Malawi","MWI",1972,84.3533418875,NA,NA,NA
"120","Malaysia","MYS",1972,468.0484420025,NA,NA,NA
"121","Maldives","MDV",1972,NA,NA,NA,NA
"122","Mali","MLI",1972,77.7292151658,NA,NA,NA
"123","Malta","MLT",1972,915.6707825267,NA,NA,NA
"124","Marshall Islands","MHL",1972,NA,NA,NA,NA
"125","Mauritania","MRT",1972,220.5724313499,NA,NA,NA
"126","Mauritius","MUS",1972,NA,NA,NA,NA
"127","Mayotte","MYT",1972,NA,NA,NA,NA
"128","Mexico","MEX",1972,820.2094091375,NA,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1972,NA,NA,NA,NA
"130","Moldova","MDA",1972,NA,NA,NA,NA
"131","Monaco","MCO",1972,16574.4309874655,NA,NA,NA
"132","Mongolia","MNG",1972,NA,NA,NA,NA
"133","Montenegro","MNE",1972,NA,NA,NA,NA
"134","Morocco","MAR",1972,313.7453672634,NA,NA,NA
"135","Mozambique","MOZ",1972,NA,NA,NA,NA
"136","Myanmar","MMR",1972,NA,NA,NA,NA
"137","Namibia","NAM",1972,NA,NA,NA,NA
"138","Nepal","NPL",1972,82.1118352854,NA,NA,NA
"139","Netherlands","NLD",1972,3801.8569987457,NA,NA,NA
"140","New Caledonia","NCL",1972,4246.2875940251,NA,NA,NA
"141","New Zealand","NZL",1972,3264.6662218436,NA,NA,NA
"142","Nicaragua","NIC",1972,344.6474247408,NA,NA,NA
"143","Niger","NER",1972,159.7731874294,NA,NA,NA
"144","Nigeria","NGA",1972,203.9227197597,NA,NA,NA
"145","Northern Mariana Islands","MNP",1972,NA,NA,NA,NA
"146","Norway","NOR",1972,4378.306118391,NA,NA,NA
"147","Oman","OMN",1972,466.1786745872,NA,NA,NA
"148","Pakistan","PAK",1972,148.3493284317,NA,NA,NA
"149","Palau","PLW",1972,NA,NA,NA,NA
"150","Panama","PAN",1972,789.8131653079,NA,NA,NA
"151","Papua New Guinea","PNG",1972,333.3833007117,NA,NA,NA
"152","Paraguay","PRY",1972,295.0630588309,NA,NA,NA
"153","Peru","PER",1972,641.6413261306,NA,NA,NA
"154","Philippines","PHL",1972,213.5379620877,NA,NA,NA
"155","Poland","POL",1972,NA,NA,NA,NA
