"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1991,NA,59.1,NA,NA
"2","Albania","ALB",1991,346.0729742781,60.6,NA,NA
"3","Algeria","DZA",1991,1762.9919347665,49.5,NA,NA
"4","American Samoa","ASM",1991,NA,NA,NA,NA
"5","Andorra","AND",1991,20126.7536364184,NA,NA,NA
"6","Angola","AGO",1991,1144.5749712352,81.9,NA,NA
"7","Antigua and Barbuda","ATG",1991,6539.6452723163,NA,NA,NA
"8","Argentina","ARG",1991,5732.8338427253,59.1,NA,NA
"9","Armenia","ARM",1991,588.9796366576,68.2,NA,NA
"10","Aruba","ABW",1991,13490.7184479724,NA,NA,NA
"11","Australia","AUS",1991,19090.8045486583,63.2,NA,NA
"12","Austria","AUT",1991,22075.7271672795,56,NA,NA
"13","Azerbaijan","AZE",1991,1209.2374928496,66.5,NA,NA
"14","Bahamas, The","BHS",1991,11927.2364814353,71.8,NA,NA
"15","Bahrain","BHR",1991,9110.6377280024,65.3,NA,NA
"16","Bangladesh","BGD",1991,287.2580878472,75.6,NA,NA
"17","Barbados","BRB",1991,6480.3571427277,67.8,NA,NA
"18","Belarus","BLR",1991,1747.4386712776,66.2,NA,NA
"19","Belgium","BEL",1991,20757.9193379518,49.2,NA,NA
"20","Belize","BLZ",1991,2292.374878685,59.1,NA,NA
"21","Benin","BEN",1991,380.5798683596,72.6,NA,NA
"22","Bermuda","BMU",1991,26801.6388196721,NA,NA,NA
"23","Bhutan","BTN",1991,438.2618501077,56,NA,NA
"24","Bolivia","BOL",1991,784.1781130402,70,NA,NA
"25","Bosnia and Herzegovina","BIH",1991,NA,58.4,NA,NA
"26","Botswana","BWA",1991,2769.1035309361,72.9,NA,NA
"27","Brazil","BRA",1991,2677.2669552247,66.5,NA,NA
"28","Brunei Darussalam","BRN",1991,14272.4779071259,65.6,NA,NA
"29","Bulgaria","BGR",1991,1267.7883136887,58.2,NA,NA
"30","Burkina Faso","BFA",1991,327.2488904556,83.9,NA,NA
"31","Burundi","BDI",1991,203.9469531686,90.5,NA,NA
"32","Cambodia","KHM",1991,NA,80.8,NA,NA
"33","Cameroon","CMR",1991,992.3753937779,65.3,NA,NA
"34","Canada","CAN",1991,21234.3758233987,66.3,NA,NA
"35","Cape Verde","CPV",1991,987.7931655974,61.3,NA,NA
"36","Cayman Islands","CYM",1991,NA,NA,NA,NA
"37","Central African Republic","CAF",1991,466.9641579921,78.1,NA,NA
"38","Chad","TCD",1991,302.8742986173,72.2,NA,NA
"39","Channel Islands","CHI",1991,NA,NA,NA,NA
"40","Chile","CHL",1991,2712.2878677099,54,NA,NA
"41","China","CHN",1991,329.7490886583,79.2,NA,NA
"42","Colombia","COL",1991,1218.3038909619,53.5,NA,NA
"43","Comoros","COM",1991,550.2347796347,75.9,NA,NA
"44","Congo, Dem. Rep.","COD",1991,240.065363157,68.9,NA,NA
"45","Congo, Rep.","COG",1991,1110.4038838013,71.6,NA,NA
"46","Costa Rica","CRI",1991,2275.6657592972,58.6,NA,NA
"47","Cote d'Ivoire","CIV",1991,810.5020585696,67,NA,NA
"48","Croatia","HRV",1991,4025.8228670185,57.4,NA,NA
"49","Cuba","CUB",1991,2282.458779218,54.3,NA,NA
"50","Curacao","CUW",1991,NA,NA,NA,NA
"51","Cyprus","CYP",1991,9694.8754403751,59.7,NA,NA
"52","Czech Republic","CZE",1991,2480.5976196526,61.4,NA,NA
"53","Denmark","DNK",1991,26521.9195317482,68.1,NA,NA
"54","Djibouti","DJI",1991,795.0299525484,66.4,NA,NA
"55","Dominica","DMA",1991,2547.0347230514,NA,NA,NA
"56","Dominican Republic","DOM",1991,1324.8786850833,64.5,NA,NA
"57","Ecuador","ECU",1991,1081.4734552747,55.6,NA,NA
"58","Egypt, Arab Rep.","EGY",1991,637.947074718,50.4,NA,NA
"59","El Salvador","SLV",1991,981.1070969162,60.9,NA,NA
"60","Equatorial Guinea","GNQ",1991,337.8609322451,64.5,NA,NA
"61","Eritrea","ERI",1991,NA,68.4,NA,NA
"62","Estonia","EST",1991,3064.8010993728,67.8,NA,NA
"63","Ethiopia","ETH",1991,267.2351079144,81.4,NA,NA
"64","Faeroe Islands","FRO",1991,NA,NA,NA,NA
"65","Fiji","FJI",1991,1882.1098603283,57,NA,NA
"66","Finland","FIN",1991,24978.7288724933,63.8,NA,NA
"67","France","FRA",1991,21305.4168404934,54.8,NA,NA
"68","French Polynesia","PYF",1991,16380.7384284647,61.5,NA,NA
"69","Gabon","GAB",1991,5630.2236941291,72.9,NA,NA
"70","Gambia, The","GMB",1991,316.382251503,78.3,NA,NA
"71","Georgia","GEO",1991,1310.472642495,68.4,NA,NA
"72","Germany","DEU",1991,22603.5870947098,59.6,NA,NA
"73","Ghana","GHA",1991,433.7224411021,71.4,NA,NA
"74","Gibraltar","GIB",1991,NA,NA,NA,NA
"75","Greece","GRC",1991,9861.5577741845,49.6,NA,NA
"76","Greenland","GRL",1991,18315.3156087397,NA,NA,NA
"77","Grenada","GRD",1991,2506.7487766072,NA,NA,NA
"78","Guam","GUM",1991,NA,67,NA,NA
"79","Guatemala","GTM",1991,1030.1179291127,63.5,NA,NA
"80","Guinea","GIN",1991,495.5608413895,84.5,NA,NA
"81","Guinea-Bissau","GNB",1991,247.8722326746,69.9,NA,NA
"82","Guyana","GUY",1991,465.421716736,58.3,NA,NA
"83","Haiti","HTI",1991,477.9448605227,68.6,NA,NA
"84","Honduras","HND",1991,610.4153362505,64.4,NA,NA
"85","Hong Kong SAR, China","HKG",1991,15443.9072984344,63.8,NA,NA
"86","Hungary","HUN",1991,3222.5727270656,54.4,NA,NA
"87","Iceland","ISL",1991,26385.1391376837,79.2,NA,NA
"88","India","IND",1991,308.7296513953,60.1,NA,NA
"89","Indonesia","IDN",1991,683.7384322077,65.5,NA,NA
"90","Iran, Islamic Rep.","IRN",1991,NA,51.8,NA,NA
"91","Iraq","IRQ",1991,NA,41.8,NA,NA
"92","Ireland","IRL",1991,13705.0635161679,52.9,NA,NA
"93","Isle of Man","IMN",1991,NA,NA,NA,NA
"94","Israel","ISR",1991,11956.0089048027,53,NA,NA
