"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1960,55.6069955526,NA,NA,NA
"2","Albania","ALB",1960,NA,NA,NA,NA
"3","Algeria","DZA",1960,252.1887386083,NA,NA,NA
"4","American Samoa","ASM",1960,NA,NA,NA,NA
"5","Andorra","AND",1960,NA,NA,NA,NA
"6","Angola","AGO",1960,NA,NA,NA,NA
"7","Antigua and Barbuda","ATG",1960,NA,NA,NA,NA
"8","Argentina","ARG",1960,NA,NA,NA,NA
"9","Armenia","ARM",1960,NA,NA,NA,NA
"10","Aruba","ABW",1960,NA,NA,NA,NA
"11","Australia","AUS",1960,NA,NA,NA,NA
"12","Austria","AUT",1960,935.3991069503,NA,NA,NA
"13","Azerbaijan","AZE",1960,NA,NA,NA,NA
"14","Bahamas, The","BHS",1960,1550.3232787812,NA,NA,NA
"15","Bahrain","BHR",1960,NA,NA,NA,NA
"16","Bangladesh","BGD",1960,85.3239146859,NA,NA,NA
"17","Barbados","BRB",1960,378.5588318218,NA,NA,NA
"18","Belarus","BLR",1960,NA,NA,NA,NA
"19","Belgium","BEL",1960,1278.5088925822,NA,NA,NA
"20","Belize","BLZ",1960,308.3332050182,NA,NA,NA
"21","Benin","BEN",1960,93.4830351205,NA,NA,NA
"22","Bermuda","BMU",1960,1902.4021189224,NA,NA,NA
"23","Bhutan","BTN",1960,NA,NA,NA,NA
"24","Bolivia","BOL",1960,167.8472953657,NA,NA,NA
"25","Bosnia and Herzegovina","BIH",1960,NA,NA,NA,NA
"26","Botswana","BWA",1960,57.9590339996,NA,NA,NA
"27","Brazil","BRA",1960,NA,NA,NA,NA
"28","Brunei Darussalam","BRN",1960,NA,NA,NA,NA
"29","Bulgaria","BGR",1960,NA,NA,NA,NA
"30","Burkina Faso","BFA",1960,67.686712316,NA,NA,NA
"31","Burundi","BDI",1960,66.6553725797,NA,NA,NA
"32","Cambodia","KHM",1960,117.2661478034,NA,NA,NA
"33","Cameroon","CMR",1960,114.3892526416,NA,NA,NA
"34","Canada","CAN",1960,2294.5688142158,NA,NA,NA
"35","Cape Verde","CPV",1960,NA,NA,NA,NA
"36","Cayman Islands","CYM",1960,NA,NA,NA,NA
"37","Central African Republic","CAF",1960,74.5959229076,NA,NA,NA
