"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1970,146.1680180577,NA,NA,NA
"2","Albania","ALB",1970,NA,NA,NA,NA
"3","Algeria","DZA",1970,353.806351161,NA,NA,NA
"4","American Samoa","ASM",1970,NA,NA,NA,NA
"5","Andorra","AND",1970,3226.7924118751,NA,NA,NA
"6","Angola","AGO",1970,NA,NA,NA,NA
"7","Antigua and Barbuda","ATG",1970,NA,NA,NA,NA
"8","Argentina","ARG",1970,1316.9219408121,NA,NA,NA
"9","Armenia","ARM",1970,NA,NA,NA,NA
"10","Aruba","ABW",1970,NA,NA,NA,NA
"11","Australia","AUS",1970,3323.8414150748,NA,NA,NA
"12","Austria","AUT",1970,2055.111743802,NA,NA,NA
"13","Azerbaijan","AZE",1970,NA,NA,NA,NA
"14","Bahamas, The","BHS",1970,3179.0325120303,NA,NA,NA
"15","Bahrain","BHR",1970,NA,NA,NA,NA
"16","Bangladesh","BGD",1970,134.4582252383,NA,NA,NA
"17","Barbados","BRB",1970,760.709660384,NA,NA,NA
"18","Belarus","BLR",1970,NA,NA,NA,NA
"19","Belgium","BEL",1970,2733.5657681821,NA,NA,NA
"20","Belize","BLZ",1970,443.7163196589,NA,NA,NA
"21","Benin","BEN",1970,116.5315977054,NA,NA,NA
"22","Bermuda","BMU",1970,3387.2727272727,NA,NA,NA
"23","Bhutan","BTN",1970,NA,NA,NA,NA
"24","Bolivia","BOL",1970,241.2319099903,NA,NA,NA
"25","Bosnia and Herzegovina","BIH",1970,NA,NA,NA,NA
"26","Botswana","BWA",1970,138.9676444405,NA,NA,NA
"27","Brazil","BRA",1970,440.5531566834,NA,NA,NA
"28","Brunei Darussalam","BRN",1970,1431.6329248806,NA,NA,NA
"29","Bulgaria","BGR",1970,NA,NA,NA,NA
"30","Burkina Faso","BFA",1970,78.5618126738,NA,NA,NA
"31","Burundi","BDI",1970,69.0857095529,NA,NA,NA
"32","Cambodia","KHM",1970,103.5459151446,NA,NA,NA
"33","Cameroon","CMR",1970,169.5472832029,NA,NA,NA
"34","Canada","CAN",1970,4047.2684548557,NA,NA,NA
"35","Cape Verde","CPV",1970,NA,NA,NA,NA
"36","Cayman Islands","CYM",1970,NA,NA,NA,NA
"37","Central African Republic","CAF",1970,102.9269231797,NA,NA,NA
"38","Chad","TCD",1970,127.7545328632,NA,NA,NA
"39","Channel Islands","CHI",1970,NA,NA,NA,NA
"40","Chile","CHL",1970,937.723220827,NA,NA,NA
"41","China","CHN",1970,111.8227255349,NA,NA,NA
"42","Colombia","COL",1970,337.4794774075,NA,NA,NA
"43","Comoros","COM",1970,NA,NA,NA,NA
"44","Congo, Dem. Rep.","COD",1970,240.6711781262,NA,NA,NA
"45","Congo, Rep.","COG",1970,204.9803269096,NA,NA,NA
"46","Costa Rica","CRI",1970,541.0028129846,NA,NA,NA
"47","Cote d'Ivoire","CIV",1970,267.4524084488,NA,NA,NA
"48","Croatia","HRV",1970,NA,NA,NA,NA
"49","Cuba","CUB",1970,654.2187492459,NA,NA,NA
"50","Curacao","CUW",1970,NA,NA,NA,NA
"51","Cyprus","CYP",1970,NA,NA,NA,NA
"52","Czech Republic","CZE",1970,NA,NA,NA,NA
"53","Denmark","DNK",1970,3365.9024819098,NA,NA,NA
"54","Djibouti","DJI",1970,NA,NA,NA,NA
"55","Dominica","DMA",1970,NA,NA,NA,NA
"56","Dominican Republic","DOM",1970,329.2418735178,NA,NA,NA
"57","Ecuador","ECU",1970,280.4207498758,NA,NA,NA
"58","Egypt, Arab Rep.","EGY",1970,213.8582950313,NA,NA,NA
"59","El Salvador","SLV",1970,303.2188735895,NA,NA,NA
"60","Equatorial Guinea","GNQ",1970,228.0159245787,NA,NA,NA
"61","Eritrea","ERI",1970,NA,NA,NA,NA
"62","Estonia","EST",1970,NA,NA,NA,NA
"63","Ethiopia","ETH",1970,NA,NA,NA,NA
"64","Faeroe Islands","FRO",1970,NA,NA,NA,NA
"65","Fiji","FJI",1970,422.3924122784,NA,NA,NA
"66","Finland","FIN",1970,2435.557487796,NA,NA,NA
"67","France","FRA",1970,2820.5468142063,NA,NA,NA
"68","French Polynesia","PYF",1970,2291.2547732268,NA,NA,NA
"69","Gabon","GAB",1970,608.6173445775,NA,NA,NA
"70","Gambia, The","GMB",1970,114.0201714456,NA,NA,NA
"71","Georgia","GEO",1970,NA,NA,NA,NA
"72","Germany","DEU",1970,2687.4994662155,NA,NA,NA
"73","Ghana","GHA",1970,255.0308822985,NA,NA,NA
"74","Gibraltar","GIB",1970,NA,NA,NA,NA
"75","Greece","GRC",1970,1438.0212953486,NA,NA,NA
"76","Greenland","GRL",1970,1498.2764929544,NA,NA,NA
"77","Grenada","GRD",1970,NA,NA,NA,NA
"78","Guam","GUM",1970,NA,NA,NA,NA
"79","Guatemala","GTM",1970,349.5061298492,NA,NA,NA
"80","Guinea","GIN",1970,NA,NA,NA,NA
"81","Guinea-Bissau","GNB",1970,130.5879074471,NA,NA,NA
"82","Guyana","GUY",1970,371.5635917629,NA,NA,NA
"83","Haiti","HTI",1970,NA,NA,NA,NA
"84","Honduras","HND",1970,268.9524024927,NA,NA,NA
"85","Hong Kong SAR, China","HKG",1970,962.74411084,NA,NA,NA
"86","Hungary","HUN",1970,536.1774854084,NA,NA,NA
"87","Iceland","ISL",1970,2543.637254902,NA,NA,NA
"88","India","IND",1970,111.7552922576,NA,NA,NA
"89","Indonesia","IDN",1970,81.5866682421,NA,NA,NA
"90","Iran, Islamic Rep.","IRN",1970,369.4106598281,NA,NA,NA
"91","Iraq","IRQ",1970,358.3624215446,NA,NA,NA
"92","Ireland","IRL",1970,1446.2428994097,NA,NA,NA
"93","Isle of Man","IMN",1970,NA,NA,NA,NA
"94","Israel","ISR",1970,1806.4226948787,NA,NA,NA
"95","Italy","ITA",1970,2029.9276409176,NA,NA,NA
"96","Jamaica","JAM",1970,751.5893306893,NA,NA,NA
"97","Japan","JPN",1970,1974.1705110185,NA,NA,NA
"98","Jordan","JOR",1970,424.0847110027,NA,NA,NA
"99","Kazakhstan","KAZ",1970,NA,NA,NA,NA
"100","Kenya","KEN",1970,142.499292912,NA,NA,NA
"101","Kiribati","KIR",1970,292.337005004,NA,NA,NA
"102","Korea, Dem. Rep.","PRK",1970,NA,NA,NA,NA
"103","Korea, Rep.","KOR",1970,278.7873796594,NA,NA,NA
"104","Kosovo","KSV",1970,NA,NA,NA,NA
"105","Kuwait","KWT",1970,3815.5338861882,NA,NA,NA
"106","Kyrgyz Republic","KGZ",1970,NA,NA,NA,NA
"107","Lao PDR","LAO",1970,NA,NA,NA,NA
"108","Latvia","LVA",1970,NA,NA,NA,NA
"109","Lebanon","LBN",1970,NA,NA,NA,NA
"110","Lesotho","LSO",1970,66.5678405651,NA,NA,NA
"111","Liberia","LBR",1970,242.2178419187,NA,NA,NA
"112","Libya","LBY",1970,NA,NA,NA,NA
"113","Liechtenstein","LIE",1970,4218.5298611233,NA,NA,NA
"114","Lithuania","LTU",1970,NA,NA,NA,NA
"115","Luxembourg","LUX",1970,4253.7230095961,NA,NA,NA
"116","Macao SAR, China","MAC",1970,NA,NA,NA,NA
"117","Macedonia, FYR","MKD",1970,NA,NA,NA,NA
"118","Madagascar","MDG",1970,169.7733592073,NA,NA,NA
"119","Malawi","MWI",1970,64.1145924748,NA,NA,NA
"120","Malaysia","MYS",1970,392.018232956,NA,NA,NA
"121","Maldives","MDV",1970,NA,NA,NA,NA
"122","Mali","MLI",1970,59.6239910378,NA,NA,NA
"123","Malta","MLT",1970,769.1068377672,NA,NA,NA
"124","Marshall Islands","MHL",1970,NA,NA,NA,NA
"125","Mauritania","MRT",1970,184.6855318649,NA,NA,NA
"126","Mauritius","MUS",1970,NA,NA,NA,NA
"127","Mayotte","MYT",1970,NA,NA,NA,NA
"128","Mexico","MEX",1970,685.2294655378,NA,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1970,NA,NA,NA,NA
"130","Moldova","MDA",1970,NA,NA,NA,NA
"131","Monaco","MCO",1970,12371.7281448445,NA,NA,NA
"132","Mongolia","MNG",1970,NA,NA,NA,NA
"133","Montenegro","MNE",1970,NA,NA,NA,NA
"134","Morocco","MAR",1970,257.1267410048,NA,NA,NA
"135","Mozambique","MOZ",1970,NA,NA,NA,NA
"136","Myanmar","MMR",1970,NA,NA,NA,NA
"137","Namibia","NAM",1970,NA,NA,NA,NA
"138","Nepal","NPL",1970,72.661907146,NA,NA,NA
"139","Netherlands","NLD",1970,2711.2634496546,NA,NA,NA
"140","New Caledonia","NCL",1970,3322.3674250298,NA,NA,NA
"141","New Zealand","NZL",1970,2282.5012887325,NA,NA,NA
"142","Nicaragua","NIC",1970,324.6530418532,NA,NA,NA
"143","Niger","NER",1970,147.9223801717,NA,NA,NA
"144","Nigeria","NGA",1970,218.7316096,NA,NA,NA
"145","Northern Mariana Islands","MNP",1970,NA,NA,NA,NA
"146","Norway","NOR",1970,3283.4623729941,NA,NA,NA
"147","Oman","OMN",1970,350.3057744879,NA,NA,NA
"148","Pakistan","PAK",1970,168.855524431,NA,NA,NA
"149","Palau","PLW",1970,NA,NA,NA,NA
"150","Panama","PAN",1970,673.1257274036,NA,NA,NA
"151","Papua New Guinea","PNG",1970,265.14054621,NA,NA,NA
"152","Paraguay","PRY",1970,239.5196685502,NA,NA,NA
"153","Peru","PER",1970,548.6495789868,NA,NA,NA
"154","Philippines","PHL",1970,188.6307780489,NA,NA,NA
"155","Poland","POL",1970,NA,NA,NA,NA
"156","Portugal","PRT",1970,883.5867887252,NA,NA,NA
"157","Puerto Rico","PRI",1970,1852.317857248,NA,NA,NA
"158","Qatar","QAT",1970,2784.0270089691,NA,NA,NA
"159","Romania","ROU",1970,NA,NA,NA,NA
"160","Russian Federation","RUS",1970,NA,NA,NA,NA
"161","Rwanda","RWA",1970,58.6607754426,NA,NA,NA
"162","Samoa","WSM",1970,NA,NA,NA,NA
"163","San Marino","SMR",1970,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1970,NA,NA,NA,NA
"165","Saudi Arabia","SAU",1970,868.7765161364,NA,NA,NA
"166","Senegal","SEN",1970,249.0110075693,NA,NA,NA
"167","Serbia","SRB",1970,NA,NA,NA,NA
"168","Seychelles","SYC",1970,343.8809408959,NA,NA,NA
"169","Sierra Leone","SLE",1970,167.524011148,NA,NA,NA
"170","Singapore","SGP",1970,925.0584058217,NA,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1970,NA,NA,NA,NA
"172","Slovak Republic","SVK",1970,NA,NA,NA,NA
"173","Slovenia","SVN",1970,NA,NA,NA,NA
"174","Solomon Islands","SLB",1970,NA,NA,NA,NA
"175","Somalia","SOM",1970,87.7894475751,NA,NA,NA
"176","South Africa","ZAF",1970,808.3585015042,NA,NA,NA
"177","South Sudan","SSD",1970,NA,NA,NA,NA
"178","Spain","ESP",1970,1178.3027795015,NA,NA,NA
"179","Sri Lanka","LKA",1970,182.9189060469,NA,NA,NA
"180","St. Kitts and Nevis","KNA",1970,363.0289532294,NA,NA,NA
"181","St. Lucia","LCA",1970,NA,NA,NA,NA
"182","St. Martin (French part)","MAF",1970,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1970,203.9462775659,NA,NA,NA
"184","Sudan","SDN",1970,142.2386094686,NA,NA,NA
"185","Suriname","SUR",1970,704.0157965188,NA,NA,NA
"186","Swaziland","SWZ",1970,251.5794381931,NA,NA,NA
"187","Sweden","SWE",1970,4404.2295089568,NA,NA,NA
"188","Switzerland","CHE",1970,3648.086272615,NA,NA,NA
"189","Syrian Arab Republic","SYR",1970,336.1146350597,NA,NA,NA
"190","Tajikistan","TJK",1970,NA,NA,NA,NA
"191","Tanzania","TZA",1970,NA,NA,NA,NA
"192","Thailand","THA",1970,191.9670112224,NA,NA,NA
"193","Timor-Leste","TLS",1970,NA,NA,NA,NA
"194","Togo","TGO",1970,120.5286211502,NA,NA,NA
"195","Tonga","TON",1970,NA,NA,NA,NA
"196","Trinidad and Tobago","TTO",1970,849.318647704,NA,NA,NA
"197","Tunisia","TUN",1970,280.7173971598,NA,NA,NA
"198","Turkey","TUR",1970,481.8086534864,NA,NA,NA
"199","Turkmenistan","TKM",1970,NA,NA,NA,NA
"200","Turks and Caicos Islands","TCA",1970,NA,NA,NA,NA
