"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"127","Mayotte","MYT",1979,NA,NA,NA,NA
"128","Mexico","MEX",1979,2003.5026558976,NA,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1979,NA,NA,NA,NA
"130","Moldova","MDA",1979,NA,NA,NA,NA
"131","Monaco","MCO",1979,46891.6476809441,NA,NA,NA
"132","Mongolia","MNG",1979,NA,NA,NA,NA
"133","Montenegro","MNE",1979,NA,NA,NA,NA
"134","Morocco","MAR",1979,828.3564118936,NA,NA,NA
"135","Mozambique","MOZ",1979,NA,NA,NA,NA
"136","Myanmar","MMR",1979,NA,NA,NA,NA
"137","Namibia","NAM",1979,NA,NA,NA,NA
"138","Nepal","NPL",1979,125.9873978802,NA,NA,NA
"139","Netherlands","NLD",1979,11855.5812719503,NA,NA,NA
"140","New Caledonia","NCL",1979,7405.3641654834,NA,NA,NA
"141","New Zealand","NZL",1979,6565.5262482728,NA,NA,NA
"142","Nicaragua","NIC",1979,497.5566469649,NA,NA,NA
"143","Niger","NER",1979,369.6785984705,NA,NA,NA
"144","Nigeria","NGA",1979,643.6499313914,NA,NA,NA
"145","Northern Mariana Islands","MNP",1979,NA,NA,NA,NA
"146","Norway","NOR",1979,12901.4824450908,NA,NA,NA
"147","Oman","OMN",1979,3343.8329145837,NA,NA,NA
"148","Pakistan","PAK",1979,253.2087744766,NA,NA,NA
"149","Palau","PLW",1979,NA,NA,NA,NA
"150","Panama","PAN",1979,1477.7906287596,NA,NA,NA
"151","Papua New Guinea","PNG",1979,732.7886545969,NA,NA,NA
"152","Paraguay","PRY",1979,1099.6115464742,NA,NA,NA
"153","Peru","PER",1979,922.2684581421,NA,NA,NA
"154","Philippines","PHL",1979,600.9703781158,NA,NA,NA
"155","Poland","POL",1979,NA,NA,NA,NA
"156","Portugal","PRT",1979,2715.9702097838,NA,NA,NA
"157","Puerto Rico","PRI",1979,4024.5094605958,NA,NA,NA
"158","Qatar","QAT",1979,27709.8674731597,NA,NA,NA
"159","Romania","ROU",1979,NA,NA,NA,NA
"160","Russian Federation","RUS",1979,NA,NA,NA,NA
"161","Rwanda","RWA",1979,206.7065256478,NA,NA,NA
"162","Samoa","WSM",1979,NA,NA,NA,NA
"163","San Marino","SMR",1979,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1979,NA,NA,NA,NA
"165","Saudi Arabia","SAU",1979,12121.069698333,NA,NA,NA
"166","Senegal","SEN",1979,611.1893908086,NA,NA,NA
"167","Serbia","SRB",1979,NA,NA,NA,NA
"168","Seychelles","SYC",1979,2001.9069962429,NA,NA,NA
"169","Sierra Leone","SLE",1979,358.6330612704,NA,NA,NA
"170","Singapore","SGP",1979,4069.7694102041,NA,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1979,NA,NA,NA,NA
"172","Slovak Republic","SVK",1979,NA,NA,NA,NA
"173","Slovenia","SVN",1979,NA,NA,NA,NA
"174","Solomon Islands","SLB",1979,682.4702250484,NA,NA,NA
"175","Somalia","SOM",1979,96.8891750806,NA,NA,NA
"176","South Africa","ZAF",1979,2076.284091644,NA,NA,NA
"177","South Sudan","SSD",1979,NA,NA,NA,NA
"178","Spain","ESP",1979,5615.1344633994,NA,NA,NA
"179","Sri Lanka","LKA",1979,226.7622358415,NA,NA,NA
"180","St. Kitts and Nevis","KNA",1979,913.0817237656,NA,NA,NA
"181","St. Lucia","LCA",1979,906.6121175947,NA,NA,NA
"182","St. Martin (French part)","MAF",1979,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1979,547.6357020706,NA,NA,NA
"184","Sudan","SDN",1979,432.4807759928,NA,NA,NA
"185","Suriname","SUR",1979,2405.2324420943,NA,NA,NA
"186","Swaziland","SWZ",1979,703.8719308576,NA,NA,NA
"187","Sweden","SWE",1979,13834.1005817009,NA,NA,NA
"188","Switzerland","CHE",1979,16556.2184243185,NA,NA,NA
"189","Syrian Arab Republic","SYR",1979,1153.2839084578,NA,NA,NA
"190","Tajikistan","TJK",1979,NA,NA,NA,NA
"191","Tanzania","TZA",1979,NA,NA,NA,NA
"192","Thailand","THA",1979,588.7353721067,NA,NA,NA
"193","Timor-Leste","TLS",1979,NA,NA,NA,NA
"194","Togo","TGO",1979,343.6655739259,NA,NA,NA
"195","Tonga","TON",1979,483.974797513,NA,NA,NA
"196","Trinidad and Tobago","TTO",1979,4337.2377415953,NA,NA,NA
"197","Tunisia","TUN",1979,1156.5730280345,NA,NA,NA
"198","Turkey","TUR",1979,2072.5405096776,NA,NA,NA
"199","Turkmenistan","TKM",1979,NA,NA,NA,NA
"200","Turks and Caicos Islands","TCA",1979,NA,NA,NA,NA
"201","Tuvalu","TUV",1979,NA,NA,NA,NA
"202","Uganda","UGA",1979,174.1265182471,NA,NA,NA
"203","Ukraine","UKR",1979,NA,NA,NA,NA
"204","United Arab Emirates","ARE",1979,22503.2934984547,NA,NA,NA
"205","United Kingdom","GBR",1979,7511.1075675557,NA,NA,NA
"206","United States","USA",1979,11301.6818111128,NA,NA,NA
"207","Uruguay","URY",1979,2480.5603952972,NA,NA,NA
"208","Uzbekistan","UZB",1979,NA,NA,NA,NA
"209","Vanuatu","VUT",1979,1059.2593227966,NA,NA,NA
"210","Venezuela, RB","VEN",1979,3827.0029811645,NA,NA,NA
"211","Vietnam","VNM",1979,NA,NA,NA,NA
"212","Virgin Islands (U.S.)","VIR",1979,6319.792,NA,NA,NA
"213","West Bank and Gaza","PSE",1979,NA,NA,NA,NA
"214","Yemen, Rep.","YEM",1979,NA,NA,NA,NA
"215","Zambia","ZMB",1979,600.0149146568,NA,NA,NA
"216","Zimbabwe","ZWE",1979,736.2711397432,NA,NA,NA
