"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"119","Malawi","MWI",1996,226.5041761333,77.1,10.1021643314,117.2
"120","Malaysia","MYS",1996,4746.6136721857,62,142.7283293743,11.2
"121","Maldives","MDV",1996,1773.4380530494,51.9,151.5507543506,53.7
"122","Mali","MLI",1996,259.5029257989,52,22.3845771995,120
"123","Malta","MLT",1996,9662.7559595236,48.5,649.1026622092,7.5
"124","Marshall Islands","MHL",1996,1888.2834847925,NA,362.590208699,33.6
"125","Mauritania","MRT",1996,611.8725413589,67.5,10.4589916382,78
"126","Mauritius","MUS",1996,3899.4424332067,60,131.6131153437,19.3
"127","Mayotte","MYT",1996,NA,NA,NA,NA
"128","Mexico","MEX",1996,3546.9289611031,59.8,182.6556874732,29.6
"129","Micronesia, Fed. Sts.","FSM",1996,2026.897214346,NA,159.1288229842,40.6
"130","Moldova","MDA",1996,462.1720150455,63.2,38.147597032,25.2
"131","Monaco","MCO",1996,93709.0871460069,NA,2990.3521818056,4.7
"132","Mongolia","MNG",1996,578.7122109005,72.5,22.3427309419,58.3
"133","Montenegro","MNE",1996,NA,NA,100.8216672288,12.9
"134","Morocco","MAR",1996,1327.9301823986,53.4,51.5153778891,53.8
"135","Mozambique","MOZ",1996,193.6677986923,86.9,8.2355202383,128.4
"136","Myanmar","MMR",1996,NA,78.7,2.441495164,69.5
"137","Namibia","NAM",1996,2052.6220686281,55,138.3155705796,46.9
"138","Nepal","NPL",1996,204.2471993345,69.6,10.7303737532,75.7
"139","Netherlands","NLD",1996,26936.9331801806,59,2190.4327694736,5.5
"140","New Caledonia","NCL",1996,18309.4844361767,60.3,NA,NA
"141","New Zealand","NZL",1996,18454.0784601014,65.3,1287.4671988765,6.8
"142","Nicaragua","NIC",1996,701.5462577263,59.1,58.0443588723,40.2
"143","Niger","NER",1996,209.2424023834,60.2,6.6629074856,111.9
"144","Nigeria","NGA",1996,313.4406052956,55.6,13.767424737,121.3
"145","Northern Mariana Islands","MNP",1996,NA,NA,NA,NA
"146","Norway","NOR",1996,36557.4753440207,64.9,3169.3475941484,4.4
"147","Oman","OMN",1996,6763.8732684991,59.6,241.3906361957,24.1
"148","Pakistan","PAK",1996,484.3313054379,50,14.6924192604,86.9
"149","Palau","PLW",1996,6115.2368034362,NA,702.3478360039,22
"150","Panama","PAN",1996,3412.5423680418,62.9,245.518355027,22.9
"151","Papua New Guinea","PNG",1996,1065.030444959,71.1,38.0598088168,59.1
"152","Paraguay","PRY",1996,1782.699569983,68.3,121.0856487519,33.2
"153","Peru","PER",1996,2304.2954060134,63.6,103.2605829726,40.8
"154","Philippines","PHL",1996,1169.6531788352,66.2,41.0350084351,33.9
"155","Poland","POL",1996,4057.2796383359,57.9,237.9459337589,11.3
"156","Portugal","PRT",1996,12032.4438618531,58.8,936.7114016566,7.1
"157","Puerto Rico","PRI",1996,12173.1540172177,47.1,NA,NA
"158","Qatar","QAT",1996,17679.4519301149,78.2,610.7248218077,12.7
"159","Romania","ROU",1996,1562.8838329467,65.8,58.0524925914,25.6
"160","Russian Federation","RUS",1996,2651.4420181881,61.1,146.7755501019,20.8
"161","Rwanda","RWA",1996,238.1763157172,87,11.2744420278,118.8
"162","Samoa","WSM",1996,1310.0635793994,60.9,73.0511716882,20.2
"163","San Marino","SMR",1996,NA,NA,2312.4914894438,7
"164","Sao Tome and Principe","STP",1996,NA,56.5,95.7404185382,58.7
"165","Saudi Arabia","SAU",1996,8396.6360927165,53.9,249.4606035497,26.2
"166","Senegal","SEN",1996,589.6082488458,75.8,23.252086135,68
"167","Serbia","SRB",1996,NA,NA,128.3056848096,15.1
"168","Seychelles","SYC",1996,6583.0906354519,NA,374.0215280407,11.9
"169","Sierra Leone","SLE",1996,241.5880587288,67,33.6463271481,155.6
"170","Singapore","SGP",1996,25929.7803979458,65.9,759.7479953326,3.8
"171","Sint Maarten (Dutch part)","SXM",1996,NA,NA,NA,NA
"172","Slovak Republic","SVK",1996,5074.3378214678,60.2,252.5740112298,11.5
"173","Slovenia","SVN",1996,10551.3666384404,57.7,819.6177374769,5.5
"174","Solomon Islands","SLB",1996,1542.6332641691,34.6,43.763979167,31.2
"175","Somalia","SOM",1996,NA,71.1,NA,108.3
"176","South Africa","ZAF",1996,3593.2778800759,50.9,271.202081501,48
"177","South Sudan","SSD",1996,NA,NA,NA,NA
"178","Spain","ESP",1996,15766.4110479499,50.2,1177.2232140197,6.2
"179","Sri Lanka","LKA",1996,757.7582743357,55.9,27.2695724554,21.8
"180","St. Kitts and Nevis","KNA",1996,6008.2102084387,NA,304.339680384,16.3
"181","St. Lucia","LCA",1996,3851.2352638201,58.6,210.0793384736,15.5
"182","St. Martin (French part)","MAF",1996,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1996,2605.4706817728,64.3,146.0648383875,18.5
"184","Sudan","SDN",1996,291.5801988944,51.9,11.2610855697,74.4
"185","Suriname","SUR",1996,1946.1309732587,50.1,162.7300611557,38.1
"186","Swaziland","SWZ",1996,1639.0009115852,61.8,83.3039328505,71.1
"187","Sweden","SWE",1996,31262.7115983131,63.7,2561.6805343066,3.9
"188","Switzerland","CHE",1996,43080.5154261515,67.5,4267.1175061734,5
"189","Syrian Arab Republic","SYR",1996,949.7699560663,52.3,57.6782826458,22.7
"190","Tajikistan","TJK",1996,178.128595163,52.8,5.5315808182,84.8
"191","Tanzania","TZA",1996,216.9382043154,89.1,8.3983560216,92.7
"192","Thailand","THA",1996,3019.4711191825,75,115.2792560577,16.8
"193","Timor-Leste","TLS",1996,NA,69.6,28.2812924956,100.8
"194","Togo","TGO",1996,348.1594543243,72.3,21.6787479523,80.3
"195","Tonga","TON",1996,2282.697863862,58.6,89.3077112589,18.2
"196","Trinidad and Tobago","TTO",1996,4539.1758746099,61.3,196.0864241033,29.4
"197","Tunisia","TUN",1996,2154.9869391604,48.4,123.1771857499,29.2
"198","Turkey","TUR",1996,3033.5933606635,54.2,113.6101207188,48.3
"199","Turkmenistan","TKM",1996,557.5104489679,60.9,18.1141968405,67.1
"200","Turks and Caicos Islands","TCA",1996,NA,NA,NA,NA
"201","Tuvalu","TUV",1996,1325.4038385516,NA,121.0979547901,38.4
"202","Uganda","UGA",1996,281.4892509338,85.4,15.6303126259,98.1
"203","Ukraine","UKR",1996,872.7091858451,60,53.5781876752,16.5
"204","United Arab Emirates","ARE",1996,19399.2692042034,74.8,702.3864449271,13.3
"205","United Kingdom","GBR",1996,20966.2246628655,60.9,1435.4296887985,6
"206","United States","USA",1996,28772.3557317535,66.4,3899.9769334284,7.7
"207","Uruguay","URY",1996,6340.6444575768,60.4,821.5754030207,17
"208","Uzbekistan","UZB",1996,600.5981578286,56.9,32.011505458,56.5
"209","Vanuatu","VUT",1996,1427.2519939951,83.7,36.831587186,23.6
"210","Venezuela, RB","VEN",1996,3033.4454209752,61.2,105.7058253712,23.3
"211","Vietnam","VNM",1996,337.0500628322,76.4,16.4723549373,30.8
"212","Virgin Islands (U.S.)","VIR",1996,NA,61.7,NA,NA
"213","West Bank and Gaza","PSE",1996,1298.8375875757,39,NA,28.9
"214","Yemen, Rep.","YEM",1996,368.7928753796,45.7,24.1118879356,78.6
"215","Zambia","ZMB",1996,356.944811842,70.1,20.5451753075,102.9
"216","Zimbabwe","ZWE",1996,719.2782782174,73.8,56.9858569191,67.9
