"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"93","Isle of Man","IMN",1987,NA,NA,NA,NA
"94","Israel","ISR",1987,8120.0147095915,51.8,NA,NA
"95","Italy","ITA",1987,13714.9408187183,50.2,NA,NA
"96","Jamaica","JAM",1987,1398.3694513536,73.3,NA,NA
"97","Japan","JPN",1987,20056.1449281629,62.7,NA,NA
"98","Jordan","JOR",1987,2292.8524356445,42.5,NA,NA
"99","Kazakhstan","KAZ",1987,NA,70,NA,NA
"100","Kenya","KEN",1987,377.1488656112,82.3,NA,NA
"101","Kiribati","KIR",1987,352.3103607287,NA,NA,NA
"102","Korea, Dem. Rep.","PRK",1987,NA,66.8,NA,NA
"103","Korea, Rep.","KOR",1987,3367.5428076785,58.9,NA,NA
"104","Kosovo","KSV",1987,NA,NA,NA,NA
"105","Kuwait","KWT",1987,11546.233703008,62.3,NA,NA
"106","Kyrgyz Republic","KGZ",1987,NA,65.2,NA,NA
"107","Lao PDR","LAO",1987,282.144767591,81.9,NA,NA
"108","Latvia","LVA",1987,2155.299265791,71,NA,NA
"109","Lebanon","LBN",1987,NA,40,NA,NA
"110","Lesotho","LSO",1987,234.9554723079,74.7,NA,NA
"111","Liberia","LBR",1987,439.6458609204,71,NA,NA
"112","Libya","LBY",1987,NA,46.5,NA,NA
"113","Liechtenstein","LIE",1987,37766.3114756965,NA,NA,NA
"114","Lithuania","LTU",1987,NA,67.5,NA,NA
"115","Luxembourg","LUX",1987,22196.3662219246,52.1,NA,NA
"116","Macao SAR, China","MAC",1987,5537.9152823239,57.7,NA,NA
"117","Macedonia, FYR","MKD",1987,NA,57.1,NA,NA
"118","Madagascar","MDG",1987,248.1285555719,86.1,NA,NA
"119","Malawi","MWI",1987,145.5491181148,77.4,NA,NA
"120","Malaysia","MYS",1987,1926.8463061073,60,NA,NA
"121","Maldives","MDV",1987,706.7053221004,52.1,NA,NA
"122","Mali","MLI",1987,233.8836909424,52.8,NA,NA
"123","Malta","MLT",1987,4989.4393608366,47.5,NA,NA
"124","Marshall Islands","MHL",1987,1308.2581869957,NA,NA,NA
"125","Mauritania","MRT",1987,493.5685387684,66.8,NA,NA
"126","Mauritius","MUS",1987,1828.8394274633,58.7,NA,NA
"127","Mayotte","MYT",1987,NA,NA,NA,NA
"128","Mexico","MEX",1987,1767.4625784826,58,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1987,1296.1338116552,NA,NA,NA
"130","Moldova","MDA",1987,NA,67.8,NA,NA
"131","Monaco","MCO",1987,62297.8759275279,NA,NA,NA
"132","Mongolia","MNG",1987,1481.2699386623,70.6,NA,NA
"133","Montenegro","MNE",1987,NA,NA,NA,NA
"134","Morocco","MAR",1987,796.7367628007,52.5,NA,NA
"135","Mozambique","MOZ",1987,176.1190297154,87.2,NA,NA
"136","Myanmar","MMR",1987,NA,79.2,NA,NA
"137","Namibia","NAM",1987,1550.7287576593,54.3,NA,NA
"138","Nepal","NPL",1987,166.5446688882,68,NA,NA
"139","Netherlands","NLD",1987,15478.1860150854,55.3,NA,NA
"140","New Caledonia","NCL",1987,9493.496427488,61,NA,NA
"141","New Zealand","NZL",1987,11952.4201637784,66.3,NA,NA
"142","Nicaragua","NIC",1987,997.0166436271,60,NA,NA
"143","Niger","NER",1987,313.1611793787,56.5,NA,NA
"144","Nigeria","NGA",1987,259.4103322339,56.3,NA,NA
"145","Northern Mariana Islands","MNP",1987,NA,NA,NA,NA
"146","Norway","NOR",1987,22079.7210909463,67,NA,NA
"147","Oman","OMN",1987,4680.9037578921,53.8,NA,NA
"148","Pakistan","PAK",1987,326.9376313131,50.7,NA,NA
"149","Palau","PLW",1987,NA,NA,NA,NA
"150","Panama","PAN",1987,2481.614451224,57.6,NA,NA
"151","Papua New Guinea","PNG",1987,813.3664324555,72,NA,NA
"152","Paraguay","PRY",1987,953.6653257414,66.9,NA,NA
"153","Peru","PER",1987,1174.6796285983,60.7,NA,NA
"154","Philippines","PHL",1987,581.9105026596,66.4,NA,NA
"155","Poland","POL",1987,1695.9803725819,65.6,NA,NA
"156","Portugal","PRT",1987,4751.6764534315,60.1,NA,NA
"157","Puerto Rico","PRI",1987,6937.549113128,43.4,NA,NA
"158","Qatar","QAT",1987,12965.8964655842,79.5,NA,NA
"159","Romania","ROU",1987,1659.4405039487,66,NA,NA
"160","Russian Federation","RUS",1987,NA,69.2,NA,NA
"161","Rwanda","RWA",1987,322.4884043959,87.8,NA,NA
"162","Samoa","WSM",1987,628.8487472816,60.8,NA,NA
"163","San Marino","SMR",1987,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1987,NA,57.5,NA,NA
"165","Saudi Arabia","SAU",1987,5922.6000422475,52.9,NA,NA
"166","Senegal","SEN",1987,761.8999673457,75.8,NA,NA
"167","Serbia","SRB",1987,NA,NA,NA,NA
"168","Seychelles","SYC",1987,3646.8011424392,NA,NA,NA
"169","Sierra Leone","SLE",1987,187.1678898617,67,NA,NA
"170","Singapore","SGP",1987,7766.443229212,63.4,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1987,NA,NA,NA,NA
"172","Slovak Republic","SVK",1987,1805.3644804095,66.2,NA,NA
"173","Slovenia","SVN",1987,NA,53.2,NA,NA
"174","Solomon Islands","SLB",1987,837.9177612301,35.9,NA,NA
"175","Somalia","SOM",1987,157.1272523464,70.5,NA,NA
"176","South Africa","ZAF",1987,3158.5906033484,47.8,NA,NA
"177","South Sudan","SSD",1987,NA,NA,NA,NA
"178","Spain","ESP",1987,8015.9105107579,49.4,NA,NA
"179","Sri Lanka","LKA",1987,400.8519973241,58.6,NA,NA
"180","St. Kitts and Nevis","KNA",1987,2548.0926543472,NA,NA,NA
"181","St. Lucia","LCA",1987,1886.2659992569,56.6,NA,NA
"182","St. Martin (French part)","MAF",1987,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1987,1345.028975799,61.9,NA,NA
"184","Sudan","SDN",1987,834.0675290579,55.2,NA,NA
"185","Suriname","SUR",1987,2837.0670022404,51.7,NA,NA
"186","Swaziland","SWZ",1987,761.3835400474,61,NA,NA
"187","Sweden","SWE",1987,20431.845894857,66.2,NA,NA
"188","Switzerland","CHE",1987,27285.2780941288,68.6,NA,NA
"189","Syrian Arab Republic","SYR",1987,1007.8968509015,48,NA,NA
"190","Tajikistan","TJK",1987,NA,68.8,NA,NA
"191","Tanzania","TZA",1987,NA,89.2,NA,NA
"192","Thailand","THA",1987,929.4972002654,81.3,NA,NA
"193","Timor-Leste","TLS",1987,NA,70.6,NA,NA
"194","Togo","TGO",1987,370.366790468,71.4,NA,NA
"195","Tonga","TON",1987,865.191260432,57.7,NA,NA
"196","Trinidad and Tobago","TTO",1987,4017.7518607912,57.2,NA,NA
"197","Tunisia","TUN",1987,1261.8156210083,48.4,NA,NA
"198","Turkey","TUR",1987,1697.6480182776,57.1,NA,NA
"199","Turkmenistan","TKM",1987,698.1385592103,64.4,NA,NA
"200","Turks and Caicos Islands","TCA",1987,NA,NA,NA,NA
"201","Tuvalu","TUV",1987,NA,NA,NA,NA
"202","Uganda","UGA",1987,394.5293210954,86.3,NA,NA
"203","Ukraine","UKR",1987,1249.4432776058,63.6,NA,NA
"204","United Arab Emirates","ARE",1987,15690.4277046316,72.2,NA,NA
"205","United Kingdom","GBR",1987,12333.1369685511,61.1,NA,NA
"206","United States","USA",1987,19393.781806025,65.5,NA,NA
"207","Uruguay","URY",1987,2416.3997901882,61,NA,NA
"208","Uzbekistan","UZB",1987,NA,59.1,NA,NA
"209","Vanuatu","VUT",1987,961.104145456,83.8,NA,NA
"210","Venezuela, RB","VEN",1987,2466.6855409429,56.8,NA,NA
"211","Vietnam","VNM",1987,593.653573583,77.8,NA,NA
"212","Virgin Islands (U.S.)","VIR",1987,10828.302490566,60.3,NA,NA
"213","West Bank and Gaza","PSE",1987,NA,38.6,NA,NA
"214","Yemen, Rep.","YEM",1987,NA,44.9,NA,NA
"215","Zambia","ZMB",1987,313.9850879339,69.2,NA,NA
"216","Zimbabwe","ZWE",1987,707.8598067329,72.5,NA,NA
