"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"78","Guam","GUM",2007,NA,64.5,NA,NA
"79","Guatemala","GTM",2007,2553.5975712661,66.9,169.7758228808,28.1
"80","Guinea","GIN",2007,449.0614603772,84.3,24.4637751141,88
"81","Guinea-Bissau","GNB",2007,484.9921505542,71.4,14.6789220926,96
"82","Guyana","GUY",2007,2320.2365197022,64,115.1453017515,28.4
"83","Haiti","HTI",2007,621.4615752929,69.9,35.0269072716,62.9
"84","Honduras","HND",2007,1731.0732910231,61.7,106.4766809673,23
"85","Hong Kong SAR, China","HKG",2007,29900.4114689151,61.5,NA,NA
"86","Hungary","HUN",2007,13713.2220575565,50.4,1023.7615274597,6.3
"87","Iceland","ISL",2007,65565.6711714607,78.9,6028.6645912089,2
"88","India","IND",2007,1104.5880300374,57.8,42.0742113267,52.1
"89","Indonesia","IDN",2007,1858.8230583681,68.3,47.7604601445,30.3
"90","Iran, Islamic Rep.","IRN",2007,4004.4227496744,52,216.8742699418,25
"91","Iraq","IRQ",2007,1945.539632635,41.5,77.8685850722,32.2
"92","Ireland","IRL",2007,59488.952232922,63.6,4454.75050526,3.9
"93","Isle of Man","IMN",2007,50191.0617249926,NA,NA,NA
"94","Israel","ISR",2007,23257.2813610588,57.7,1758.8055493429,4.1
"95","Italy","ITA",2007,35641.1186410059,48.7,2973.3622832469,3.5
"96","Jamaica","JAM",2007,4818.6478139543,65.5,231.2284815227,21.7
"97","Japan","JPN",2007,34264.0537763238,60.6,2781.6511336802,2.6
"98","Jordan","JOR",2007,3137.6512998736,49.4,247.2213413596,20.1
"99","Kazakhstan","KAZ",2007,6771.6468648902,70.3,232.7462339419,31.6
"100","Kenya","KEN",2007,724.9164146803,81.8,31.1348682426,58.8
"101","Kiribati","KIR",2007,1345.2260273831,NA,176.0106588128,41.6
"102","Korea, Dem. Rep.","PRK",2007,NA,65.7,NA,26.2
"103","Korea, Rep.","KOR",2007,21653.3752515058,61.3,1372.9731924955,4.4
"104","Kosovo","KSV",2007,2620.3704518009,NA,NA,NA
"105","Kuwait","KWT",2007,46866.9774410988,68.8,868.1563266086,9.7
"106","Kyrgyz Republic","KGZ",2007,726.4014233238,66.6,46.7686038849,36.1
"107","Lao PDR","LAO",2007,718.6875896362,78.5,26.8692448071,48.2
"108","Latvia","LVA",2007,12638.1472877512,60.6,788.1030100357,9.3
"109","Lebanon","LBN",2007,6059.8529816426,45.4,507.0031404958,20.7
"110","Lesotho","LSO",2007,750.749019844,73.7,55.949572961,77.5
"111","Liberia","LBR",2007,211.3579642445,71.1,21.8354568551,84.3
"112","Libya","LBY",2007,11921.4090741896,52.3,332.5493499814,15.4
"113","Liechtenstein","LIE",2007,130503.797521784,NA,NA,2.1
"114","Lithuania","LTU",2007,11584.2411820974,56.3,722.7655602633,6.5
"115","Luxembourg","LUX",2007,106901.567375681,55.2,7568.7497527772,2.5
"116","Macao SAR, China","MAC",2007,36777.3041826966,69.9,NA,NA
"117","Macedonia, FYR","MKD",2007,3984.4416048995,54.5,275.4337560555,11.3
"118","Madagascar","MDG",2007,386.8562712117,86.4,16.3270104007,48.6
"119","Malawi","MWI",2007,254.487479267,77.1,16.5645396152,68.9
"120","Malaysia","MYS",2007,6899.6033942963,62.1,307.2379727014,6.2
"121","Maldives","MDV",2007,3473.6063570085,65.2,326.6712917085,18.4
"122","Mali","MLI",2007,509.6921795302,51.8,33.6762511865,103.4
"123","Malta","MLT",2007,18452.1608333128,50.3,1374.8711653001,5.5
"124","Marshall Islands","MHL",2007,2876.9028521348,NA,371.0575139147,24.2
"125","Mauritania","MRT",2007,883.2301837714,69.7,22.6993371999,75.8
"126","Mauritius","MUS",2007,6180.7122771713,58.2,323.1249928088,13.4
"127","Mayotte","MYT",2007,NA,NA,NA,NA
"128","Mexico","MEX",2007,9484.7315555175,61.6,555.2843038284,16.6
"129","Micronesia, Fed. Sts.","FSM",2007,2322.6029139265,NA,278.6959680349,35.6
"130","Moldova","MDA",2007,1230.8118756593,49,123.215031544,17.8
"131","Monaco","MCO",2007,169269.632977772,NA,6017.3425496837,3.5
"132","Mongolia","MNG",2007,1613.5948355127,72.3,62.3827764673,31.4
"133","Montenegro","MNE",2007,5842.4826721208,NA,479.4053340993,8.3
"134","Morocco","MAR",2007,2388.7938953429,52.4,124.6640849564,34.4
"135","Mozambique","MOZ",2007,368.1580528358,85.9,17.7528696466,99.8
"136","Myanmar","MMR",2007,NA,74.2,7.1880869097,54.1
"137","Namibia","NAM",2007,4078.6849753573,56.7,292.7872300811,34.7
"138","Nepal","NPL",2007,362.2216825888,71.2,23.0598966189,47.2
"139","Netherlands","NLD",2007,47770.8012063144,65.6,4622.242356738,4.1
"140","New Caledonia","NCL",2007,NA,57.3,NA,NA
"141","New Zealand","NZL",2007,32712.2341454596,68.3,2820.8303188825,5.1
"142","Nicaragua","NIC",2007,1017.6033895176,62.3,92.592236628,25.7
"143","Niger","NER",2007,307.6591344394,62.4,16.1055121936,78.9
"144","Nigeria","NGA",2007,1129.0860748911,56,59.3646693259,94.7
"145","Northern Mariana Islands","MNP",2007,NA,NA,NA,NA
"146","Norway","NOR",2007,82294.1630146025,67.3,7306.2723773227,3
"147","Oman","OMN",2007,16360.0591010611,55.9,379.0421992115,10
"148","Pakistan","PAK",2007,870.6294733676,53.7,21.8238284526,72.7
"149","Palau","PLW",2007,8166.2690128243,NA,875.6621049523,16.2
"150","Panama","PAN",2007,5907.4699321599,64.3,395.7717744017,18.3
"151","Papua New Guinea","PNG",2007,989.523005899,72.6,30.9829085537,49.2
"152","Paraguay","PRY",2007,1997.3469723646,70.8,124.5475345002,23
"153","Peru","PER",2007,3807.1789535101,66.7,160.489935185,18.7
"154","Philippines","PHL",2007,1684.7770711554,63.6,57.2304109277,25.3
"155","Poland","POL",2007,11157.2703475014,54,716.6586538875,5.9
"156","Portugal","PRT",2007,21845.2352610114,62.6,2197.004240575,3.5
"157","Puerto Rico","PRI",2007,NA,47.6,NA,NA
"158","Qatar","QAT",2007,68537.9138956973,83.5,1694.7739368046,7.6
"159","Romania","ROU",2007,7856.4760603589,54.8,415.6146328163,14.7
"160","Russian Federation","RUS",2007,9146.4163604819,62.8,492.6232580977,11.4
"161","Rwanda","RWA",2007,385.2570552344,85.4,35.8738510185,70.5
"162","Samoa","WSM",2007,2720.503522539,58,184.5707706086,18.1
"163","San Marino","SMR",2007,54428.1608355419,NA,3877.53405198,2.3
"164","Sao Tome and Principe","STP",2007,911.8990639806,59.4,86.5278071899,54.2
"165","Saudi Arabia","SAU",2007,15091.2988501322,54.8,597.1718787733,16.7
"166","Senegal","SEN",2007,987.7623292658,76.2,53.6747043112,53.2
"167","Serbia","SRB",2007,5335.6332906834,NA,405.0198342769,7.2
"168","Seychelles","SYC",2007,11983.0226227633,NA,533.8986525253,11.7
"169","Sierra Leone","SLE",2007,303.6919116798,66.6,38.8902755187,121.4
"170","Singapore","SGP",2007,38645.4821050638,65.1,1199.5252870027,2.2
"171","Sint Maarten (Dutch part)","SXM",2007,NA,NA,NA,NA
"172","Slovak Republic","SVK",2007,15608.0881183246,58.9,1076.042883005,7.5
"173","Slovenia","SVN",2007,23444.9964123278,59.7,1834.331182441,2.9
"174","Solomon Islands","SLB",2007,1180.7254547821,36.7,54.4006405816,24.2
"175","Somalia","SOM",2007,NA,70.4,NA,108.3
"176","South Africa","ZAF",2007,5930.0715256109,54.2,491.8666102547,47.3
"177","South Sudan","SSD",2007,NA,NA,NA,NA
"178","Spain","ESP",2007,32129.5688390336,57.8,2689.7396465281,4.3
"179","Sri Lanka","LKA",2007,1595.8343999044,55,69.9651723143,15.8
"180","St. Kitts and Nevis","KNA",2007,10172.1003720009,NA,622.952722443,8
"181","St. Lucia","LCA",2007,5689.9892610381,62.3,360.6448206396,14.3
"182","St. Martin (French part)","MAF",2007,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",2007,5091.522845053,67.2,271.8189957307,19.1
"184","Sudan","SDN",2007,1152.5648886206,52.3,69.3430191055,67.9
"185","Suriname","SUR",2007,4742.4761875707,51.5,348.5989342842,28.9
"186","Swaziland","SWZ",2007,2603.4716439327,63.1,151.3821240508,62.8
"187","Sweden","SWE",2007,50558.3955288294,64.9,4492.5311721216,2.6
"188","Switzerland","CHE",2007,57490.386076247,67.4,6072.7895608344,4.2
"189","Syrian Arab Republic","SYR",2007,2099.4578092555,50.3,63.3474371886,15.3
"190","Tajikistan","TJK",2007,563.1825341213,65.1,29.5954116513,58
"191","Tanzania","TZA",2007,419.5319720403,88.5,19.6033035439,58.6
"192","Thailand","THA",2007,3642.9194359866,73.2,138.1729793459,12.3
"193","Timor-Leste","TLS",2007,374.7916854688,70.9,62.0881262259,55.2
"194","Togo","TGO",2007,446.4082567508,74.1,32.9857241966,69
"195","Tonga","TON",2007,2983.4471757169,64.3,129.575336657,14.5
"196","Trinidad and Tobago","TTO",2007,16398.0924870496,65.2,785.9650678819,25.1
"197","Tunisia","TUN",2007,3483.5448129735,48,217.8675458394,16.4
"198","Turkey","TUR",2007,9246.0304052251,47.3,553.0917682074,18
"199","Turkmenistan","TKM",2007,2606.4157872954,67,130.3240449752,50.6
"200","Turks and Caicos Islands","TCA",2007,NA,NA,NA,NA
"201","Tuvalu","TUV",2007,1872.8210659135,NA,292.6246640788,29.2
"202","Uganda","UGA",2007,392.7508471109,84.6,36.3089686093,69.4
"203","Ukraine","UKR",2007,3068.608997997,57.8,210.46505356,12.4
"204","United Arab Emirates","ARE",2007,38399.4462879057,77.4,1278.7783054096,7.2
"205","United Kingdom","GBR",2007,46091.5929836091,62,3856.454911856,4.9
"206","United States","USA",2007,46405.5971881425,65.4,6928.1333408483,6.7
"207","Uruguay","URY",2007,7183.3442493173,64.3,560.0820410461,10.8
"208","Uzbekistan","UZB",2007,830.4138756386,63.5,41.3346342051,46.5
"209","Vanuatu","VUT",2007,2448.8303236104,83.6,81.152204957,13.8
"210","Venezuela, RB","VEN",2007,8242.8230647252,65,475.4986069189,17.1
"211","Vietnam","VNM",2007,844.3407850415,72,58.3419055556,20.9
"212","Virgin Islands (U.S.)","VIR",2007,NA,60.3,NA,NA
"213","West Bank and Gaza","PSE",2007,NA,42.5,NA,21.8
"214","Yemen, Rep.","YEM",2007,986.7663009898,46.4,56.6059001122,61.5
"215","Zambia","ZMB",2007,957.3671536494,69.2,54.6058173192,78.1
"216","Zimbabwe","ZWE",2007,402.0607099347,67.3,NA,56.4
