"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"44","Congo, Dem. Rep.","COD",1982,478.1458978936,68.8,NA,NA
"45","Congo, Rep.","COG",1982,1132.813306179,71,NA,NA
"46","Costa Rica","CRI",1982,1052.09674751,55.9,NA,NA
"47","Cote d'Ivoire","CIV",1982,815.2473716315,66.6,NA,NA
"48","Croatia","HRV",1982,NA,57.8,NA,NA
"49","Cuba","CUB",1982,2115.2991892998,52.2,NA,NA
"50","Curacao","CUW",1982,NA,NA,NA,NA
"51","Cyprus","CYP",1982,4123.2928316879,58,NA,NA
"52","Czech Republic","CZE",1982,NA,61.8,NA,NA
"53","Denmark","DNK",1982,11515.662556082,66,NA,NA
"54","Djibouti","DJI",1982,NA,64.3,NA,NA
"55","Dominica","DMA",1982,958.5697067739,NA,NA,NA
"56","Dominican Republic","DOM",1982,1313.1682302998,63.4,NA,NA
"57","Ecuador","ECU",1982,1570.1857894932,56.8,NA,NA
"58","Egypt, Arab Rep.","EGY",1982,542.9754884705,51.1,NA,NA
"59","El Salvador","SLV",1982,708.3240742072,61.6,NA,NA
"60","Equatorial Guinea","GNQ",1982,NA,63.9,NA,NA
"61","Eritrea","ERI",1982,NA,68.7,NA,NA
"62","Estonia","EST",1982,NA,71.4,NA,NA
"63","Ethiopia","ETH",1982,204.9611516078,81.1,NA,NA
"64","Faeroe Islands","FRO",1982,NA,NA,NA,NA
"65","Fiji","FJI",1982,1786.7554491528,54.2,NA,NA
"66","Finland","FIN",1982,10802.2773608906,65.4,NA,NA
"67","France","FRA",1982,10320.2519207774,56.7,NA,NA
"68","French Polynesia","PYF",1982,8027.7979085121,61.2,NA,NA
"69","Gabon","GAB",1982,4995.7628103035,73.8,NA,NA
"70","Gambia, The","GMB",1982,318.7385311792,78.8,NA,NA
"71","Georgia","GEO",1982,NA,67.3,NA,NA
"72","Germany","DEU",1982,9593.4572109711,55.7,NA,NA
"73","Ghana","GHA",1982,347.1905094142,71.4,NA,NA
"74","Gibraltar","GIB",1982,NA,NA,NA,NA
"75","Greece","GRC",1982,5368.6438004211,52.1,NA,NA
"76","Greenland","GRL",1982,7813.6515951701,NA,NA,NA
"77","Grenada","GRD",1982,1023.80936352,NA,NA,NA
"78","Guam","GUM",1982,NA,59.9,NA,NA
"79","Guatemala","GTM",1982,1179.0673910688,63.7,NA,NA
"80","Guinea","GIN",1982,NA,84.7,NA,NA
"81","Guinea-Bissau","GNB",1982,189.3278265664,71.4,NA,NA
"82","Guyana","GUY",1982,624.739961712,57.2,NA,NA
"83","Haiti","HTI",1982,NA,68,NA,NA
"84","Honduras","HND",1982,752.457253509,63.7,NA,NA
"85","Hong Kong SAR, China","HKG",1982,6115.0813372559,65.5,NA,NA
"86","Hungary","HUN",1982,2166.5843694085,59.5,NA,NA
"87","Iceland","ISL",1982,13500.5212073277,78.2,NA,NA
"88","India","IND",1982,275.1306131142,60.4,NA,NA
"89","Indonesia","IDN",1982,600.3809610076,63.1,NA,NA
"90","Iran, Islamic Rep.","IRN",1982,2926.0039805429,50.6,NA,NA
"91","Iraq","IRQ",1982,2534.6586893656,42.1,NA,NA
"92","Ireland","IRL",1982,5989.0096538002,53.8,NA,NA
"93","Isle of Man","IMN",1982,NA,NA,NA,NA
"94","Israel","ISR",1982,6095.9345197146,51.7,NA,NA
"95","Italy","ITA",1982,7280.5440902549,49.7,NA,NA
"96","Jamaica","JAM",1982,1496.9757299401,75.4,NA,NA
"97","Japan","JPN",1982,9290.1623130763,63.4,NA,NA
"98","Jordan","JOR",1982,2045.0956638972,42.4,NA,NA
"99","Kazakhstan","KAZ",1982,NA,69.5,NA,NA
"100","Kenya","KEN",1982,366.3167610958,82.2,NA,NA
"101","Kiribati","KIR",1982,488.6006769509,NA,NA,NA
"102","Korea, Dem. Rep.","PRK",1982,NA,67.2,NA,NA
"103","Korea, Rep.","KOR",1982,1938.1121328093,59.4,NA,NA
"104","Kosovo","KSV",1982,NA,NA,NA,NA
"105","Kuwait","KWT",1982,14251.6302256794,59.6,NA,NA
"106","Kyrgyz Republic","KGZ",1982,NA,63.6,NA,NA
"107","Lao PDR","LAO",1982,NA,82,NA,NA
"108","Latvia","LVA",1982,NA,71.4,NA,NA
"109","Lebanon","LBN",1982,NA,44.5,NA,NA
"110","Lesotho","LSO",1982,290.8656325019,74.8,NA,NA
"111","Liberia","LBR",1982,465.1790221138,70.6,NA,NA
"112","Libya","LBY",1982,NA,46.6,NA,NA
"113","Liechtenstein","LIE",1982,20088.3709321593,NA,NA,NA
"114","Lithuania","LTU",1982,NA,67.9,NA,NA
"115","Luxembourg","LUX",1982,12485.1330775792,51,NA,NA
"116","Macao SAR, China","MAC",1982,3915.7120888913,55.9,NA,NA
"117","Macedonia, FYR","MKD",1982,NA,57.4,NA,NA
"118","Madagascar","MDG",1982,389.2150647088,85.9,NA,NA
"119","Malawi","MWI",1982,179.6915223334,88.2,NA,NA
"120","Malaysia","MYS",1982,1876.4180169096,59.4,NA,NA
"121","Maldives","MDV",1982,285.829201908,50.3,NA,NA
"122","Mali","MLI",1982,175.7580123307,53.3,NA,NA
"123","Malta","MLT",1982,3413.5006007117,48.5,NA,NA
"124","Marshall Islands","MHL",1982,917.0117011701,NA,NA,NA
"125","Mauritania","MRT",1982,466.6810080017,66.6,NA,NA
"126","Mauritius","MUS",1982,1093.0411007253,57.6,NA,NA
"127","Mayotte","MYT",1982,NA,NA,NA,NA
"128","Mexico","MEX",1982,2419.8890351559,56.7,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1982,NA,NA,NA,NA
"130","Moldova","MDA",1982,NA,67.6,NA,NA
"131","Monaco","MCO",1982,42451.8778974909,NA,NA,NA
"132","Mongolia","MNG",1982,1432.9571589698,72.4,NA,NA
"133","Montenegro","MNE",1982,NA,NA,NA,NA
"134","Morocco","MAR",1982,741.4955918257,52.2,NA,NA
"135","Mozambique","MOZ",1982,283.9507152785,87.4,NA,NA
"136","Myanmar","MMR",1982,NA,79,NA,NA
"137","Namibia","NAM",1982,1705.817695773,53.4,NA,NA
"138","Nepal","NPL",1982,151.8539638496,66.9,NA,NA
"139","Netherlands","NLD",1982,10256.4356267859,55,NA,NA
"140","New Caledonia","NCL",1982,6260.3434588047,61.5,NA,NA
"141","New Zealand","NZL",1982,7446.5499410337,66.8,NA,NA
"142","Nicaragua","NIC",1982,716.2696290721,58.7,NA,NA
"143","Niger","NER",1982,324.9965060689,56.8,NA,NA
"144","Nigeria","NGA",1982,624.9828014244,57,NA,NA
"145","Northern Mariana Islands","MNP",1982,NA,NA,NA,NA
"146","Norway","NOR",1982,15030.531048591,63.4,NA,NA
"147","Oman","OMN",1982,5716.1269847923,52.5,NA,NA
"148","Pakistan","PAK",1982,356.5025744046,51.8,NA,NA
"149","Palau","PLW",1982,NA,NA,NA,NA
"150","Panama","PAN",1982,2331.7361688508,55.7,NA,NA
"151","Papua New Guinea","PNG",1982,697.5385648369,72,NA,NA
"152","Paraguay","PRY",1982,1601.0593291271,65.4,NA,NA
"153","Peru","PER",1982,1367.1754281089,60.3,NA,NA
"154","Philippines","PHL",1982,746.2770674255,65.2,NA,NA
"155","Poland","POL",1982,NA,65.7,NA,NA
"156","Portugal","PRT",1982,3035.6277959029,60.5,NA,NA
"157","Puerto Rico","PRI",1982,5115.0088068393,43.2,NA,NA
"158","Qatar","QAT",1982,27652.5298756477,73.8,NA,NA
"159","Romania","ROU",1982,NA,67.7,NA,NA
"160","Russian Federation","RUS",1982,NA,70.2,NA,NA
"161","Rwanda","RWA",1982,256.3506492511,87.1,NA,NA
"162","Samoa","WSM",1982,693.1029474297,61.9,NA,NA
"163","San Marino","SMR",1982,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1982,NA,58.2,NA,NA
"165","Saudi Arabia","SAU",1982,13742.5421574804,48.6,NA,NA
"166","Senegal","SEN",1982,544.1497082571,75.9,NA,NA
"167","Serbia","SRB",1982,NA,NA,NA,NA
"168","Seychelles","SYC",1982,2246.2666906476,NA,NA,NA
"169","Sierra Leone","SLE",1982,392.4400837978,67.4,NA,NA
"170","Singapore","SGP",1982,5973.69715569,63.8,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1982,NA,NA,NA,NA
"172","Slovak Republic","SVK",1982,1199.3335805888,66.8,NA,NA
"173","Slovenia","SVN",1982,NA,53.4,NA,NA
"174","Solomon Islands","SLB",1982,769.5540702498,37.3,NA,NA
"175","Somalia","SOM",1982,117.1923643365,70,NA,NA
"176","South Africa","ZAF",1982,2764.2894328438,46.9,NA,NA
"177","South Sudan","SSD",1982,NA,NA,NA,NA
"178","Spain","ESP",1982,5015.4654692609,50.6,NA,NA
"179","Sri Lanka","LKA",1982,306.7905188386,61.1,NA,NA
"180","St. Kitts and Nevis","KNA",1982,1328.940741747,NA,NA,NA
"181","St. Lucia","LCA",1982,1202.5869382504,55.3,NA,NA
"182","St. Martin (French part)","MAF",1982,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1982,836.6196371379,60.1,NA,NA
"184","Sudan","SDN",1982,431.2292834491,57.9,NA,NA
"185","Suriname","SUR",1982,2786.1492981754,48.7,NA,NA
"186","Swaziland","SWZ",1982,843.9865086872,61.7,NA,NA
"187","Sweden","SWE",1982,12772.3423286719,66.2,NA,NA
"188","Switzerland","CHE",1982,16134.7476094699,68.5,NA,NA
"189","Syrian Arab Republic","SYR",1982,1707.1040515552,46,NA,NA
"190","Tajikistan","TJK",1982,NA,68.3,NA,NA
"191","Tanzania","TZA",1982,NA,89.3,NA,NA
"192","Thailand","THA",1982,740.3461635633,82,NA,NA
"193","Timor-Leste","TLS",1982,NA,71.7,NA,NA
"194","Togo","TGO",1982,288.6611507793,71.1,NA,NA
"195","Tonga","TON",1982,662.6046040065,59,NA,NA
"196","Trinidad and Tobago","TTO",1982,7149.9508760015,60.6,NA,NA
"197","Tunisia","TUN",1982,1208.6971606618,49.4,NA,NA
"198","Turkey","TUR",1982,1397.1664326868,58.4,NA,NA
"199","Turkmenistan","TKM",1982,NA,63.3,NA,NA
"200","Turks and Caicos Islands","TCA",1982,NA,NA,NA,NA
"201","Tuvalu","TUV",1982,NA,NA,NA,NA
"202","Uganda","UGA",1982,161.9227694943,86.2,NA,NA
"203","Ukraine","UKR",1982,NA,64.2,NA,NA
"204","United Arab Emirates","ARE",1982,26633.1308723644,74.2,NA,NA
"205","United Kingdom","GBR",1982,8718.2671024333,59.2,NA,NA
"206","United States","USA",1982,13932.6783617653,63.9,NA,NA
"207","Uruguay","URY",1982,3108.1732769911,60.8,NA,NA
"208","Uzbekistan","UZB",1982,NA,57.6,NA,NA
"209","Vanuatu","VUT",1982,808.1872540007,84.2,NA,NA
"210","Venezuela, RB","VEN",1982,4779.1188640222,55.1,NA,NA
"211","Vietnam","VNM",1982,NA,77.8,NA,NA
"212","Virgin Islands (U.S.)","VIR",1982,8162.7450980392,58.7,NA,NA
"213","West Bank and Gaza","PSE",1982,NA,37.6,NA,NA
"214","Yemen, Rep.","YEM",1982,NA,44.5,NA,NA
"215","Zambia","ZMB",1982,627.8681539424,68.7,NA,NA
"216","Zimbabwe","ZWE",1982,1084.4557344657,72.8,NA,NA
