"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"143","Niger","NER",1977,239.9977351726,NA,NA,NA
"144","Nigeria","NGA",1977,521.2916209663,NA,NA,NA
"145","Northern Mariana Islands","MNP",1977,NA,NA,NA,NA
"146","Norway","NOR",1977,10158.2450942218,NA,NA,NA
"147","Oman","OMN",1977,2746.3881221078,NA,NA,NA
"148","Pakistan","PAK",1977,207.4782460026,NA,NA,NA
"149","Palau","PLW",1977,NA,NA,NA,NA
"150","Panama","PAN",1977,1143.5189844292,NA,NA,NA
"151","Papua New Guinea","PNG",1977,552.9098050731,NA,NA,NA
"152","Paraguay","PRY",1977,709.9129102566,NA,NA,NA
"153","Peru","PER",1977,890.1302847384,NA,NA,NA
"154","Philippines","PHL",1977,454.1284740553,NA,NA,NA
"155","Poland","POL",1977,NA,NA,NA,NA
"156","Portugal","PRT",1977,2234.8412305096,NA,NA,NA
"157","Puerto Rico","PRI",1977,3208.771678449,NA,NA,NA
"158","Qatar","QAT",1977,20024.6881565081,NA,NA,NA
"159","Romania","ROU",1977,NA,NA,NA,NA
"160","Russian Federation","RUS",1977,NA,NA,NA,NA
"161","Rwanda","RWA",1977,164.5431691037,NA,NA,NA
"162","Samoa","WSM",1977,NA,NA,NA,NA
"163","San Marino","SMR",1977,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1977,NA,NA,NA,NA
"165","Saudi Arabia","SAU",1977,9027.3291654781,NA,NA,NA
"166","Senegal","SEN",1977,461.0543107733,NA,NA,NA
"167","Serbia","SRB",1977,NA,NA,NA,NA
"168","Seychelles","SYC",1977,1044.6672036724,NA,NA,NA
"169","Sierra Leone","SLE",1977,233.4027555999,NA,NA,NA
"170","Singapore","SGP",1977,2879.132147504,NA,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1977,NA,NA,NA,NA
"172","Slovak Republic","SVK",1977,NA,NA,NA,NA
"173","Slovenia","SVN",1977,NA,NA,NA,NA
"174","Solomon Islands","SLB",1977,450.1161653369,NA,NA,NA
"175","Somalia","SOM",1977,98.8679370484,NA,NA,NA
"176","South Africa","ZAF",1977,1526.8077211307,NA,NA,NA
"177","South Sudan","SSD",1977,NA,NA,NA,NA
"178","Spain","ESP",1977,3536.1944983945,NA,NA,NA
"179","Sri Lanka","LKA",1977,286.5149189051,NA,NA,NA
"180","St. Kitts and Nevis","KNA",1977,683.3776518973,NA,NA,NA
"181","St. Lucia","LCA",1977,NA,NA,NA,NA
"182","St. Martin (French part)","MAF",1977,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1977,374.3126941817,NA,NA,NA
"184","Sudan","SDN",1977,409.1814848365,NA,NA,NA
"185","Suriname","SUR",1977,1977.2960007644,NA,NA,NA
"186","Swaziland","SWZ",1977,552.7248114154,NA,NA,NA
"187","Sweden","SWE",1977,10645.7557986765,NA,NA,NA
"188","Switzerland","CHE",1977,10571.8351309824,NA,NA,NA
"189","Syrian Arab Republic","SYR",1977,954.8407127781,NA,NA,NA
"190","Tajikistan","TJK",1977,NA,NA,NA,NA
"191","Tanzania","TZA",1977,NA,NA,NA,NA
"192","Thailand","THA",1977,444.6415078398,NA,NA,NA
"193","Timor-Leste","TLS",1977,NA,NA,NA,NA
"194","Togo","TGO",1977,313.457462146,NA,NA,NA
"195","Tonga","TON",1977,378.1080607149,NA,NA,NA
"196","Trinidad and Tobago","TTO",1977,3042.2456095967,NA,NA,NA
"197","Tunisia","TUN",1977,867.6036587442,NA,NA,NA
"198","Turkey","TUR",1977,1420.1856881649,NA,NA,NA
"199","Turkmenistan","TKM",1977,NA,NA,NA,NA
"200","Turks and Caicos Islands","TCA",1977,NA,NA,NA,NA
"201","Tuvalu","TUV",1977,NA,NA,NA,NA
"202","Uganda","UGA",1977,253.9818498017,NA,NA,NA
"203","Ukraine","UKR",1977,NA,NA,NA,NA
"204","United Arab Emirates","ARE",1977,22310.9249312775,NA,NA,NA
"205","United Kingdom","GBR",1977,4565.46540818,NA,NA,NA
"206","United States","USA",1977,9142.7948728427,NA,NA,NA
"207","Uruguay","URY",1977,1440.6050931097,NA,NA,NA
"208","Uzbekistan","UZB",1977,NA,NA,NA,NA
"209","Vanuatu","VUT",1977,NA,NA,NA,NA
"210","Venezuela, RB","VEN",1977,3111.1983866138,NA,NA,NA
"211","Vietnam","VNM",1977,NA,NA,NA,NA
"212","Virgin Islands (U.S.)","VIR",1977,4965.5913978495,NA,NA,NA
"213","West Bank and Gaza","PSE",1977,NA,NA,NA,NA
"214","Yemen, Rep.","YEM",1977,NA,NA,NA,NA
"215","Zambia","ZMB",1977,480.385448501,NA,NA,NA
"216","Zimbabwe","ZWE",1977,663.1460146863,NA,NA,NA
