"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1968,120.3514783747,NA,NA,NA
"2","Albania","ALB",1968,NA,NA,NA,NA
"3","Algeria","DZA",1968,297.5673724773,NA,NA,NA
"4","American Samoa","ASM",1968,NA,NA,NA,NA
"5","Andorra","AND",1968,NA,NA,NA,NA
"6","Angola","AGO",1968,NA,NA,NA,NA
"7","Antigua and Barbuda","ATG",1968,NA,NA,NA,NA
"8","Argentina","ARG",1968,1135.9381742429,NA,NA,NA
"9","Armenia","ARM",1968,NA,NA,NA,NA
"10","Aruba","ABW",1968,NA,NA,NA,NA
"11","Australia","AUS",1968,2740.0400160924,NA,NA,NA
"12","Austria","AUT",1968,1689.8431557822,NA,NA,NA
"13","Azerbaijan","AZE",1968,NA,NA,NA,NA
"14","Bahamas, The","BHS",1968,2804.4046361902,NA,NA,NA
"15","Bahrain","BHR",1968,NA,NA,NA,NA
"16","Bangladesh","BGD",1968,117.4771528468,NA,NA,NA
"17","Barbados","BRB",1968,579.3884561175,NA,NA,NA
"18","Belarus","BLR",1968,NA,NA,NA,NA
"19","Belgium","BEL",1968,2229.0253508165,NA,NA,NA
"20","Belize","BLZ",1968,387.8679845752,NA,NA,NA
"21","Benin","BEN",1968,119.3679938206,NA,NA,NA
"22","Bermuda","BMU",1968,2830.1886792453,NA,NA,NA
"23","Bhutan","BTN",1968,NA,NA,NA,NA
"24","Bolivia","BOL",1968,226.0009971125,NA,NA,NA
"25","Bosnia and Herzegovina","BIH",1968,NA,NA,NA,NA
"26","Botswana","BWA",1968,102.1993621772,NA,NA,NA
"27","Brazil","BRA",1968,370.6538983641,NA,NA,NA
"28","Brunei Darussalam","BRN",1968,1409.8545302302,NA,NA,NA
"29","Bulgaria","BGR",1968,NA,NA,NA,NA
"30","Burkina Faso","BFA",1968,82.6832839186,NA,NA,NA
"31","Burundi","BDI",1968,53.7771711212,NA,NA,NA
"32","Cambodia","KHM",1968,160.0788064987,NA,NA,NA
"33","Cameroon","CMR",1968,161.924654727,NA,NA,NA
"34","Canada","CAN",1968,3411.0601543446,NA,NA,NA
"35","Cape Verde","CPV",1968,NA,NA,NA,NA
"36","Cayman Islands","CYM",1968,NA,NA,NA,NA
"37","Central African Republic","CAF",1968,109.5472657739,NA,NA,NA
"38","Chad","TCD",1968,130.0944147673,NA,NA,NA
"39","Channel Islands","CHI",1968,NA,NA,NA,NA
"40","Chile","CHL",1968,767.3055314334,NA,NA,NA
