"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1985,NA,59.4,NA,NA
"2","Albania","ALB",1985,664.5672639207,62.1,NA,NA
"3","Algeria","DZA",1985,2621.8248897478,44.9,NA,NA
"4","American Samoa","ASM",1985,NA,NA,NA,NA
"5","Andorra","AND",1985,7313.0911069174,NA,NA,NA
"6","Angola","AGO",1985,750.5632924497,82,NA,NA
"7","Antigua and Barbuda","ATG",1985,3076.5227744667,NA,NA,NA
"8","Argentina","ARG",1985,2912.8276280434,59.4,NA,NA
"9","Armenia","ARM",1985,NA,68.7,NA,NA
"10","Aruba","ABW",1985,NA,NA,NA,NA
"11","Australia","AUS",1985,11530.2962446218,60.9,NA,NA
"12","Austria","AUT",1985,9104.0482766355,54.5,NA,NA
"13","Azerbaijan","AZE",1985,NA,65.3,NA,NA
"14","Bahamas, The","BHS",1985,9894.1386552293,69.8,NA,NA
"15","Bahrain","BHR",1985,8758.9539520574,63.7,NA,NA
"16","Bangladesh","BGD",1985,234.2044657733,74,NA,NA
"17","Barbados","BRB",1985,4709.4762793147,65.8,NA,NA
"18","Belarus","BLR",1985,NA,68.9,NA,NA
"19","Belgium","BEL",1985,8633.0978431674,49.8,NA,NA
"20","Belize","BLZ",1985,1258.4235860409,59.2,NA,NA
"21","Benin","BEN",1985,252.5785529948,72,NA,NA
"22","Bermuda","BMU",1985,18562.5005714286,NA,NA,NA
"23","Bhutan","BTN",1985,340.4300956337,57.6,NA,NA
"24","Bolivia","BOL",1985,902.6380291859,69.6,NA,NA
"25","Bosnia and Herzegovina","BIH",1985,NA,60.4,NA,NA
"26","Botswana","BWA",1985,942.2783774127,72.5,NA,NA
"27","Brazil","BRA",1985,1636.3162242541,63.1,NA,NA
"28","Brunei Darussalam","BRN",1985,16085.8825065753,61.6,NA,NA
"29","Bulgaria","BGR",1985,1964.2236371577,64.8,NA,NA
"30","Burkina Faso","BFA",1985,190.0297341437,84,NA,NA
"31","Burundi","BDI",1985,237.0799482566,90,NA,NA
"32","Cambodia","KHM",1985,NA,81,NA,NA
"33","Cameroon","CMR",1985,774.6302760125,64.5,NA,NA
"34","Canada","CAN",1985,13711.5155993565,65.1,NA,NA
"35","Cape Verde","CPV",1985,NA,60.6,NA,NA
"36","Cayman Islands","CYM",1985,NA,NA,NA,NA
"37","Central African Republic","CAF",1985,329.2625940378,78.1,NA,NA
"38","Chad","TCD",1985,200.5447949007,72.6,NA,NA
"39","Channel Islands","CHI",1985,NA,NA,NA,NA
"40","Chile","CHL",1985,1361.6672893558,52.2,NA,NA
"41","China","CHN",1985,291.7744906931,79,NA,NA
"42","Colombia","COL",1985,1163.3978746296,51,NA,NA
"43","Comoros","COM",1985,296.8067582573,74.9,NA,NA
"44","Congo, Dem. Rep.","COD",1985,231.7680439161,68.6,NA,NA
"45","Congo, Rep.","COG",1985,1038.3105038668,70.9,NA,NA
"46","Costa Rica","CRI",1985,1781.9554441794,55.1,NA,NA
"47","Cote d'Ivoire","CIV",1985,664.8700987222,67,NA,NA
"48","Croatia","HRV",1985,NA,57.7,NA,NA
"49","Cuba","CUB",1985,2276.3721559265,53.4,NA,NA
"50","Curacao","CUW",1985,NA,NA,NA,NA
"51","Cyprus","CYP",1985,4489.579527185,58.4,NA,NA
"52","Czech Republic","CZE",1985,NA,61.5,NA,NA
"53","Denmark","DNK",1985,11967.8930515979,66.9,NA,NA
"54","Djibouti","DJI",1985,845.664143288,64.7,NA,NA
"55","Dominica","DMA",1985,1338.7995633188,NA,NA,NA
"56","Dominican Republic","DOM",1985,778.2261135918,64,NA,NA
"57","Ecuador","ECU",1985,1302.5197648657,56.2,NA,NA
"58","Egypt, Arab Rep.","EGY",1985,684.7575461098,50.5,NA,NA
"59","El Salvador","SLV",1985,760.6993164441,61.4,NA,NA
"60","Equatorial Guinea","GNQ",1985,254.5830976839,65.8,NA,NA
"61","Eritrea","ERI",1985,NA,68.6,NA,NA
"62","Estonia","EST",1985,NA,71.2,NA,NA
"63","Ethiopia","ETH",1985,229.0487809863,81.4,NA,NA
"64","Faeroe Islands","FRO",1985,NA,NA,NA,NA
"65","Fiji","FJI",1985,1603.4920814253,54.9,NA,NA
"66","Finland","FIN",1985,11207.9725004564,65.2,NA,NA
"67","France","FRA",1985,9598.0800829533,56.6,NA,NA
"68","French Polynesia","PYF",1985,8661.051227987,61.5,NA,NA
"69","Gabon","GAB",1985,4207.4763292667,73.4,NA,NA
"70","Gambia, The","GMB",1985,293.7290679202,78.5,NA,NA
"71","Georgia","GEO",1985,NA,67.7,NA,NA
"72","Germany","DEU",1985,9123.5793361498,55.8,NA,NA
"73","Ghana","GHA",1985,349.9343023759,71.4,NA,NA
"74","Gibraltar","GIB",1985,NA,NA,NA,NA
"75","Greece","GRC",1985,4632.3856003782,51.8,NA,NA
"76","Greenland","GRL",1985,7760.8345080239,NA,NA,NA
"77","Grenada","GRD",1985,1284.3715230896,NA,NA,NA
"78","Guam","GUM",1985,NA,64.4,NA,NA
"79","Guatemala","GTM",1985,1222.129595122,63.6,NA,NA
"80","Guinea","GIN",1985,NA,84.6,NA,NA
"81","Guinea-Bissau","GNB",1985,156.045090461,71.1,NA,NA
"82","Guyana","GUY",1985,603.3350610903,57.4,NA,NA
"83","Haiti","HTI",1985,NA,68.1,NA,NA
"84","Honduras","HND",1985,861.2427585326,63.8,NA,NA
"85","Hong Kong SAR, China","HKG",1985,6512.0643777373,65.2,NA,NA
"86","Hungary","HUN",1985,1949.4425425082,57.7,NA,NA
"87","Iceland","ISL",1985,12198.5271302509,78.3,NA,NA
"88","India","IND",1985,300.5181746994,60.3,NA,NA
"89","Indonesia","IDN",1985,519.5056225257,61.9,NA,NA
"90","Iran, Islamic Rep.","IRN",1985,3670.6054071015,50.8,NA,NA
"91","Iraq","IRQ",1985,2817.9665996533,41.9,NA,NA
"92","Ireland","IRL",1985,5831.3695511041,53.3,NA,NA
"93","Isle of Man","IMN",1985,NA,NA,NA,NA
"94","Israel","ISR",1985,5698.7150859883,51.2,NA,NA
"95","Italy","ITA",1985,7698.9219183457,49.9,NA,NA
"96","Jamaica","JAM",1985,908.761640143,74,NA,NA
"97","Japan","JPN",1985,11297.0484281856,63,NA,NA
"98","Jordan","JOR",1985,1936.1915528109,42.9,NA,NA
"99","Kazakhstan","KAZ",1985,NA,70,NA,NA
"100","Kenya","KEN",1985,312.1333315316,82.3,NA,NA
"101","Kiribati","KIR",1985,327.6120485423,NA,NA,NA
"102","Korea, Dem. Rep.","PRK",1985,NA,66.4,NA,NA
"103","Korea, Rep.","KOR",1985,2367.7825045264,57.3,NA,NA
"104","Kosovo","KSV",1985,NA,NA,NA,NA
"105","Kuwait","KWT",1985,12310.5332483443,61.1,NA,NA
"106","Kyrgyz Republic","KGZ",1985,NA,64.8,NA,NA
"107","Lao PDR","LAO",1985,648.8010472928,81.8,NA,NA
"108","Latvia","LVA",1985,NA,71.3,NA,NA
"109","Lebanon","LBN",1985,NA,40.4,NA,NA
"110","Lesotho","LSO",1985,194.9498146643,74.7,NA,NA
"111","Liberia","LBR",1985,422.7765783454,70.9,NA,NA
"112","Libya","LBY",1985,NA,46.2,NA,NA
"113","Liechtenstein","LIE",1985,19494.237747,NA,NA,NA
"114","Lithuania","LTU",1985,NA,67.8,NA,NA
"115","Luxembourg","LUX",1985,12359.542417793,51.1,NA,NA
"116","Macao SAR, China","MAC",1985,4125.7188713346,57.1,NA,NA
"117","Macedonia, FYR","MKD",1985,NA,57.2,NA,NA
"118","Madagascar","MDG",1985,292.0752380666,86.1,NA,NA
"119","Malawi","MWI",1985,155.6559957437,83.3,NA,NA
"120","Malaysia","MYS",1985,2015.6400741441,59.6,NA,NA
"121","Maldives","MDV",1985,680.9925534354,51.4,NA,NA
"122","Mali","MLI",1985,164.0123808172,53.2,NA,NA
"123","Malta","MLT",1985,3249.4105373404,47.8,NA,NA
"124","Marshall Islands","MHL",1985,1002.061210113,NA,NA,NA
"125","Mauritania","MRT",1985,390.8791894707,66.8,NA,NA
"126","Mauritius","MUS",1985,1063.6251990975,58.3,NA,NA
"127","Mayotte","MYT",1985,NA,NA,NA,NA
"128","Mexico","MEX",1985,2421.6964142408,57.4,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1985,NA,NA,NA,NA
"130","Moldova","MDA",1985,NA,67.8,NA,NA
"131","Monaco","MCO",1985,37950.8315466854,NA,NA,NA
"132","Mongolia","MNG",1985,1135.2560755389,71.7,NA,NA
"133","Montenegro","MNE",1985,NA,NA,NA,NA
"134","Morocco","MAR",1985,572.6268216658,52.3,NA,NA
"135","Mozambique","MOZ",1985,334.323984629,87.7,NA,NA
"136","Myanmar","MMR",1985,NA,78.7,NA,NA
"137","Namibia","NAM",1985,1178.2812997625,53.5,NA,NA
"138","Nepal","NPL",1985,154.6949130598,67.6,NA,NA
"139","Netherlands","NLD",1985,9194.38933436,55,NA,NA
"140","New Caledonia","NCL",1985,5587.0838021123,61.2,NA,NA
"141","New Zealand","NZL",1985,7395.9198080923,67.3,NA,NA
"142","Nicaragua","NIC",1985,725.9782759227,58.7,NA,NA
"143","Niger","NER",1985,213.6261189554,56.6,NA,NA
"144","Nigeria","NGA",1985,330.9840249498,56.6,NA,NA
"145","Northern Mariana Islands","MNP",1985,NA,NA,NA,NA
"146","Norway","NOR",1985,15472.4777314256,65,NA,NA
"147","Oman","OMN",1985,6503.1899433746,52.5,NA,NA
"148","Pakistan","PAK",1985,326.2260071293,50.7,NA,NA
"149","Palau","PLW",1985,NA,NA,NA,NA
"150","Panama","PAN",1985,2478.4091201051,58.1,NA,NA
"151","Papua New Guinea","PNG",1985,658.9446555593,72.2,NA,NA
"152","Paraguay","PRY",1985,855.1926057714,66.3,NA,NA
"153","Peru","PER",1985,968.0520566351,61.9,NA,NA
"154","Philippines","PHL",1985,568.5966055587,64.7,NA,NA
"155","Poland","POL",1985,1908.5761542772,65.9,NA,NA
"156","Portugal","PRT",1985,2669.4437114486,61,NA,NA
"157","Puerto Rico","PRI",1985,6008.0545241339,43.2,NA,NA
"158","Qatar","QAT",1985,16720.6411846707,78.7,NA,NA
"159","Romania","ROU",1985,NA,66.4,NA,NA
"160","Russian Federation","RUS",1985,NA,69.9,NA,NA
"161","Rwanda","RWA",1985,282.0850109279,87.5,NA,NA
"162","Samoa","WSM",1985,542.6799543941,62.2,NA,NA
"163","San Marino","SMR",1985,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1985,NA,57.6,NA,NA
"165","Saudi Arabia","SAU",1985,7858.8565069046,51.8,NA,NA
"166","Senegal","SEN",1985,475.2939362959,76,NA,NA
"167","Serbia","SRB",1985,NA,NA,NA,NA
"168","Seychelles","SYC",1985,2505.751009472,NA,NA,NA
"169","Sierra Leone","SLE",1985,242.00969322,67.3,NA,NA
"170","Singapore","SGP",1985,6748.5750477509,63,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1985,NA,NA,NA,NA
"172","Slovak Republic","SVK",1985,1122.1344080635,66.9,NA,NA
"173","Slovenia","SVN",1985,NA,53.3,NA,NA
"174","Solomon Islands","SLB",1985,864.0375402851,36.9,NA,NA
"175","Somalia","SOM",1985,137.7173786778,70.3,NA,NA
"176","South Africa","ZAF",1985,2142.1518230356,47.5,NA,NA
"177","South Sudan","SSD",1985,NA,NA,NA,NA
"178","Spain","ESP",1985,4570.4089875886,49.6,NA,NA
"179","Sri Lanka","LKA",1985,368.802536091,59.7,NA,NA
"180","St. Kitts and Nevis","KNA",1985,1824.6467348758,NA,NA,NA
"181","St. Lucia","LCA",1985,1515.7585677227,56.1,NA,NA
"182","St. Martin (French part)","MAF",1985,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1985,1081.2195119626,61.4,NA,NA
"184","Sudan","SDN",1985,529.2218313454,56.6,NA,NA
"185","Suriname","SUR",1985,2601.5054115445,50.7,NA,NA
