"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"121","Maldives","MDV",1981,276.5465349664,50.1,NA,NA
"122","Mali","MLI",1981,201.989664265,53.3,NA,NA
"123","Malta","MLT",1981,3414.7648987875,48.9,NA,NA
"124","Marshall Islands","MHL",1981,851.4000815277,NA,NA,NA
"125","Mauritania","MRT",1981,478.8256745505,66.5,NA,NA
"126","Mauritius","MUS",1981,1171.6360426372,57.4,NA,NA
"127","Mayotte","MYT",1981,NA,NA,NA,NA
"128","Mexico","MEX",1981,3556.4386713189,56.5,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1981,NA,NA,NA,NA
"130","Moldova","MDA",1981,NA,67.2,NA,NA
"131","Monaco","MCO",1981,45548.4343896564,NA,NA,NA
"132","Mongolia","MNG",1981,1329.9407566559,72.7,NA,NA
"133","Montenegro","MNE",1981,NA,NA,NA,NA
"134","Morocco","MAR",1981,754.6242708505,52.5,NA,NA
"135","Mozambique","MOZ",1981,283.8930153973,87.3,NA,NA
"136","Myanmar","MMR",1981,NA,79.2,NA,NA
"137","Namibia","NAM",1981,1885.5148298351,53.6,NA,NA
"138","Nepal","NPL",1981,147.712817935,66.7,NA,NA
"139","Netherlands","NLD",1981,10671.6030788752,55,NA,NA
"140","New Caledonia","NCL",1981,6753.9153488217,61.5,NA,NA
"141","New Zealand","NZL",1981,7624.8255924385,66.6,NA,NA
"142","Nicaragua","NIC",1981,742.19772534,58.7,NA,NA
"143","Niger","NER",1981,359.526778876,57.1,NA,NA
"144","Nigeria","NGA",1981,772.104631721,57,NA,NA
"145","Northern Mariana Islands","MNP",1981,NA,NA,NA,NA
"146","Norway","NOR",1981,15333.4933993995,63.6,NA,NA
"147","Oman","OMN",1981,5807.9558011534,52.2,NA,NA
"148","Pakistan","PAK",1981,337.4226749934,51.8,NA,NA
"149","Palau","PLW",1981,NA,NA,NA,NA
"150","Panama","PAN",1981,2158.2265780096,55.5,NA,NA
"151","Papua New Guinea","PNG",1981,756.0664045028,71.9,NA,NA
"152","Paraguay","PRY",1981,1758.476094379,64.8,NA,NA
"153","Peru","PER",1981,1408.963084894,59.9,NA,NA
"154","Philippines","PHL",1981,736.5143530427,65.1,NA,NA
"155","Poland","POL",1981,NA,65.4,NA,NA
"156","Portugal","PRT",1981,3199.2942696338,61.4,NA,NA
"157","Puerto Rico","PRI",1981,4920.7228479297,43,NA,NA
"158","Qatar","QAT",1981,35245.6397177099,71.3,NA,NA
"159","Romania","ROU",1981,NA,68.1,NA,NA
"160","Russian Federation","RUS",1981,NA,70.3,NA,NA
"161","Rwanda","RWA",1981,247.2301110973,86.9,NA,NA
"162","Samoa","WSM",1981,NA,61.4,NA,NA
"163","San Marino","SMR",1981,NA,NA,NA,NA
"164","Sao Tome and Principe","STP",1981,NA,58.6,NA,NA
"165","Saudi Arabia","SAU",1981,17617.278352716,47.2,NA,NA
"166","Senegal","SEN",1981,571.4265048789,76.2,NA,NA
"167","Serbia","SRB",1981,NA,NA,NA,NA
"168","Seychelles","SYC",1981,2362.8951888217,NA,NA,NA
"169","Sierra Leone","SLE",1981,345.0430052478,67.6,NA,NA
"170","Singapore","SGP",1981,5654.5301983306,63.6,NA,NA
"171","Sint Maarten (Dutch part)","SXM",1981,NA,NA,NA,NA
"172","Slovak Republic","SVK",1981,NA,66.6,NA,NA
"173","Slovenia","SVN",1981,NA,53.4,NA,NA
"174","Solomon Islands","SLB",1981,790.4046742364,37.3,NA,NA
"175","Somalia","SOM",1981,105.9627193189,69.7,NA,NA
"176","South Africa","ZAF",1981,3073.1224197504,46.7,NA,NA
"177","South Sudan","SSD",1981,NA,NA,NA,NA
"178","Spain","ESP",1981,5217.5362757523,50.7,NA,NA
"179","Sri Lanka","LKA",1981,288.2815583868,61.5,NA,NA
"180","St. Kitts and Nevis","KNA",1981,1263.8112750111,NA,NA,NA
"181","St. Lucia","LCA",1981,1296.8010371015,54.5,NA,NA
"182","St. Martin (French part)","MAF",1981,NA,NA,NA,NA
"183","St. Vincent and the Grenadines","VCT",1981,738.2841671501,59.6,NA,NA
"184","Sudan","SDN",1981,459.6507680894,58,NA,NA
"185","Suriname","SUR",1981,2715.9649639013,47.9,NA,NA
"186","Swaziland","SWZ",1981,926.3505074758,61.7,NA,NA
"187","Sweden","SWE",1981,14494.8256313787,66.2,NA,NA
"188","Switzerland","CHE",1981,15833.9203262638,67.9,NA,NA
"189","Syrian Arab Republic","SYR",1981,1683.1584625258,46,NA,NA
"190","Tajikistan","TJK",1981,NA,68.2,NA,NA
"191","Tanzania","TZA",1981,NA,89.2,NA,NA
"192","Thailand","THA",1981,719.0637785795,81.6,NA,NA
"193","Timor-Leste","TLS",1981,NA,71.9,NA,NA
"194","Togo","TGO",1981,349.7998744747,70.9,NA,NA
"195","Tonga","TON",1981,666.0960513925,59.7,NA,NA
"196","Trinidad and Tobago","TTO",1981,6243.1612968992,60.3,NA,NA
"197","Tunisia","TUN",1981,1285.778229422,49.6,NA,NA
"198","Turkey","TUR",1981,1574.1193784066,57.8,NA,NA
"199","Turkmenistan","TKM",1981,NA,63,NA,NA
"200","Turks and Caicos Islands","TCA",1981,NA,NA,NA,NA
"201","Tuvalu","TUV",1981,NA,NA,NA,NA
"202","Uganda","UGA",1981,102.4828546406,86.3,NA,NA
"203","Ukraine","UKR",1981,NA,64.2,NA,NA
"204","United Arab Emirates","ARE",1981,30139.7218561465,75,NA,NA
"205","United Kingdom","GBR",1981,9142.4665043545,59.6,NA,NA
"206","United States","USA",1981,13526.1868860746,63.8,NA,NA
"207","Uruguay","URY",1981,3765.7454168553,60.2,NA,NA
"208","Uzbekistan","UZB",1981,NA,57.2,NA,NA
"209","Vanuatu","VUT",1981,832.7127520228,84.6,NA,NA
"210","Venezuela, RB","VEN",1981,4848.9242722299,55,NA,NA
"211","Vietnam","VNM",1981,NA,77.9,NA,NA
"212","Virgin Islands (U.S.)","VIR",1981,8385.7142857143,58.5,NA,NA
"213","West Bank and Gaza","PSE",1981,NA,37.1,NA,NA
"214","Yemen, Rep.","YEM",1981,NA,44.6,NA,NA
"215","Zambia","ZMB",1981,671.6606085199,68.5,NA,NA
"216","Zimbabwe","ZWE",1981,1058.1033991575,72.9,NA,NA
