"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",1992,NA,59.1,NA,NA
"2","Albania","ALB",1992,217.1583300734,60,NA,NA
"3","Algeria","DZA",1992,1807.4912749868,50.3,NA,NA
"4","American Samoa","ASM",1992,NA,NA,NA,NA
"5","Andorra","AND",1992,20946.0869404361,NA,NA,NA
"6","Angola","AGO",1992,525.2605257844,82.2,NA,NA
"7","Antigua and Barbuda","ATG",1992,6641.8443854274,NA,NA,NA
"8","Argentina","ARG",1992,6821.0860430284,58.4,NA,NA
"9","Armenia","ARM",1992,368.869464909,63.6,NA,NA
"10","Aruba","ABW",1992,14038.8840799297,NA,NA,NA
"11","Australia","AUS",1992,18804.9026081589,62.9,NA,NA
"12","Austria","AUT",1992,24811.5706701494,56.8,NA,NA
"13","Azerbaijan","AZE",1992,676.1515114525,66.1,NA,NA
"14","Bahamas, The","BHS",1992,11698.4809659807,72,NA,NA
"15","Bahrain","BHR",1992,9142.0060813788,65.4,NA,NA
"16","Bangladesh","BGD",1992,287.6725250326,75,NA,NA
"17","Barbados","BRB",1992,6083.0370688071,68.7,NA,NA
"18","Belarus","BLR",1992,1666.2275129416,65.3,NA,NA
"19","Belgium","BEL",1992,23057.8403957599,49.4,NA,NA
"20","Belize","BLZ",1992,2603.7370778187,59,NA,NA
"21","Benin","BEN",1992,317.9698016099,72.8,NA,NA
"22","Bermuda","BMU",1992,27539.3447868852,NA,NA,NA
"23","Bhutan","BTN",1992,436.1914534571,55.3,NA,NA
"24","Bolivia","BOL",1992,809.2527328705,70.2,NA,NA
"25","Bosnia and Herzegovina","BIH",1992,NA,57.1,NA,NA
"26","Botswana","BWA",1992,2830.1293287171,73.1,NA,NA
"27","Brazil","BRA",1992,2526.5961835424,68.4,NA,NA
"28","Brunei Darussalam","BRN",1992,15680.8181183724,65.8,NA,NA
"29","Bulgaria","BGR",1992,1214.5082552058,57.5,NA,NA
"30","Burkina Faso","BFA",1992,227.555142541,84,NA,NA
"31","Burundi","BDI",1992,185.6083106142,90.5,NA,NA
"32","Cambodia","KHM",1992,NA,80.9,NA,NA
"33","Cameroon","CMR",1992,884.6346726642,65.5,NA,NA
"34","Canada","CAN",1992,20320.4737093002,65.3,NA,NA
"35","Cape Verde","CPV",1992,1079.8338772695,61.4,NA,NA
"36","Cayman Islands","CYM",1992,NA,NA,NA,NA
"37","Central African Republic","CAF",1992,464.8852491622,78.4,NA,NA
"38","Chad","TCD",1992,294.5985890022,71.9,NA,NA
"39","Channel Islands","CHI",1992,NA,NA,NA,NA
"40","Chile","CHL",1992,3250.9675225443,55.2,NA,NA
"41","China","CHN",1992,362.8084140462,79.1,NA,NA
"42","Colombia","COL",1992,1428.5047877226,53.8,NA,NA
"43","Comoros","COM",1992,579.2838806989,75.9,NA,NA
"44","Congo, Dem. Rep.","COD",1992,208.0484938339,69.2,NA,NA
"45","Congo, Rep.","COG",1992,1163.8902607037,71.6,NA,NA
"46","Costa Rica","CRI",1992,2658.6084437533,57.8,NA,NA
"47","Cote d'Ivoire","CIV",1992,833.4458636463,66.9,NA,NA
"48","Croatia","HRV",1992,2290.9667396798,56.9,NA,NA
"49","Cuba","CUB",1992,2058.8619536595,54.6,NA,NA
"50","Curacao","CUW",1992,NA,NA,NA,NA
"51","Cyprus","CYP",1992,11313.0218910229,59.3,NA,NA
"52","Czech Republic","CZE",1992,2903.0833855114,61.5,NA,NA
"53","Denmark","DNK",1992,29051.3521210248,68,NA,NA
"54","Djibouti","DJI",1992,804.2203355237,66.6,NA,NA
"55","Dominica","DMA",1992,2702.2809644401,NA,NA,NA
"56","Dominican Republic","DOM",1992,1506.5814245888,64.5,NA,NA
"57","Ecuador","ECU",1992,1118.5488591372,56.1,NA,NA
"58","Egypt, Arab Rep.","EGY",1992,709.3624096876,50.3,NA,NA
"59","El Salvador","SLV",1992,1082.965055607,60.9,NA,NA
"60","Equatorial Guinea","GNQ",1992,385.6117147939,64,NA,NA
"61","Eritrea","ERI",1992,149.8425893967,68.1,NA,NA
"62","Estonia","EST",1992,2600.531763827,66.4,NA,NA
"63","Ethiopia","ETH",1992,272.5291666799,81.6,NA,NA
"64","Faeroe Islands","FRO",1992,NA,NA,NA,NA
"65","Fiji","FJI",1992,2057.7798114788,57.5,NA,NA
"66","Finland","FIN",1992,21842.2748251033,62.3,NA,NA
"67","France","FRA",1992,23385.1613104392,54.9,NA,NA
"68","French Polynesia","PYF",1992,17486.7192035035,61.5,NA,NA
"69","Gabon","GAB",1992,5641.5513043368,73,NA,NA
"70","Gambia, The","GMB",1992,336.103212382,78.3,NA,NA
"71","Georgia","GEO",1992,757.383939197,66.6,NA,NA
"72","Germany","DEU",1992,25577.2662648996,59.1,NA,NA
"73","Ghana","GHA",1992,409.5993723626,71.4,NA,NA
"74","Gibraltar","GIB",1992,NA,NA,NA,NA
"75","Greece","GRC",1992,10785.2728522673,50.2,NA,NA
"76","Greenland","GRL",1992,18768.8264960747,NA,NA,NA
"77","Grenada","GRD",1992,2583.7407588008,NA,NA,NA
"78","Guam","GUM",1992,NA,66.9,NA,NA
"79","Guatemala","GTM",1992,1117.2495504768,63.4,NA,NA
"80","Guinea","GIN",1992,507.9499410667,84.5,NA,NA
"81","Guinea-Bissau","GNB",1992,213.7374751273,70.1,NA,NA
"82","Guyana","GUY",1992,508.9465855252,58.6,NA,NA
"83","Haiti","HTI",1992,284.4455981018,67.9,NA,NA
"84","Honduras","HND",1992,661.9987259153,65,NA,NA
"85","Hong Kong SAR, China","HKG",1992,17929.8897131233,62.7,NA,NA
"86","Hungary","HUN",1992,3592.751336789,54.8,NA,NA
"87","Iceland","ISL",1992,26718.040331895,79.6,NA,NA
"88","India","IND",1992,278.1460455832,60.1,NA,NA
"89","Indonesia","IDN",1992,730.2214454984,65.2,NA,NA
"90","Iran, Islamic Rep.","IRN",1992,NA,51.6,NA,NA
"91","Iraq","IRQ",1992,NA,41.7,NA,NA
"92","Ireland","IRL",1992,15291.2728694143,51.9,NA,NA
"93","Isle of Man","IMN",1992,NA,NA,NA,NA
"94","Israel","ISR",1992,12838.4181575292,53.3,NA,NA
"95","Italy","ITA",1992,22286.1354470489,48.3,NA,NA
"96","Jamaica","JAM",1992,1459.0956487959,72.8,NA,NA
"97","Japan","JPN",1992,30557.3916943965,64.1,NA,NA
"98","Jordan","JOR",1992,1422.6716183208,46.5,NA,NA
"99","Kazakhstan","KAZ",1992,1515.104043174,69.6,NA,NA
"100","Kenya","KEN",1992,328.272891646,82.1,NA,NA
"101","Kiribati","KIR",1992,669.570272137,NA,NA,NA
"102","Korea, Dem. Rep.","PRK",1992,NA,67.3,NA,NA
"103","Korea, Rep.","KOR",1992,7555.2725269408,60.6,NA,NA
"104","Kosovo","KSV",1992,NA,NA,NA,NA
"105","Kuwait","KWT",1992,NA,65.5,NA,NA
"106","Kyrgyz Republic","KGZ",1992,509.5825780906,65.9,NA,NA
"107","Lao PDR","LAO",1992,254.3215954959,81.6,NA,NA
"108","Latvia","LVA",1992,1841.9668587818,66.1,NA,NA
"109","Lebanon","LBN",1992,1771.4157378918,43.7,NA,NA
"110","Lesotho","LSO",1992,416.7562595107,73.8,NA,NA
"111","Liberia","LBR",1992,108.8025921792,71.2,NA,NA
"112","Libya","LBY",1992,7513.8078322638,47.3,NA,NA
"113","Liechtenstein","LIE",1992,54811.042244354,NA,NA,NA
"114","Lithuania","LTU",1992,2314.1381153753,65.1,NA,NA
"115","Luxembourg","LUX",1992,39235.5330705227,52.8,NA,NA
"116","Macao SAR, China","MAC",1992,12123.2589034283,58.6,NA,NA
"117","Macedonia, FYR","MKD",1992,1197.6738010317,56.7,NA,NA
"118","Madagascar","MDG",1992,252.5641223454,86.2,NA,NA
"119","Malawi","MWI",1992,185.8683745391,77.6,NA,NA
"120","Malaysia","MYS",1992,3080.1406441741,62,NA,NA
"121","Maldives","MDV",1992,1229.1088841798,51.9,NA,NA
"122","Mali","MLI",1992,313.6171698679,52.2,NA,NA
"123","Malta","MLT",1992,8243.5040900965,46.7,NA,NA
"124","Marshall Islands","MHL",1992,1614.5597439689,NA,NA,NA
"125","Mauritania","MRT",1992,694.818446346,67.2,NA,NA
"126","Mauritius","MUS",1992,2982.6695875923,59.6,NA,NA
"127","Mayotte","MYT",1992,NA,NA,NA,NA
"128","Mexico","MEX",1992,4154.4269064976,59.3,NA,NA
"129","Micronesia, Fed. Sts.","FSM",1992,1757.9011785143,NA,NA,NA
"130","Moldova","MDA",1992,625.3015385996,66,NA,NA
"131","Monaco","MCO",1992,86220.4112746153,NA,NA,NA
"132","Mongolia","MNG",1992,585.1213120062,71.6,NA,NA
"133","Montenegro","MNE",1992,NA,NA,NA,NA
"134","Morocco","MAR",1992,1097.82801838,52.9,NA,NA
"135","Mozambique","MOZ",1992,137.5107197607,86.7,NA,NA
"136","Myanmar","MMR",1992,NA,79.6,NA,NA
"137","Namibia","NAM",1992,1876.0983987581,56.1,NA,NA
"138","Nepal","NPL",1992,169.6973757712,68.9,NA,NA
"139","Netherlands","NLD",1992,22151.4221711876,57.2,NA,NA
"140","New Caledonia","NCL",1992,16544.2634006811,60.7,NA,NA
"141","New Zealand","NZL",1992,11536.769638173,63.1,NA,NA
"142","Nicaragua","NIC",1992,414.6867770941,61.1,NA,NA
"143","Niger","NER",1992,282.5339754678,58.3,NA,NA
"144","Nigeria","NGA",1992,319.2975892073,55.5,NA,NA
"145","Northern Mariana Islands","MNP",1992,NA,NA,NA,NA
"146","Norway","NOR",1992,29931.6391834999,62.9,NA,NA
"147","Oman","OMN",1992,6129.9678928548,57.3,NA,NA
"148","Pakistan","PAK",1992,412.1270858372,50.7,NA,NA
"149","Palau","PLW",1992,5187.555052221,NA,NA,NA
"150","Panama","PAN",1992,2638.2442530973,60.1,NA,NA
