"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"1","Afghanistan","AFG",2002,157.9765009299,59,21.772112303,103.3
"2","Albania","ALB",2002,1440.0301431256,60.9,90.4075829538,23.2
"3","Algeria","DZA",2002,1814.5574295838,56.2,65.9451855678,38.9
"4","American Samoa","ASM",2002,NA,NA,NA,NA
"5","Andorra","AND",2002,21091.1865981174,NA,1447.3951534836,3.6
"6","Angola","AGO",2002,767.72159472,82.4,17.8223890931,114.1
"7","Antigua and Barbuda","ATG",2002,8862.997263988,NA,479.1666666667,11.3
"8","Argentina","ARG",2002,2709.7063748682,62.1,225.2235294952,16.4
"9","Armenia","ARM",2002,776.3093876742,64.7,44.1726256159,26.5
"10","Aruba","ABW",2002,20203.5306913877,NA,NA,NA
"11","Australia","AUS",2002,20214.3069055717,63.4,1858.4904408007,5
"12","Austria","AUT",2002,25477.9977129472,58.8,2577.830657741,4.4
"13","Azerbaijan","AZE",2002,763.1065446819,64,33.793179215,52.2
"14","Bahamas, The","BHS",2002,19333.8481436369,72.9,1116.1148861065,13.7
"15","Bahrain","BHR",2002,13224.7001114441,65.2,547.5795484549,10.1
"16","Bangladesh","BGD",2002,354.3039818665,70.8,10.013626932,56.8
"17","Barbados","BRB",2002,9211.2577283352,70.6,717.7794567941,15.4
"18","Belarus","BLR",2002,1470.5214501732,59,96.8411255479,9
"19","Belgium","BEL",2002,24431.6728018166,51,2274.442680375,4.3
"20","Belize","BLZ",2002,3516.8793483449,61.7,129.358399618,20.7
"21","Benin","BEN",2002,404.6358345967,72.1,16.8723016021,85.4
"22","Bermuda","BMU",2002,62467.7131474104,NA,NA,NA
"23","Bhutan","BTN",2002,837.0473242595,57.3,70.9597149571,60.1
"24","Bolivia","BOL",2002,914.2820539199,71.1,59.5936313691,56
"25","Bosnia and Herzegovina","BIH",2002,1761.5021914128,61.9,124.4995620963,7.7
"26","Botswana","BWA",2002,3368.8928653448,75.2,205.4023899621,61.1
"27","Brazil","BRA",2002,2812.3342233721,68.6,203.2523097538,27.8
"28","Brunei Darussalam","BRN",2002,17106.5155143727,67.6,523.0751950894,6.9
"29","Bulgaria","BGR",2002,2030.6512145774,51.2,148.5755577965,15.6
"30","Burkina Faso","BFA",2002,252.7495748312,84.1,13.2497365806,96.9
"31","Burundi","BDI",2002,94.3644016504,89.8,6.3763063931,96.9
"32","Cambodia","KHM",2002,333.5114129089,80.1,20.2849379341,69.2
"33","Cameroon","CMR",2002,663.0742142449,66.3,32.509869856,89.6
"34","Canada","CAN",2002,23425.2264265171,66.4,2251.4389731444,5.3
"35","Cape Verde","CPV",2002,1361.0664042899,63.3,68.3324116683,35.1
"36","Cayman Islands","CYM",2002,NA,NA,NA,NA
"37","Central African Republic","CAF",2002,272.1103359157,78.4,10.5045146373,113.3
"38","Chad","TCD",2002,225.0967092349,71.8,18.4496112431,104.1
"39","Channel Islands","CHI",2002,45446.7083924284,NA,NA,NA
"40","Chile","CHL",2002,4261.6220050619,54.1,287.8761161939,8.4
"41","China","CHN",2002,1135.448053431,76.5,54.3770251995,24.6
"42","Colombia","COL",2002,2391.2745733835,57.4,149.8050601463,21.4
"43","Comoros","COM",2002,423.4251599302,77.4,12.5367378677,72.6
"44","Congo, Dem. Rep.","COD",2002,105.6882140515,70.6,3.8338599683,117.3
"45","Congo, Rep.","COG",2002,918.229444575,72,23.125110516,65.3
"46","Costa Rica","CRI",2002,4125.2917059707,61.8,316.3417105576,10
"47","Cote d'Ivoire","CIV",2002,668.5815142855,66.6,21.9801603082,97.1
"48","Croatia","HRV",2002,5974.0757653686,52.3,374.5524087232,6.7
"49","Cuba","CUB",2002,3005.7445643722,53.6,192.0035766692,6
"50","Curacao","CUW",2002,NA,NA,NA,NA
"51","Cyprus","CYP",2002,14863.8836595301,60.7,879.8977850292,4.6
"52","Czech Republic","CZE",2002,7376.4975682201,59.5,522.4438666168,4.8
"53","Denmark","DNK",2002,32354.4066003344,66.2,2831.3722437889,4.4
"54","Djibouti","DJI",2002,772.4228025468,69.2,42.579354335,81.1
"55","Dominica","DMA",2002,3677.5162126758,NA,243.4815459004,12.6
"56","Dominican Republic","DOM",2002,2998.659564055,64.9,173.385336828,30.4
"57","Ecuador","ECU",2002,1950.2366767274,60.3,97.3323978385,24.6
