"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"186","Swaziland","SWZ",1995,1763.1629305714,61.6,82.9500268658,69.8
"187","Sweden","SWE",1995,28726.069951077,64.1,2287.2864658708,4.1
"188","Switzerland","CHE",1995,44871.4503439084,67.9,4291.0741582428,5.2
"189","Syrian Arab Republic","SYR",1995,804.2200295126,52.8,50.1396776815,23.8
"190","Tajikistan","TJK",1995,213.2358368975,57.2,3.0571781308,86.9
"191","Tanzania","TZA",1995,180.4831454535,89.1,6.612941471,94.4
"192","Thailand","THA",1995,2816.7328596908,74.6,98.6634896143,18
"193","Timor-Leste","TLS",1995,NA,69.9,35.3232929061,104.8
"194","Togo","TGO",1995,320.4947419378,72.3,20.8352789315,81.4
"195","Tonga","TON",1995,2111.8861961921,58.8,80.6923527495,18.7
"196","Trinidad and Tobago","TTO",1995,4224.6967598638,60.3,197.6880515279,29.8
"197","Tunisia","TUN",1995,2012.936265626,48.3,124.0579105266,30.5
"198","Turkey","TUR",1995,2879.248308234,54.6,84.0583944683,51.4
"199","Turkmenistan","TKM",1995,592.6987852737,61.8,43.1365382925,68.7
"200","Turks and Caicos Islands","TCA",1995,NA,NA,NA,NA
"201","Tuvalu","TUV",1995,1258.3393726263,NA,95.0474052251,39.4
"202","Uganda","UGA",1995,276.3092539926,85.5,15.4782469344,99.7
"203","Ukraine","UKR",1995,935.9680986912,60.5,48.8788129259,16.8
"204","United Arab Emirates","ARE",1995,18227.0188280569,74.6,712.7553557892,14
"205","United Kingdom","GBR",1995,19943.7755222058,60.8,1368.4852824857,6.2
"206","United States","USA",1995,27559.1674866117,66.2,3747.6921213281,7.9
"207","Uruguay","URY",1995,5986.7398119411,60.4,933.8115714588,17.6
"208","Uzbekistan","UZB",1995,585.9320400554,56.8,22.6852950152,57.5
"209","Vanuatu","VUT",1995,1390.0983266729,83.8,41.8347516743,24.8
"210","Venezuela, RB","VEN",1995,3397.393375842,60.7,143.4914756407,24
"211","Vietnam","VNM",1995,288.020277868,76.6,14.3360481779,31.8
"212","Virgin Islands (U.S.)","VIR",1995,NA,61.8,NA,NA
"213","West Bank and Gaza","PSE",1995,1301.2260183555,38.9,NA,30.3
"214","Yemen, Rep.","YEM",1995,279.6573125246,45.7,38.5261109071,80.4
"215","Zambia","ZMB",1995,389.8939676109,70.2,21.3852202187,105.1
"216","Zimbabwe","ZWE",1995,608.597133779,73.9,53.2033439263,65.9
